Park_name,Park_id,Entrance,Start_time,Usage_class,Day_type
Rice Creek West Regional Trail,60,2,10:00 AM,Low,Weekday
Rice Creek West Regional Trail,60,2,10:00 AM,Low,Weekend_holiday
Rice Creek West Regional Trail,60,2,12:00 PM,Low,Weekday
Rice Creek West Regional Trail,60,2,12:00 PM,Low,Weekend_holiday
Rice Creek West Regional Trail,60,2,02:00 PM,Low,Weekday
Rice Creek West Regional Trail,60,2,02:00 PM,Low,Weekend_holiday
Rice Creek West Regional Trail,60,2,04:00 PM,Low,Weekday
Rice Creek West Regional Trail,60,2,04:00 PM,Low,Weekend_holiday
Rice Creek West Regional Trail,60,2,06:00 PM,Low,Weekday
Rice Creek West Regional Trail,60,2,06:00 PM,Low,Weekend_holiday
Rice Creek West Regional Trail,60,3,08:00 AM,Medium,Weekday
Rice Creek West Regional Trail,60,3,08:00 AM,Medium,Weekend_holiday
Rice Creek West Regional Trail,60,3,10:00 AM,Medium,Weekday
Rice Creek West Regional Trail,60,3,10:00 AM,Medium,Weekend_holiday
Rice Creek West Regional Trail,60,3,12:00 PM,Medium,Weekday
Rice Creek West Regional Trail,60,3,12:00 PM,Medium,Weekend_holiday
Rice Creek West Regional Trail,60,3,02:00 PM,Medium,Weekday
Rice Creek West Regional Trail,60,3,02:00 PM,Medium,Weekend_holiday
Rice Creek West Regional Trail,60,3,04:00 PM,Medium,Weekday
Rice Creek West Regional Trail,60,3,04:00 PM,Medium,Weekend_holiday
Rice Creek West Regional Trail,60,3,06:00 PM,Medium,Weekday
Rice Creek West Regional Trail,60,3,06:00 PM,Medium,Weekend_holiday
Rice Creek West Regional Trail,60,4,08:00 AM,Medium,Weekday
Rice Creek West Regional Trail,60,4,08:00 AM,Medium,Weekend_holiday
Rice Creek West Regional Trail,60,4,10:00 AM,Medium,Weekday
Rice Creek West Regional Trail,60,4,10:00 AM,Medium,Weekend_holiday
Rice Creek West Regional Trail,60,4,12:00 PM,Medium,Weekday
Rice Creek West Regional Trail,60,4,12:00 PM,Medium,Weekend_holiday
Rice Creek West Regional Trail,60,4,02:00 PM,Medium,Weekday
Rice Creek West Regional Trail,60,4,02:00 PM,Medium,Weekend_holiday
Rice Creek West Regional Trail,60,4,04:00 PM,Medium,Weekday
Rice Creek West Regional Trail,60,4,04:00 PM,Medium,Weekend_holiday
Rice Creek West Regional Trail,60,4,06:00 PM,Medium,Weekday
Rice Creek West Regional Trail,60,4,06:00 PM,Medium,Weekend_holiday
Rice Creek West Regional Trail,60,5,08:00 AM,Medium,Weekday
Rice Creek West Regional Trail,60,5,08:00 AM,Medium,Weekend_holiday
Rice Creek West Regional Trail,60,5,10:00 AM,Medium,Weekday
Rice Creek West Regional Trail,60,5,10:00 AM,Medium,Weekend_holiday
Rice Creek West Regional Trail,60,5,12:00 PM,Medium,Weekday
Rice Creek West Regional Trail,60,5,12:00 PM,Medium,Weekend_holiday
Rice Creek West Regional Trail,60,5,02:00 PM,Medium,Weekday
Rice Creek West Regional Trail,60,5,02:00 PM,Medium,Weekend_holiday
Rice Creek West Regional Trail,60,5,04:00 PM,Medium,Weekday
Rice Creek West Regional Trail,60,5,04:00 PM,Medium,Weekend_holiday
Rice Creek West Regional Trail,60,5,06:00 PM,Medium,Weekday
Rice Creek West Regional Trail,60,5,06:00 PM,Medium,Weekend_holiday
Rice Creek West Regional Trail,60,6,08:00 AM,Low,Weekday
Rice Creek West Regional Trail,60,6,08:00 AM,Low,Weekend_holiday
Rice Creek West Regional Trail,60,6,10:00 AM,Low,Weekday
Rice Creek West Regional Trail,60,6,10:00 AM,Low,Weekend_holiday
Rice Creek West Regional Trail,60,6,12:00 PM,Low,Weekday
Rice Creek West Regional Trail,60,6,12:00 PM,Low,Weekend_holiday
Rice Creek West Regional Trail,60,6,02:00 PM,Low,Weekday
Rice Creek West Regional Trail,60,6,02:00 PM,Low,Weekend_holiday
Rice Creek West Regional Trail,60,6,04:00 PM,Low,Weekday
Rice Creek West Regional Trail,60,6,04:00 PM,Low,Weekend_holiday
Rice Creek West Regional Trail,60,6,06:00 PM,Low,Weekday
Rice Creek West Regional Trail,60,6,06:00 PM,Low,Weekend_holiday
Rice Creek West Regional Trail,60,7,08:00 AM,Medium,Weekday
Rice Creek West Regional Trail,60,7,08:00 AM,Medium,Weekend_holiday
Rice Creek West Regional Trail,60,7,10:00 AM,Medium,Weekday
Rice Creek West Regional Trail,60,7,10:00 AM,Medium,Weekend_holiday
Rice Creek West Regional Trail,60,7,12:00 PM,Medium,Weekday
Rice Creek West Regional Trail,60,7,12:00 PM,Medium,Weekend_holiday
Rice Creek West Regional Trail,60,7,02:00 PM,Medium,Weekday
Rice Creek West Regional Trail,60,7,02:00 PM,Medium,Weekend_holiday
Rice Creek West Regional Trail,60,7,04:00 PM,Medium,Weekday
Rice Creek West Regional Trail,60,7,04:00 PM,Medium,Weekend_holiday
Rice Creek West Regional Trail,60,7,06:00 PM,Medium,Weekday
Rice Creek West Regional Trail,60,7,06:00 PM,Medium,Weekend_holiday
Rice Creek West Regional Trail,60,8,08:00 AM,Low,Weekday
Rice Creek West Regional Trail,60,8,08:00 AM,Low,Weekend_holiday
Rice Creek West Regional Trail,60,8,10:00 AM,Low,Weekday
Rice Creek West Regional Trail,60,8,10:00 AM,Low,Weekend_holiday
Rice Creek West Regional Trail,60,8,12:00 PM,Low,Weekday
Rice Creek West Regional Trail,60,8,12:00 PM,Low,Weekend_holiday
Rice Creek West Regional Trail,60,8,02:00 PM,Low,Weekday
Rice Creek West Regional Trail,60,8,02:00 PM,Low,Weekend_holiday
Rice Creek West Regional Trail,60,8,04:00 PM,Low,Weekday
Rice Creek West Regional Trail,60,8,04:00 PM,Low,Weekend_holiday
Rice Creek West Regional Trail,60,8,06:00 PM,Low,Weekday
Rice Creek West Regional Trail,60,8,06:00 PM,Low,Weekend_holiday
Rice Creek West Regional Trail,60,9,08:00 AM,Low,Weekday
Rice Creek West Regional Trail,60,9,08:00 AM,Low,Weekend_holiday
Rice Creek West Regional Trail,60,9,10:00 AM,Low,Weekday
Rice Creek West Regional Trail,60,9,10:00 AM,Low,Weekend_holiday
Rice Creek West Regional Trail,60,9,12:00 PM,Low,Weekday
Rice Creek West Regional Trail,60,9,12:00 PM,Low,Weekend_holiday
Rice Creek West Regional Trail,60,9,02:00 PM,Low,Weekday
Rice Creek West Regional Trail,60,9,02:00 PM,Low,Weekend_holiday
Rice Creek West Regional Trail,60,9,04:00 PM,Low,Weekday
Rice Creek West Regional Trail,60,9,04:00 PM,Low,Weekend_holiday
Rice Creek West Regional Trail,60,9,06:00 PM,Low,Weekday
Rice Creek West Regional Trail,60,9,06:00 PM,Low,Weekend_holiday
Rice Creek West Regional Trail,60,10,08:00 AM,Low,Weekday
Rice Creek West Regional Trail,60,10,08:00 AM,Low,Weekend_holiday
Rice Creek West Regional Trail,60,10,10:00 AM,Low,Weekday
Rice Creek West Regional Trail,60,10,10:00 AM,Low,Weekend_holiday
Rice Creek West Regional Trail,60,10,12:00 PM,Low,Weekday
Rice Creek West Regional Trail,60,10,12:00 PM,Low,Weekend_holiday
Rice Creek West Regional Trail,60,10,02:00 PM,Low,Weekday
Rice Creek West Regional Trail,60,10,02:00 PM,Low,Weekend_holiday
Rice Creek West Regional Trail,60,10,04:00 PM,Low,Weekday
Rice Creek West Regional Trail,60,10,04:00 PM,Low,Weekend_holiday
Rice Creek West Regional Trail,60,10,06:00 PM,Low,Weekday
Rice Creek West Regional Trail,60,10,06:00 PM,Low,Weekend_holiday
Rice Creek North Regional Trail,61,1,08:00 AM,High,Weekend_holiday
Rice Creek North Regional Trail,61,1,10:00 AM,Medium,Weekend_holiday
Rice Creek North Regional Trail,61,1,12:00 PM,Medium,Weekend_holiday
Rice Creek North Regional Trail,61,1,02:00 PM,High,Weekend_holiday
Rice Creek North Regional Trail,61,1,04:00 PM,Medium,Weekend_holiday
Rice Creek North Regional Trail,61,1,06:00 PM,Medium,Weekend_holiday
Rice Creek North Regional Trail,61,2,08:00 AM,Medium,Weekday
Rice Creek North Regional Trail,61,2,08:00 AM,High,Weekend_holiday
Rice Creek North Regional Trail,61,2,10:00 AM,Low,Weekday
Rice Creek North Regional Trail,61,2,10:00 AM,High,Weekend_holiday
Rice Creek North Regional Trail,61,2,12:00 PM,Low,Weekday
Rice Creek North Regional Trail,61,2,12:00 PM,Medium,Weekend_holiday
Rice Creek North Regional Trail,61,2,02:00 PM,High,Weekday
Rice Creek North Regional Trail,61,2,02:00 PM,High,Weekend_holiday
Rice Creek North Regional Trail,61,2,04:00 PM,High,Weekday
Rice Creek North Regional Trail,61,2,04:00 PM,High,Weekend_holiday
Rice Creek North Regional Trail,61,2,06:00 PM,High,Weekday
Rice Creek North Regional Trail,61,2,06:00 PM,Low,Weekend_holiday
Rice Creek North Regional Trail,61,3,08:00 AM,Low,Weekday
Rice Creek North Regional Trail,61,3,08:00 AM,Low,Weekend_holiday
Rice Creek North Regional Trail,61,3,10:00 AM,Low,Weekday
Rice Creek North Regional Trail,61,3,10:00 AM,Low,Weekend_holiday
Rice Creek North Regional Trail,61,3,12:00 PM,Low,Weekday
Rice Creek North Regional Trail,61,3,12:00 PM,Low,Weekend_holiday
Rice Creek North Regional Trail,61,3,02:00 PM,Low,Weekday
Rice Creek North Regional Trail,61,3,02:00 PM,Low,Weekend_holiday
Rice Creek North Regional Trail,61,3,04:00 PM,Low,Weekday
Rice Creek North Regional Trail,61,3,04:00 PM,Low,Weekend_holiday
Rice Creek North Regional Trail,61,3,06:00 PM,Low,Weekday
Rice Creek North Regional Trail,61,3,06:00 PM,Low,Weekend_holiday
Rice Creek North Regional Trail,61,4,08:00 AM,Low,Weekday
Rice Creek North Regional Trail,61,4,08:00 AM,Low,Weekend_holiday
Rice Creek North Regional Trail,61,4,10:00 AM,Low,Weekday
Rice Creek North Regional Trail,61,4,10:00 AM,Low,Weekend_holiday
Rice Creek North Regional Trail,61,4,12:00 PM,Low,Weekday
Rice Creek North Regional Trail,61,4,12:00 PM,Low,Weekend_holiday
Rice Creek North Regional Trail,61,4,02:00 PM,Low,Weekday
Rice Creek North Regional Trail,61,4,02:00 PM,Low,Weekend_holiday
Rice Creek North Regional Trail,61,4,04:00 PM,Low,Weekday
Rice Creek North Regional Trail,61,4,04:00 PM,Low,Weekend_holiday
Rice Creek North Regional Trail,61,4,06:00 PM,Low,Weekday
Rice Creek North Regional Trail,61,4,06:00 PM,Low,Weekend_holiday
Rice Creek North Regional Trail,61,5,08:00 AM,Low,Weekday
Rice Creek North Regional Trail,61,5,08:00 AM,Low,Weekend_holiday
Rice Creek North Regional Trail,61,5,10:00 AM,Low,Weekday
Rice Creek North Regional Trail,61,5,10:00 AM,Low,Weekend_holiday
Rice Creek North Regional Trail,61,5,12:00 PM,Low,Weekday
Rice Creek North Regional Trail,61,5,12:00 PM,Low,Weekend_holiday
Rice Creek North Regional Trail,61,5,02:00 PM,Low,Weekday
Rice Creek North Regional Trail,61,5,02:00 PM,Low,Weekend_holiday
Rice Creek North Regional Trail,61,5,04:00 PM,Low,Weekday
Rice Creek North Regional Trail,61,5,04:00 PM,Low,Weekend_holiday
Rice Creek North Regional Trail,61,5,06:00 PM,Low,Weekday
Rice Creek North Regional Trail,61,5,06:00 PM,Low,Weekend_holiday
Rice Creek North Regional Trail,61,6,08:00 AM,Low,Weekday
Rice Creek North Regional Trail,61,6,08:00 AM,Low,Weekend_holiday
Rice Creek North Regional Trail,61,6,10:00 AM,Low,Weekday
Rice Creek North Regional Trail,61,6,10:00 AM,Low,Weekend_holiday
Rice Creek North Regional Trail,61,6,12:00 PM,Low,Weekday
Rice Creek North Regional Trail,61,6,12:00 PM,Low,Weekend_holiday
Rice Creek North Regional Trail,61,6,02:00 PM,Low,Weekday
Rice Creek North Regional Trail,61,6,02:00 PM,Low,Weekend_holiday
Rice Creek North Regional Trail,61,6,04:00 PM,Low,Weekday
Rice Creek North Regional Trail,61,6,04:00 PM,Low,Weekend_holiday
Rice Creek North Regional Trail,61,6,06:00 PM,Low,Weekday
Rice Creek North Regional Trail,61,6,06:00 PM,Low,Weekend_holiday
Rice Creek North Regional Trail,61,7,08:00 AM,Low,Weekday
Rice Creek North Regional Trail,61,7,08:00 AM,Low,Weekend_holiday
Rice Creek North Regional Trail,61,7,10:00 AM,Low,Weekday
Rice Creek North Regional Trail,61,7,10:00 AM,Low,Weekend_holiday
Rice Creek North Regional Trail,61,7,12:00 PM,Low,Weekday
Rice Creek North Regional Trail,61,7,12:00 PM,Low,Weekend_holiday
Rice Creek North Regional Trail,61,7,02:00 PM,Low,Weekday
Rice Creek North Regional Trail,61,7,02:00 PM,Low,Weekend_holiday
Rice Creek North Regional Trail,61,7,04:00 PM,Low,Weekday
Rice Creek North Regional Trail,61,7,04:00 PM,Low,Weekend_holiday
Rice Creek North Regional Trail,61,7,06:00 PM,Low,Weekday
Rice Creek North Regional Trail,61,7,06:00 PM,Low,Weekend_holiday
Rice Creek North Regional Trail,61,8,08:00 AM,Low,Weekday
Rice Creek North Regional Trail,61,8,08:00 AM,Low,Weekend_holiday
Rice Creek North Regional Trail,61,8,10:00 AM,Low,Weekday
Rice Creek North Regional Trail,61,8,10:00 AM,Low,Weekend_holiday
Rice Creek North Regional Trail,61,8,12:00 PM,Low,Weekday
Rice Creek North Regional Trail,61,8,12:00 PM,Low,Weekend_holiday
Rice Creek North Regional Trail,61,8,02:00 PM,Low,Weekday
Rice Creek North Regional Trail,61,8,02:00 PM,Low,Weekend_holiday
Rice Creek North Regional Trail,61,8,04:00 PM,Low,Weekday
Rice Creek North Regional Trail,61,8,04:00 PM,Low,Weekend_holiday
Rice Creek North Regional Trail,61,8,06:00 PM,Low,Weekday
Rice Creek North Regional Trail,61,8,06:00 PM,Low,Weekend_holiday
Trout Brook Regional Trail,98,1,08:00 AM,Low,Weekday
Trout Brook Regional Trail,98,1,08:00 AM,Medium,Weekend_holiday
Trout Brook Regional Trail,98,1,10:00 AM,Low,Weekday
Trout Brook Regional Trail,98,1,10:00 AM,Low,Weekend_holiday
Trout Brook Regional Trail,98,1,12:00 PM,Low,Weekday
Trout Brook Regional Trail,98,1,12:00 PM,Low,Weekend_holiday
Trout Brook Regional Trail,98,1,02:00 PM,Low,Weekday
Trout Brook Regional Trail,98,1,02:00 PM,Low,Weekend_holiday
Trout Brook Regional Trail,98,1,04:00 PM,Medium,Weekday
Trout Brook Regional Trail,98,1,04:00 PM,Low,Weekend_holiday
Trout Brook Regional Trail,98,1,06:00 PM,Low,Weekday
Trout Brook Regional Trail,98,1,06:00 PM,Low,Weekend_holiday
Trout Brook Regional Trail,98,2,08:00 AM,Medium,Weekday
Trout Brook Regional Trail,98,2,08:00 AM,Medium,Weekend_holiday
Trout Brook Regional Trail,98,2,10:00 AM,Medium,Weekday
Trout Brook Regional Trail,98,2,10:00 AM,Medium,Weekend_holiday
Trout Brook Regional Trail,98,2,12:00 PM,Medium,Weekday
Trout Brook Regional Trail,98,2,12:00 PM,Medium,Weekend_holiday
Trout Brook Regional Trail,98,2,02:00 PM,Medium,Weekday
Trout Brook Regional Trail,98,2,02:00 PM,Medium,Weekend_holiday
Trout Brook Regional Trail,98,2,04:00 PM,High,Weekday
Trout Brook Regional Trail,98,2,04:00 PM,Medium,Weekend_holiday
Trout Brook Regional Trail,98,2,06:00 PM,High,Weekday
Trout Brook Regional Trail,98,2,06:00 PM,Low,Weekend_holiday
Trout Brook Regional Trail,98,3,08:00 AM,Low,Weekday
Trout Brook Regional Trail,98,3,08:00 AM,Medium,Weekend_holiday
Trout Brook Regional Trail,98,3,10:00 AM,Low,Weekday
Trout Brook Regional Trail,98,3,10:00 AM,Low,Weekend_holiday
Trout Brook Regional Trail,98,3,12:00 PM,Low,Weekday
Trout Brook Regional Trail,98,3,12:00 PM,Low,Weekend_holiday
Trout Brook Regional Trail,98,3,02:00 PM,Low,Weekday
Trout Brook Regional Trail,98,3,02:00 PM,Low,Weekend_holiday
Trout Brook Regional Trail,98,3,04:00 PM,Medium,Weekday
Trout Brook Regional Trail,98,3,04:00 PM,Low,Weekend_holiday
Trout Brook Regional Trail,98,3,06:00 PM,Medium,Weekday
Trout Brook Regional Trail,98,3,06:00 PM,Low,Weekday
Trout Brook Regional Trail,98,3,06:00 PM,Low,Weekend_holiday
Trout Brook Regional Trail,98,4,08:00 AM,Low,Weekday
Trout Brook Regional Trail,98,4,08:00 AM,Medium,Weekend_holiday
Trout Brook Regional Trail,98,4,10:00 AM,Low,Weekend_holiday
Trout Brook Regional Trail,98,4,12:00 PM,Low,Weekend_holiday
Trout Brook Regional Trail,98,4,02:00 PM,Low,Weekend_holiday
Trout Brook Regional Trail,98,4,04:00 PM,High,Weekday
Trout Brook Regional Trail,98,4,04:00 PM,Medium,Weekday
Trout Brook Regional Trail,98,4,04:00 PM,Low,Weekend_holiday
Trout Brook Regional Trail,98,4,06:00 PM,High,Weekday
Trout Brook Regional Trail,98,4,06:00 PM,Medium,Weekday
Trout Brook Regional Trail,98,4,06:00 PM,Low,Weekend_holiday
Tony Schmidt Regional Park,99,1,08:00 AM,Medium,Weekday
Tony Schmidt Regional Park,99,1,08:00 AM,High,Weekend_holiday
Tony Schmidt Regional Park,99,1,10:00 AM,Medium,Weekday
Tony Schmidt Regional Park,99,1,10:00 AM,High,Weekend_holiday
Tony Schmidt Regional Park,99,1,12:00 PM,Medium,Weekday
Tony Schmidt Regional Park,99,1,12:00 PM,High,Weekend_holiday
Tony Schmidt Regional Park,99,1,02:00 PM,Medium,Weekday
Tony Schmidt Regional Park,99,1,02:00 PM,High,Weekend_holiday
Tony Schmidt Regional Park,99,1,04:00 PM,High,Weekday
Tony Schmidt Regional Park,99,1,04:00 PM,High,Weekend_holiday
Tony Schmidt Regional Park,99,1,06:00 PM,Medium,Weekday
Tony Schmidt Regional Park,99,1,06:00 PM,Medium,Weekend_holiday
Tony Schmidt Regional Park,99,2,08:00 AM,Low,Weekday
Tony Schmidt Regional Park,99,2,08:00 AM,Low,Weekend_holiday
Tony Schmidt Regional Park,99,2,10:00 AM,Low,Weekday
Tony Schmidt Regional Park,99,2,10:00 AM,Low,Weekend_holiday
Tony Schmidt Regional Park,99,2,12:00 PM,Low,Weekday
Tony Schmidt Regional Park,99,2,12:00 PM,Low,Weekend_holiday
Tony Schmidt Regional Park,99,2,02:00 PM,Low,Weekday
Tony Schmidt Regional Park,99,2,02:00 PM,Low,Weekend_holiday
Tony Schmidt Regional Park,99,2,04:00 PM,Low,Weekday
Tony Schmidt Regional Park,99,2,04:00 PM,Low,Weekend_holiday
Tony Schmidt Regional Park,99,2,06:00 PM,Low,Weekday
Tony Schmidt Regional Park,99,2,06:00 PM,Low,Weekend_holiday
Tony Schmidt Regional Park,99,3,08:00 AM,Low,Weekday
Tony Schmidt Regional Park,99,3,08:00 AM,Low,Weekend_holiday
Tony Schmidt Regional Park,99,3,10:00 AM,Low,Weekday
Tony Schmidt Regional Park,99,3,10:00 AM,Low,Weekend_holiday
Tony Schmidt Regional Park,99,3,12:00 PM,Low,Weekday
Tony Schmidt Regional Park,99,3,12:00 PM,Low,Weekend_holiday
Tony Schmidt Regional Park,99,3,02:00 PM,Low,Weekday
Tony Schmidt Regional Park,99,3,02:00 PM,Low,Weekend_holiday
Tony Schmidt Regional Park,99,3,04:00 PM,Low,Weekday
Tony Schmidt Regional Park,99,3,04:00 PM,Low,Weekend_holiday
Tony Schmidt Regional Park,99,3,06:00 PM,Low,Weekday
Tony Schmidt Regional Park,99,3,06:00 PM,Low,Weekend_holiday
Tony Schmidt Regional Park,99,4,08:00 AM,Low,Weekday
Tony Schmidt Regional Park,99,4,08:00 AM,Low,Weekend_holiday
Tony Schmidt Regional Park,99,4,10:00 AM,Low,Weekday
Tony Schmidt Regional Park,99,4,10:00 AM,Low,Weekend_holiday
Tony Schmidt Regional Park,99,4,12:00 PM,Low,Weekday
Tony Schmidt Regional Park,99,4,12:00 PM,Low,Weekend_holiday
Tony Schmidt Regional Park,99,4,02:00 PM,Low,Weekday
Tony Schmidt Regional Park,99,4,02:00 PM,Low,Weekend_holiday
Tony Schmidt Regional Park,99,4,04:00 PM,Low,Weekday
Tony Schmidt Regional Park,99,4,04:00 PM,Low,Weekend_holiday
Tony Schmidt Regional Park,99,4,06:00 PM,Low,Weekday
Tony Schmidt Regional Park,99,4,06:00 PM,Low,Weekend_holiday
Lakes Link Regional Trail,137,1,08:00 AM,High,Weekday
Lakes Link Regional Trail,137,1,08:00 AM,High,Weekend_holiday
Lakes Link Regional Trail,137,1,10:00 AM,High,Weekday
Lakes Link Regional Trail,137,1,10:00 AM,High,Weekend_holiday
Lakes Link Regional Trail,137,1,12:00 PM,High,Weekday
Lakes Link Regional Trail,137,1,12:00 PM,High,Weekend_holiday
Lakes Link Regional Trail,137,1,02:00 PM,High,Weekday
Lakes Link Regional Trail,137,1,02:00 PM,High,Weekend_holiday
Lakes Link Regional Trail,137,1,04:00 PM,High,Weekday
Lakes Link Regional Trail,137,1,04:00 PM,High,Weekend_holiday
Lakes Link Regional Trail,137,1,06:00 PM,High,Weekday
Lakes Link Regional Trail,137,1,06:00 PM,High,Weekend_holiday
Lakes Link Regional Trail,137,2,08:00 AM,Low,Weekday
Lakes Link Regional Trail,137,2,08:00 AM,Low,Weekend_holiday
Lakes Link Regional Trail,137,2,10:00 AM,Low,Weekday
Lakes Link Regional Trail,137,2,10:00 AM,Low,Weekend_holiday
Lakes Link Regional Trail,137,2,12:00 PM,Low,Weekday
Lakes Link Regional Trail,137,2,12:00 PM,Low,Weekend_holiday
Lakes Link Regional Trail,137,2,02:00 PM,Low,Weekday
Lakes Link Regional Trail,137,2,02:00 PM,Low,Weekend_holiday
Lakes Link Regional Trail,137,2,04:00 PM,Low,Weekday
Lakes Link Regional Trail,137,2,04:00 PM,Low,Weekend_holiday
Lakes Link Regional Trail,137,2,06:00 PM,Low,Weekday
Lakes Link Regional Trail,137,2,06:00 PM,Low,Weekend_holiday
Lakes Link Regional Trail,137,3,08:00 AM,Low,Weekday
Lakes Link Regional Trail,137,3,08:00 AM,Low,Weekend_holiday
Lakes Link Regional Trail,137,3,10:00 AM,Low,Weekday
Lakes Link Regional Trail,137,3,10:00 AM,Low,Weekend_holiday
Lakes Link Regional Trail,137,3,12:00 PM,Low,Weekday
Lakes Link Regional Trail,137,3,12:00 PM,Low,Weekend_holiday
Lakes Link Regional Trail,137,3,02:00 PM,Low,Weekday
Lakes Link Regional Trail,137,3,02:00 PM,Low,Weekend_holiday
Lakes Link Regional Trail,137,3,04:00 PM,Low,Weekday
Lakes Link Regional Trail,137,3,04:00 PM,Low,Weekend_holiday
Lakes Link Regional Trail,137,3,06:00 PM,Low,Weekday
Lakes Link Regional Trail,137,3,06:00 PM,Low,Weekend_holiday
Lakes Link Regional Trail,137,4,08:00 AM,Low,Weekday
Lakes Link Regional Trail,137,4,08:00 AM,Low,Weekend_holiday
Lakes Link Regional Trail,137,4,10:00 AM,Low,Weekday
Lakes Link Regional Trail,137,4,10:00 AM,Low,Weekend_holiday
Lakes Link Regional Trail,137,4,12:00 PM,Low,Weekday
Lakes Link Regional Trail,137,4,12:00 PM,Low,Weekend_holiday
Lakes Link Regional Trail,137,4,02:00 PM,Low,Weekday
Lakes Link Regional Trail,137,4,02:00 PM,Low,Weekend_holiday
Lakes Link Regional Trail,137,4,04:00 PM,Low,Weekday
Lakes Link Regional Trail,137,4,04:00 PM,Low,Weekend_holiday
Lakes Link Regional Trail,137,4,06:00 PM,Low,Weekday
Lakes Link Regional Trail,137,4,06:00 PM,Low,Weekend_holiday
Lakes Link Regional Trail,137,5,08:00 AM,Low,Weekday
Lakes Link Regional Trail,137,5,08:00 AM,Low,Weekend_holiday
Lakes Link Regional Trail,137,5,10:00 AM,Low,Weekday
Lakes Link Regional Trail,137,5,10:00 AM,Low,Weekend_holiday
Lakes Link Regional Trail,137,5,12:00 PM,Low,Weekday
Lakes Link Regional Trail,137,5,12:00 PM,Low,Weekend_holiday
Lakes Link Regional Trail,137,5,02:00 PM,Low,Weekday
Lakes Link Regional Trail,137,5,02:00 PM,Low,Weekend_holiday
Lakes Link Regional Trail,137,5,04:00 PM,Low,Weekday
Lakes Link Regional Trail,137,5,04:00 PM,Low,Weekend_holiday
Lakes Link Regional Trail,137,5,06:00 PM,Low,Weekday
Lakes Link Regional Trail,137,5,06:00 PM,Low,Weekend_holiday
Lakes Link Regional Trail,137,6,08:00 AM,Low,Weekday
Lakes Link Regional Trail,137,6,08:00 AM,Low,Weekend_holiday
Lakes Link Regional Trail,137,6,10:00 AM,Low,Weekday
Lakes Link Regional Trail,137,6,10:00 AM,Low,Weekend_holiday
Lakes Link Regional Trail,137,6,12:00 PM,Low,Weekday
Lakes Link Regional Trail,137,6,12:00 PM,Low,Weekend_holiday
Lakes Link Regional Trail,137,6,02:00 PM,Low,Weekday
Lakes Link Regional Trail,137,6,02:00 PM,Low,Weekend_holiday
Lakes Link Regional Trail,137,6,04:00 PM,Low,Weekday
Lakes Link Regional Trail,137,6,04:00 PM,Low,Weekend_holiday
Lakes Link Regional Trail,137,6,06:00 PM,Low,Weekday
Lakes Link Regional Trail,137,6,06:00 PM,Low,Weekend_holiday
Lakes Link Regional Trail,137,7,08:00 AM,Low,Weekday
Lakes Link Regional Trail,137,7,08:00 AM,Low,Weekend_holiday
Lakes Link Regional Trail,137,7,10:00 AM,Low,Weekday
Lakes Link Regional Trail,137,7,10:00 AM,Low,Weekend_holiday
Lakes Link Regional Trail,137,7,12:00 PM,Low,Weekday
Lakes Link Regional Trail,137,7,12:00 PM,Low,Weekend_holiday
Lakes Link Regional Trail,137,7,02:00 PM,Low,Weekday
Lakes Link Regional Trail,137,7,02:00 PM,Low,Weekend_holiday
Lakes Link Regional Trail,137,7,04:00 PM,Low,Weekday
Lakes Link Regional Trail,137,7,04:00 PM,Low,Weekend_holiday
Lakes Link Regional Trail,137,7,06:00 PM,Low,Weekday
Lakes Link Regional Trail,137,7,06:00 PM,Low,Weekend_holiday
Lakes Link Regional Trail,137,8,08:00 AM,Low,Weekday
Lakes Link Regional Trail,137,8,08:00 AM,Low,Weekend_holiday
Lakes Link Regional Trail,137,8,10:00 AM,Low,Weekday
Lakes Link Regional Trail,137,8,10:00 AM,Low,Weekend_holiday
Lakes Link Regional Trail,137,8,12:00 PM,Low,Weekday
Lakes Link Regional Trail,137,8,12:00 PM,Low,Weekend_holiday
Lakes Link Regional Trail,137,8,02:00 PM,Low,Weekday
Lakes Link Regional Trail,137,8,02:00 PM,Low,Weekend_holiday
Lakes Link Regional Trail,137,8,04:00 PM,Low,Weekday
Lakes Link Regional Trail,137,8,04:00 PM,Low,Weekend_holiday
Lakes Link Regional Trail,137,8,06:00 PM,Low,Weekday
Lakes Link Regional Trail,137,8,06:00 PM,Low,Weekend_holiday
Lakes Link Regional Trail,137,9,08:00 AM,High,Weekday
Lakes Link Regional Trail,137,9,08:00 AM,High,Weekend_holiday
Lakes Link Regional Trail,137,9,10:00 AM,High,Weekday
Lakes Link Regional Trail,137,9,10:00 AM,High,Weekend_holiday
Lakes Link Regional Trail,137,9,12:00 PM,High,Weekday
Lakes Link Regional Trail,137,9,12:00 PM,High,Weekend_holiday
Lakes Link Regional Trail,137,9,02:00 PM,High,Weekday
Lakes Link Regional Trail,137,9,02:00 PM,High,Weekend_holiday
Lakes Link Regional Trail,137,9,04:00 PM,High,Weekday
Lakes Link Regional Trail,137,9,04:00 PM,High,Weekend_holiday
Lakes Link Regional Trail,137,9,06:00 PM,High,Weekday
Lakes Link Regional Trail,137,9,06:00 PM,High,Weekend_holiday
