Indicate total number of people arriving at the park by boat, not those towing a boat (that's counted in the vehicle category).",Q29 - Topics
"{""ImportId"":""startDate"",""timeZone"":""America/Chicago""}","{""ImportId"":""endDate"",""timeZone"":""America/Chicago""}","{""ImportId"":""status""}","{""ImportId"":""ipAddress""}","{""ImportId"":""progress""}","{""ImportId"":""duration""}","{""ImportId"":""finished""}","{""ImportId"":""recordedDate"",""timeZone"":""America/Chicago""}","{""ImportId"":""_recordId""}","{""ImportId"":""recipientLastName""}","{""ImportId"":""recipientFirstName""}","{""ImportId"":""recipientEmail""}","{""ImportId"":""externalDataReference""}","{""ImportId"":""locationLatitude""}","{""ImportId"":""locationLongitude""}","{""ImportId"":""distributionChannel""}","{""ImportId"":""userLanguage""}","{""ImportId"":""QID29_TEXT""}","{""ImportId"":""QID1""}","{""ImportId"":""QID11""}","{""ImportId"":""QID17_TEXT""}","{""ImportId"":""QID41""}","{""ImportId"":""QID43""}","{""ImportId"":""QID45""}","{""ImportId"":""QID26""}","{""ImportId"":""QID27""}","{""ImportId"":""QID28_TEXT""}","{""ImportId"":""QID30_TEXT""}","{""ImportId"":""QID48_TEXT""}","{""ImportId"":""QID35_TEXT""}","{""ImportId"":""QID36_TEXT""}","{""ImportId"":""QID38_TEXT""}","{""ImportId"":""QID39_TEXT""}","{""ImportId"":""QID29_TEXT_77540d44a0a84b7c96d62ef5Topics""}"
2018-09-06 20:08:44,2018-09-06 20:10:30,Offline,24.118.212.246,100,0,True,2018-09-06 20:33:13,R_gYQHlKPJ5KFPhIL,,,,,45.052782,-93.161502,,EN,Bb,Ramsey County,Highway 96 Regional Trail,1,August,19,2018,8:00-10:00 AM,Yes,,12,17,12,0,0,0,
2018-09-06 20:04:23,2018-09-06 20:05:28,Offline,24.118.212.246,100,0,True,2018-09-06 20:33:17,R_dSpYcqKTCFnDpHM,,,,,45.052743,-93.161474,,EN,Bb,Ramsey County,Grass-Vadnais-Snail Lake Regional Park,2,September,2,2018,8:00-10:00 AM,Yes,,18,24,45,0,0,0,
2018-09-06 20:00:36,2018-09-06 20:01:51,Offline,24.118.212.246,100,0,True,2018-09-06 20:33:19,R_55Ninqqe1UXax0l,,,,,45.052755,-93.161444,,EN,Bb,Ramsey County,Grass-Vadnais-Snail Lake Regional Park,1,August,28,2018,12:00-2:00 PM,Yes,,27,34,17,0,0,0,
2018-09-06 19:59:23,2018-09-06 20:00:31,Offline,24.118.212.246,100,0,True,2018-09-06 20:33:19,R_8EratKfg35xAEQl,,,,,45.052762,-93.161443,,EN,Bb,Ramsey County,Highway 96 Regional Trail,10,August,29,2018,8:00-10:00 AM,Yes,,18,22,12,0,0,0,
2018-09-06 19:53:30,2018-09-06 19:54:52,Offline,24.118.212.246,100,0,True,2018-09-06 20:33:22,R_heoUYYdnOJE3IKy,,,,,45.052838,-93.161308,,EN,Bb,Ramsey County,Grass-Vadnais-Snail Lake Regional Park,1,September,1,2018,10:00-12:00 PM,Yes,,18,22,23,0,0,0,
2018-09-06 19:51:05,2018-09-06 19:53:14,Offline,24.118.212.246,100,0,True,2018-09-06 20:33:23,R_52IycQzv6t9Gk6E,,,,,45.05279,-93.161466,,EN,Bb,Ramsey County,Grass-Vadnais-Snail Lake Regional Park,4,August,26,2018,2:00-4:00 PM,Yes,,27,27,43,0,0,0,
2018-09-08 11:14:27,2018-09-08 11:15:21,Offline,66.41.13.58,100,0,True,2018-09-08 11:15:30,R_4HoZQCbXTMjdyzv,,,,,44.999108,-93.002446,,EN,EL,Ramsey County,Bruce Vento Regional Trail,2,September,2,2018,6:00-8:00 PM,Yes,,7,2,0,0,0,0,
2018-09-08 11:12:41,2018-09-08 11:14:18,Offline,66.41.13.58,100,0,True,2018-09-08 11:15:31,R_ddcWp94JZnqDk8y,,,,,44.999106,-93.002445,,EN,EL,Ramsey County,Battle Creek Regional Park,1,September,2,2018,4:00-6:00 PM,Yes,,4,1,102,0,0,0,
2018-09-08 11:11:50,2018-09-08 11:12:38,Offline,66.41.13.58,100,0,True,2018-09-08 11:15:32,R_5aaIKFSECKuLm3q,,,,,44.99911,-93.002446,,EN,EL,Ramsey County,Bruce Vento Regional Trail,12,August,30,2018,4:00-6:00 PM,Yes,,5,2,0,0,0,0,
2018-09-08 11:10:03,2018-09-08 11:11:43,Offline,66.41.13.58,100,0,True,2018-09-08 11:15:33,R_i2uL1lRZ3Yp5JLG,,,,,44.999113,-93.002447,,EN,EL,Ramsey County,Battle Creek Regional Park,1,August,30,2018,2:00-4:00 PM,Yes,,0,1,43,0,0,0,
2018-09-08 11:09:10,2018-09-08 11:09:54,Offline,66.41.13.58,100,0,True,2018-09-08 11:15:34,R_bEvZ1KaZPk1lE7f,,,,,44.999104,-93.002442,,EN,EL,Ramsey County,Trout Brook Regional Trail,4,August,29,2018,4:00-6:00 PM,Yes,,0,0,0,0,0,0,
2018-09-08 11:07:51,2018-09-08 11:09:00,Offline,66.41.13.58,100,0,True,2018-09-08 11:15:35,R_4z0yhoFXlFTl54v,,,,,44.999154,-93.002421,,EN,EL,Ramsey County,Keller Regional Park,1,August,22,2018,4:00-6:00 PM,Yes,,9,5,34,0,0,0,
2018-09-08 11:06:53,2018-09-08 11:07:47,Offline,66.41.13.58,100,0,True,2018-09-08 11:15:36,R_31Z3lfjXHHnjzDx,,,,,44.99904,-93.002375,,EN,EL,Ramsey County,Trout Brook Regional Trail,2,August,19,2018,2:00-4:00 PM,Yes,,6,0,0,0,0,0,
2018-09-08 11:05:57,2018-09-08 11:06:41,Offline,66.41.13.58,100,0,True,2018-09-08 11:15:37,R_5t2kCwbICtzQDsh,,,,,44.999111,-93.002446,,EN,EL,Ramsey County,Trout Brook Regional Trail,2,August,12,2018,4:00-6:00 PM,Yes,,0,0,0,0,0,0,
2018-09-08 11:05:04,2018-09-08 11:05:46,Offline,66.41.13.58,100,0,True,2018-09-08 11:15:38,R_7oUiSWOFNmcQXvh,,,,,44.999112,-93.002446,,EN,EL,Ramsey County,Trout Brook Regional Trail,3,August,11,2018,4:00-6:00 PM,Yes,,0,1,0,0,0,0,
2018-09-08 11:03:38,2018-09-08 11:04:55,Offline,66.41.13.58,100,0,True,2018-09-08 11:15:39,R_ebRYIdRVvqbLs10,,,,,44.999094,-93.002501,,EN,EL,Ramsey County,Trout Brook Regional Trail,4,August,9,2018,4:00-6:00 PM,Yes,,0,0,0,0,0,0,
2018-09-08 11:02:23,2018-09-08 11:03:33,Offline,66.41.13.58,100,0,True,2018-09-08 11:15:40,R_iXa9Amvi7GlUFxx,,,,,44.999155,-93.002422,,EN,EL,Ramsey County,Battle Creek Regional Park,3,August,8,2018,6:00-8:00 PM,Yes,,4,2,18,0,0,0,
2018-09-08 11:01:05,2018-09-08 11:02:10,Offline,66.41.13.58,100,0,True,2018-09-08 11:15:42,R_22JYg7ODd7IS3qC,,,,,44.999114,-93.00245,,EN,EL,Ramsey County,Bruce Vento Regional Trail,1,August,8,2018,4:00-6:00 PM,Yes,,13,6,0,0,0,0,
2018-09-08 10:59:45,2018-09-08 11:00:56,Offline,66.41.13.58,100,0,True,2018-09-08 11:15:43,R_fBeM8hGxsdqqnMw,,,,,44.999114,-93.00245,,EN,EL,Ramsey County,Trout Brook Regional Trail,1,August,4,2018,2:00-4:00 PM,Yes,,3,8,0,0,0,0,
2018-09-08 10:57:46,2018-09-08 10:59:26,Offline,66.41.13.58,100,0,True,2018-09-08 11:15:44,R_jpx6l8GRkCYozwj,,,,,44.999078,-93.002492,,EN,EL,Ramsey County,Bruce Vento Regional Trail,1,July,28,2018,6:00-8:00 PM,Yes,,4,0,0,0,0,0,
2018-09-08 10:56:27,2018-09-08 10:57:38,Offline,66.41.13.58,100,0,True,2018-09-08 11:15:45,R_nijO09mb9netQeB,,,,,44.999153,-93.002665,,EN,EL,Ramsey County,Battle Creek Regional Park,3,July,28,2018,4:00-6:00 PM,Yes,,4,8,23,0,0,0,
2018-09-08 10:55:19,2018-09-08 10:56:24,Offline,66.41.13.58,100,0,True,2018-09-08 11:15:46,R_fLMvCHM5qxgvhct,,,,,44.999106,-93.002446,,EN,EL,Ramsey County,Keller Regional Park,7,July,28,2018,2:00-4:00 PM,Yes,,0,0,51,0,0,0,
2018-09-08 10:53:04,2018-09-08 10:54:43,Offline,66.41.13.58,100,0,True,2018-09-08 11:15:47,R_nxl5XZ4xmqeHzAa,,,,,44.999136,-93.002417,,EN,EL,Ramsey County,Trout Brook Regional Trail,3,July,27,2018,4:00-6:00 PM,Yes,,2,0,0,0,0,0,
2018-09-08 10:51:31,2018-09-08 10:52:59,Offline,66.41.13.58,100,0,True,2018-09-08 11:15:48,R_6thIdahqj2Fztif,,,,,44.999168,-93.002468,,EN,EL,Ramsey County,Keller Regional Park,8,July,27,2018,2:00-4:00 PM,Yes,,4,3,28,0,0,0,
2018-09-10 11:35:46,2018-09-10 11:36:44,IP Address,156.98.134.224,100,58,True,2018-09-10 11:36:45,R_1n8ihyqu8E7Wp55,,,,,44.927795410156,-93.116203308105,anonymous,EN,LM,Ramsey County,Grass-Vadnais-Snail Lake Regional Park,2,August,1,2018,10:00-12:00 PM,Yes,,0,7,13,0,0,0,
2018-09-10 11:36:55,2018-09-10 11:38:09,IP Address,156.98.134.224,100,74,True,2018-09-10 11:38:09,R_T11J6dyP4HMKGRP,,,,,44.967895507812,-93.088401794434,anonymous,EN,LM,Ramsey County,Bald Eagle-Otter Lake Regional Park,3,August,1,2018,12:00-2:00 PM,Yes,,0,2,14,0,0,0,
2018-09-10 11:58:13,2018-09-10 11:58:35,IP Address,156.98.134.224,100,22,True,2018-09-10 11:58:36,R_PzealNWolMJDkKl,,,,,44.967895507812,-93.088401794434,anonymous,EN,lm,Ramsey County,Highway 96 Regional Trail,11,August,3,2018,8:00-10:00 AM,No,7/27/18,1,2,0,0,0,0,
2018-09-10 11:59:07,2018-09-10 11:59:24,IP Address,156.98.134.224,100,16,True,2018-09-10 11:59:24,R_1F5Rt9LoX7iWkfl,,,,,44.967895507812,-93.088401794434,anonymous,EN,lm,Ramsey County,Long Lake Regional Park,2,August,3,2018,12:00-2:00 PM,No,7/27/18,3,4,11,0,0,0,
2018-09-14 12:19:39,2018-09-14 12:20:26,IP Address,156.98.134.224,100,46,True,2018-09-14 12:20:29,R_RwzpqZZkizn6QxP,,,,,44.967895507812,-93.088401794434,anonymous,EN,lm,Ramsey County,Battle Creek Regional Park,20,August,7,2018,10:00-12:00 PM,Yes,,0,1,0,0,0,0,
2018-09-14 12:20:35,2018-09-14 12:21:17,IP Address,156.98.134.224,100,42,True,2018-09-14 12:21:18,R_2cjXaDlIgG5aONQ,,,,,44.967895507812,-93.088401794434,anonymous,EN,lm,Ramsey County,Bald Eagle-Otter Lake Regional Park,1,August,7,2018,4:00-6:00 PM,Yes,,0,0,11,0,0,0,
2018-09-14 12:31:08,2018-09-14 12:31:57,IP Address,156.98.134.224,100,49,True,2018-09-14 12:31:58,R_24tJsOvkmiGSxDO,,,,,44.967895507812,-93.088401794434,anonymous,EN,lm,Ramsey County,Tony Schmidt Regional Park,1,August,3,2018,2:00-4:00 PM,Yes,,0,4,10,0,0,0,
2018-09-14 12:33:42,2018-09-14 12:34:00,IP Address,156.98.134.224,100,18,True,2018-09-14 12:34:01,R_eX826ZiCsT7W921,,,,,44.967895507812,-93.088401794434,anonymous,EN,lm,Ramsey County,Long Lake Regional Park,1,August,8,2018,12:00-2:00 PM,No,8/22/18,3,0,83,0,0,0,
2018-09-17 09:06:18,2018-09-17 09:07:23,IP Address,156.98.134.224,100,64,True,2018-09-17 09:07:23,R_3kcYJSaF2hRrsM9,,,,,44.927795410156,-93.116203308105,anonymous,EN,lm,Ramsey County,Rice Creek West Regional Trail,1,August,24,2018,12:00-2:00 PM,Yes,,1,0,0,0,0,0,
2018-09-17 09:07:27,2018-09-17 09:08:32,IP Address,156.98.134.224,100,65,True,2018-09-17 09:08:33,R_AFJwctfVHjP1QTT,,,,,44.927795410156,-93.116203308105,anonymous,EN,lm,Ramsey County,Rice Creek North Regional Trail,2,August,24,2018,2:00-4:00 PM,Yes,,0,19,0,0,0,0,
2018-09-17 09:17:22,2018-09-17 09:18:12,IP Address,156.98.134.224,100,50,True,2018-09-17 09:18:13,R_12yvUq9qOWq0HwJ,,,,,44.927795410156,-93.116203308105,anonymous,EN,Bb,Ramsey County,Tony Schmidt Regional Park,2,August,31,2018,12:00-2:00 PM,Yes,,32,27,38,0,0,0,
2018-09-17 09:19:05,2018-09-17 09:20:17,IP Address,156.98.134.224,100,71,True,2018-09-17 09:20:17,R_XTevnUnrWVYmIbn,,,,,44.927795410156,-93.116203308105,anonymous,EN,Bb,Ramsey County,Highway 96 Regional Trail,10,August,29,2018,8:00-10:00 AM,Yes,,18,22,12,0,0,0,
2018-09-17 09:32:36,2018-09-17 09:33:33,IP Address,156.98.134.224,100,56,True,2018-09-17 09:33:33,R_29h5rbqSo4XBgLG,,,,,44.927795410156,-93.116203308105,anonymous,EN,lm,Ramsey County,Battle Creek Regional Park,10,June,27,2018,10:00-12:00 PM,Yes,,5,2,29,0,0,0,
2018-09-17 09:34:50,2018-09-17 09:35:39,IP Address,156.98.134.224,100,49,True,2018-09-17 09:35:40,R_3oMBNQKXX7WOtZO,,,,,44.927795410156,-93.116203308105,anonymous,EN,lm,Ramsey County,Grass-Vadnais-Snail Lake Regional Park,4,July,2,2018,6:00-8:00 PM,Yes,,12,8,10,0,0,0,
2018-09-17 09:36:08,2018-09-17 09:36:48,IP Address,156.98.134.224,100,40,True,2018-09-17 09:36:49,R_3flZLuVDgz61hDh,,,,,44.927795410156,-93.116203308105,anonymous,EN,lm,Ramsey County,Highway 96 Regional Trail,8,July,2,2018,4:00-6:00 PM,Yes,,0,1,0,0,0,0,
2018-09-17 09:39:51,2018-09-17 09:40:53,IP Address,156.98.134.224,100,61,True,2018-09-17 09:40:53,R_3gN02bpwmqkK8TV,,,,,44.927795410156,-93.116203308105,anonymous,EN,lm,Ramsey County,Long Lake Regional Park,1,July,2,2018,2:00-4:00 PM,Yes,,5,1,79,0,0,0,
2018-09-17 09:43:09,2018-09-17 09:43:32,IP Address,156.98.134.224,100,22,True,2018-09-17 09:43:32,R_1FDGfXivKJeqT8Z,,,,,45.056139,-92.952017,anonymous,EN,LM,Ramsey County,Rice Creek West Regional Trail,1,June,13,2018,6:00-8:00 PM,Yes,,16,3,0,0,0,0,
2018-09-17 09:44:46,2018-09-17 09:45:36,IP Address,156.98.134.224,100,49,True,2018-09-17 09:45:36,R_1OTz0hbjBqYrLii,,,,,44.927795410156,-93.116203308105,anonymous,EN,lm,Ramsey County,Lakes Link Regional Trail,9,July,4,2018,4:00-6:00 PM,Yes,,7,2,0,0,0,0,
2018-09-17 10:26:14,2018-09-17 10:26:26,IP Address,156.98.134.224,100,11,True,2018-09-17 10:26:26,R_1OqwbEJXBQxh9Q5,,,,,45.052732,-93.161423,anonymous,EN,Bb,Ramsey County,Long Lake Regional Park,4,September,2,2018,12:00-2:00 PM,Yes,,22,17,50,0,0,0,
2018-09-17 10:28:40,2018-09-17 10:28:49,IP Address,156.98.134.224,100,9,True,2018-09-17 10:28:50,R_5ovyt1GY21vTY3v,,,,,45.052751,-93.161447,anonymous,EN,Bb,Ramsey County,Long Lake Regional Park,2,August,18,2018,8:00-10:00 AM,Yes,,27,28,68,0,0,0,
2018-09-17 10:29:00,2018-09-17 10:29:10,IP Address,156.98.134.224,100,9,True,2018-09-17 10:29:11,R_1IuZbnEgPrTVInu,,,,,45.052813,-93.161357,anonymous,EN,Bb,Ramsey County,Long Lake Regional Park,1,August,31,2018,10:00-12:00 PM,Yes,,32,28,75,0,0,0,
2018-09-17 10:29:47,2018-09-17 10:29:56,IP Address,156.98.134.224,100,9,True,2018-09-17 10:29:57,R_3rG9nOjUYp3pocH,,,,,45.052782,-93.161502,anonymous,EN,Bb,Ramsey County,Tony Schmidt Regional Park,1,August,19,2018,12:00-2:00 PM,Yes,,23,26,33,0,0,0,
2018-09-17 10:30:07,2018-09-17 10:30:15,IP Address,156.98.134.224,100,8,True,2018-09-17 10:30:16,R_0TYvlaVJsky6mxr,,,,,45.052754,-93.161446,anonymous,EN,Bb,Ramsey County,Long Lake Regional Park,1,August,26,2018,10:00-12:00 PM,Yes,,34,32,68,0,0,0,
2018-09-17 10:30:27,2018-09-17 10:30:35,IP Address,156.98.134.224,100,8,True,2018-09-17 10:30:36,R_0SS1x4g2MpE96WB,,,,,45.05278,-93.161405,anonymous,EN,Bb,Ramsey County,Tony Schmidt Regional Park,1,August,11,2018,6:00-8:00 PM,Yes,,23,32,42,0,0,0,
2018-09-17 10:30:51,2018-09-17 10:31:00,IP Address,156.98.134.224,100,9,True,2018-09-17 10:31:01,R_6S8D1EVnx3VgwPn,,,,,45.052743,-93.161474,anonymous,EN,Bb,Ramsey County,Tony Schmidt Regional Park,1,August,12,2018,2:00-4:00 PM,Yes,,23,28,24,0,0,0,
2018-09-17 10:31:10,2018-09-17 10:31:24,IP Address,156.98.134.224,100,13,True,2018-09-17 10:31:24,R_TpUS0s8GWZ5L2Uh,,,,,44.927795410156,-93.116203308105,anonymous,EN,Bb,Ramsey County,Long Lake Regional Park,10,June,10,2018,10:00-12:00 PM,Yes,,11,12,7,0,0,0,
2018-09-17 10:31:34,2018-09-17 10:31:45,IP Address,156.98.134.224,100,11,True,2018-09-17 10:31:46,R_036jfN5kcjHPdqF,,,,,45.052778,-93.161499,anonymous,EN,Bb,Ramsey County,Grass-Vadnais-Snail Lake Regional Park,2,August,7,2018,4:00-6:00 PM,Yes,,6,8,14,0,0,0,
2018-09-17 10:31:59,2018-09-17 10:32:10,IP Address,156.98.134.224,100,10,True,2018-09-17 10:32:10,R_1gAT0TeH8rorX8D,,,,,45.052801,-93.161354,anonymous,EN,Bb,Ramsey County,Long Lake Regional Park,1,August,26,2018,10:00-12:00 PM,Yes,,12,22,68,0,0,0,
2018-09-26 08:53:35,2018-09-26 08:57:18,IP Address,156.98.134.224,100,223,True,2018-09-26 08:57:19,R_3pgclyrBVvL6dTl,,,,,44.92779541015625,-93.11620330810546875,anonymous,EN,BB,Ramsey County,Tony Schmidt Regional Park,1,August,2,2018,4:00-6:00 PM,Yes,,6,15,18,0,0,0,
2018-09-26 08:57:20,2018-09-26 08:58:38,IP Address,156.98.134.224,100,77,True,2018-09-26 08:58:38,R_1guPjGp6L2yKoFf,,,,,44.92779541015625,-93.11620330810546875,anonymous,EN,BB,Ramsey County,Rice Creek North Regional Trail,1,August,4,2018,10:00-12:00 PM,Yes,,4,8,11,0,0,0,
