Year,Park_id,Agency_id,Entrance,Expanded_total,Usage_class,Day_type,Total_visitors,Bikers,Peds_skaters,Vehicles,Buses,Horse_riders,Boaters,Start_time,Date,Half_of_summer,Expansion_factor,ppv_multiplier,ppb_multiplier,Total_days_by_type,Park_name,Agency_name,Date_year,Timeslot,Scheduled_count,Scheduled_date,Date_object
2016,18,4,1,1772.82,High,Weekday,8.82,0,0,3,0,0,0,12:00 PM,2016-08-18,2,3,2.94,25,67,Miesville Ravine Park Reserve,Dakota County,NA,NA,NA,NA,NA
2016,18,4,1,1973.82,High,Weekday,9.82,0,1,3,0,0,0,12:00 PM,2016-07-25,2,3,2.94,25,67,Miesville Ravine Park Reserve,Dakota County,NA,NA,NA,NA,NA
2016,18,4,1,2954.7,Medium,Weekday,14.7,0,0,5,0,0,0,04:00 PM,2016-07-18,2,3,2.94,25,67,Miesville Ravine Park Reserve,Dakota County,NA,NA,NA,NA,NA
2016,18,4,1,3126.42,High,Weekend_holiday,31.58,0,11,7,0,0,0,02:00 PM,2016-07-31,2,3,2.94,25,33,Miesville Ravine Park Reserve,Dakota County,NA,NA,NA,NA,NA
2016,18,4,1,3930.3,Medium,Weekend_holiday,39.7,0,0,5,1,0,0,06:00 PM,2016-06-25,1,3,2.94,25,33,Miesville Ravine Park Reserve,Dakota County,NA,NA,NA,NA,NA
2016,18,4,1,4710.42,Medium,Weekend_holiday,47.58,0,2,7,1,0,0,04:00 PM,2016-07-17,2,3,2.94,25,33,Miesville Ravine Park Reserve,Dakota County,NA,NA,NA,NA,NA
2016,18,4,1,8442.72,High,Weekend_holiday,85.28,0,0,12,2,0,0,12:00 PM,2016-06-18,1,3,2.94,25,33,Miesville Ravine Park Reserve,Dakota County,NA,NA,NA,NA,NA
2016,18,4,1,8880.3,Medium,Weekend_holiday,89.7,0,0,5,3,0,0,08:00 AM,2016-07-23,2,3,2.94,25,33,Miesville Ravine Park Reserve,Dakota County,NA,NA,NA,NA,NA
2016,18,4,1,12228.48,High,Weekend_holiday,123.52,0,0,8,4,0,0,02:00 PM,2016-07-09,1,3,2.94,25,33,Miesville Ravine Park Reserve,Dakota County,NA,NA,NA,NA,NA
2017,18,4,1,0,High,Weekday,0,0,0,0,0,0,0,12:00 PM,2017-07-21,2,3,2.69,25,67,Miesville Ravine Park Reserve,Dakota County,NA,NA,NA,NA,NA
2017,18,4,1,0,Medium,Weekday,0,0,0,0,0,0,0,04:00 PM,2017-08-30,2,3,2.69,25,67,Miesville Ravine Park Reserve,Dakota County,NA,NA,NA,NA,NA
2017,18,4,1,266.31,High,Weekend_holiday,2.69,0,0,1,0,0,0,12:00 PM,2017-06-11,1,3,2.69,25,33,Miesville Ravine Park Reserve,Dakota County,NA,NA,NA,NA,NA
2017,18,4,1,266.31,High,Weekend_holiday,2.69,0,0,1,0,0,0,02:00 PM,2017-08-13,2,3,2.69,25,33,Miesville Ravine Park Reserve,Dakota County,NA,NA,NA,NA,NA
2017,18,4,1,540.69,Medium,Weekday,2.69,0,0,1,0,0,0,08:00 AM,2017-05-30,1,3,2.69,25,67,Miesville Ravine Park Reserve,Dakota County,NA,NA,NA,NA,NA
2017,18,4,1,540.69,Medium,Weekday,2.69,0,0,1,0,0,0,08:00 AM,2017-08-10,2,3,2.69,25,67,Miesville Ravine Park Reserve,Dakota County,NA,NA,NA,NA,NA
2017,18,4,1,1065.24,High,Weekend_holiday,10.76,0,0,4,0,0,0,12:00 PM,2017-07-16,2,3,2.69,25,33,Miesville Ravine Park Reserve,Dakota County,NA,NA,NA,NA,NA
2017,18,4,1,1065.24,Medium,Weekend_holiday,10.76,0,0,4,0,0,0,08:00 AM,2017-09-02,2,3,2.69,25,33,Miesville Ravine Park Reserve,Dakota County,NA,NA,NA,NA,NA
2017,18,4,1,1081.38,High,Weekday,5.38,0,0,2,0,0,0,12:00 PM,2017-06-22,1,3,2.69,25,67,Miesville Ravine Park Reserve,Dakota County,NA,NA,NA,NA,NA
2017,18,4,1,1597.86,Medium,Weekend_holiday,16.14,0,0,6,0,0,0,04:00 PM,2017-09-03,2,3,2.69,25,33,Miesville Ravine Park Reserve,Dakota County,NA,NA,NA,NA,NA
2017,18,4,1,1659.24,Medium,Weekend_holiday,16.76,0,6,4,0,0,0,08:00 AM,2017-07-04,1,3,2.69,25,33,Miesville Ravine Park Reserve,Dakota County,NA,NA,NA,NA,NA
2017,18,4,1,2130.48,Medium,Weekend_holiday,21.52,0,0,8,0,0,0,04:00 PM,2017-06-03,1,3,2.69,25,33,Miesville Ravine Park Reserve,Dakota County,NA,NA,NA,NA,NA
2017,18,4,1,3167.76,Medium,Weekday,15.76,0,5,4,0,0,0,08:00 AM,2017-06-07,1,3,2.69,25,67,Miesville Ravine Park Reserve,Dakota County,NA,NA,NA,NA,NA
2017,18,4,1,4186.83,High,Weekday,20.83,2,0,7,0,0,0,02:00 PM,2017-08-04,2,3,2.69,25,67,Miesville Ravine Park Reserve,Dakota County,NA,NA,NA,NA,NA
2017,18,4,1,12212.76,High,Weekday,60.76,0,0,4,2,0,0,12:00 PM,2017-06-27,1,3,2.69,25,67,Miesville Ravine Park Reserve,Dakota County,NA,NA,NA,NA,NA
2017,18,4,1,20865.24,High,Weekend_holiday,210.76,0,0,4,8,0,0,02:00 PM,2017-06-17,1,3,2.69,25,33,Miesville Ravine Park Reserve,Dakota County,NA,NA,NA,NA,NA
2015,19,4,3,1260,High,Weekend_holiday,3,0,3,0,0,0,0,04:00 PM,2015-07-12,1,12,0,0,35,Mississippi River Regional Trail,Dakota County,NA,NA,NA,NA,NA
2015,19,4,4,1680,High,Weekend_holiday,4,4,0,0,0,0,0,04:00 PM,2015-08-02,2,12,0,0,35,Mississippi River Regional Trail,Dakota County,NA,NA,NA,NA,NA
2015,19,4,3,3264,High,Weekday,4,1,3,0,0,0,0,04:00 PM,2015-07-28,2,12,0,0,68,Mississippi River Regional Trail,Dakota County,NA,NA,NA,NA,NA
2015,19,4,3,5460,High,Weekend_holiday,13,2,11,0,0,0,0,02:00 PM,2015-07-11,1,12,0,0,35,Mississippi River Regional Trail,Dakota County,NA,NA,NA,NA,NA
2015,19,4,5,6528,High,Weekday,8,7,1,0,0,0,0,06:00 PM,2015-06-15,1,12,0,0,68,Mississippi River Regional Trail,Dakota County,NA,NA,NA,NA,NA
2015,19,4,3,9792,High,Weekday,12,6,6,0,0,0,0,04:00 PM,2015-06-01,1,12,0,0,68,Mississippi River Regional Trail,Dakota County,NA,NA,NA,NA,NA
2015,19,4,3,9792,Medium,Weekday,8,4,4,0,0,0,0,10:00 AM,2015-06-05,1,18,0,0,68,Mississippi River Regional Trail,Dakota County,NA,NA,NA,NA,NA
2015,19,4,3,11970,Medium,Weekend_holiday,19,18,1,0,0,0,0,08:00 AM,2015-07-19,2,18,0,0,35,Mississippi River Regional Trail,Dakota County,NA,NA,NA,NA,NA
2015,19,4,1,13464,Medium,Weekday,11,2,9,0,0,0,0,10:00 AM,2015-08-11,2,18,0,0,68,Mississippi River Regional Trail,Dakota County,NA,NA,NA,NA,NA
2015,19,4,2,13464,Medium,Weekday,11,4,7,0,0,0,0,12:00 PM,2015-08-10,2,18,0,0,68,Mississippi River Regional Trail,Dakota County,NA,NA,NA,NA,NA
2015,19,4,2,13872,High,Weekday,17,10,7,0,0,0,0,06:00 PM,2015-08-10,2,12,0,0,68,Mississippi River Regional Trail,Dakota County,NA,NA,NA,NA,NA
2015,19,4,1,14490,Medium,Weekend_holiday,23,18,5,0,0,0,0,12:00 PM,2015-06-27,1,18,0,0,35,Mississippi River Regional Trail,Dakota County,NA,NA,NA,NA,NA
2015,19,4,1,15750,Medium,Weekend_holiday,25,3,22,0,0,0,0,06:00 PM,2015-06-14,1,18,0,0,35,Mississippi River Regional Trail,Dakota County,NA,NA,NA,NA,NA
2015,19,4,1,23256,Medium,Weekday,19,5,14,0,0,0,0,08:00 AM,2015-08-17,2,18,0,0,68,Mississippi River Regional Trail,Dakota County,NA,NA,NA,NA,NA
2015,19,4,2,35088,High,Weekday,43,21,22,0,0,0,0,06:00 PM,2015-07-29,2,12,0,0,68,Mississippi River Regional Trail,Dakota County,NA,NA,NA,NA,NA
2016,19,4,4,871,High,Weekday,1,0,1,0,0,0,0,06:00 PM,2016-07-20,2,13,0,0,67,Mississippi River Regional Trail,Dakota County,NA,NA,NA,NA,NA
2016,19,4,9,1742,Medium,Weekday,1,0,1,0,0,0,0,08:00 AM,2016-07-20,2,26,0,0,67,Mississippi River Regional Trail,Dakota County,NA,NA,NA,NA,NA
2016,19,4,5,3432,High,Weekend_holiday,8,8,0,0,0,0,0,02:00 PM,2016-07-16,2,13,0,0,33,Mississippi River Regional Trail,Dakota County,NA,NA,NA,NA,NA
2016,19,4,2,3484,Medium,Weekday,2,0,2,0,0,0,0,10:00 AM,2016-05-31,1,26,0,0,67,Mississippi River Regional Trail,Dakota County,NA,NA,NA,NA,NA
2016,19,4,5,4290,High,Weekend_holiday,10,10,0,0,0,0,0,06:00 PM,2016-07-02,1,13,0,0,33,Mississippi River Regional Trail,Dakota County,NA,NA,NA,NA,NA
2016,19,4,2,4355,High,Weekday,5,1,4,0,0,0,0,02:00 PM,2016-07-11,1,13,0,0,67,Mississippi River Regional Trail,Dakota County,NA,NA,NA,NA,NA
2016,19,4,4,4719,High,Weekend_holiday,11,2,9,0,0,0,0,06:00 PM,2016-07-09,1,13,0,0,33,Mississippi River Regional Trail,Dakota County,NA,NA,NA,NA,NA
2016,19,4,1,6968,Medium,Weekday,4,2,2,0,0,0,0,02:00 PM,2016-07-06,1,26,0,0,67,Mississippi River Regional Trail,Dakota County,NA,NA,NA,NA,NA
2016,19,4,6,7293,High,Weekend_holiday,17,6,11,0,0,0,0,04:00 PM,2016-06-05,1,13,0,0,33,Mississippi River Regional Trail,Dakota County,NA,NA,NA,NA,NA
2016,19,4,9,10395,Low,Weekend_holiday,15,8,7,0,0,0,0,02:00 PM,2016-07-17,2,21,0,0,33,Mississippi River Regional Trail,Dakota County,NA,NA,NA,NA,NA
2016,19,4,5,13728,High,Weekend_holiday,32,31,1,0,0,0,0,02:00 PM,2016-08-21,2,13,0,0,33,Mississippi River Regional Trail,Dakota County,NA,NA,NA,NA,NA
2016,19,4,2,13936,Medium,Weekday,8,4,4,0,0,0,0,08:00 AM,2016-08-02,2,26,0,0,67,Mississippi River Regional Trail,Dakota County,NA,NA,NA,NA,NA
2016,19,4,9,15678,Medium,Weekday,9,3,6,0,0,0,0,06:00 PM,2016-07-19,2,26,0,0,67,Mississippi River Regional Trail,Dakota County,NA,NA,NA,NA,NA
2016,19,4,5,18018,Medium,Weekend_holiday,21,17,4,0,0,0,0,10:00 AM,2016-07-31,2,26,0,0,33,Mississippi River Regional Trail,Dakota County,NA,NA,NA,NA,NA
2016,19,4,1,26130,Medium,Weekday,15,6,9,0,0,0,0,06:00 PM,2016-06-10,1,26,0,0,67,Mississippi River Regional Trail,Dakota County,NA,NA,NA,NA,NA
2016,19,4,2,37752,Medium,Weekend_holiday,44,9,35,0,0,0,0,10:00 AM,2016-05-30,1,26,0,0,33,Mississippi River Regional Trail,Dakota County,NA,NA,NA,NA,NA
2017,19,4,11,0,High,Weekday,0,0,0,0,0,0,0,04:00 PM,2017-08-01,2,17,0,0,67,Mississippi River Regional Trail,Dakota County,NA,NA,NA,NA,NA
2017,19,4,11,1122,High,Weekend_holiday,2,0,2,0,0,0,0,04:00 PM,2017-06-17,1,17,0,0,33,Mississippi River Regional Trail,Dakota County,NA,NA,NA,NA,NA
2017,19,4,4,1683,High,Weekend_holiday,3,1,2,0,0,0,0,06:00 PM,2017-06-24,1,17,0,0,33,Mississippi River Regional Trail,Dakota County,NA,NA,NA,NA,NA
2017,19,4,6,3366,High,Weekend_holiday,6,0,6,0,0,0,0,04:00 PM,2017-09-03,2,17,0,0,33,Mississippi River Regional Trail,Dakota County,NA,NA,NA,NA,NA
2017,19,4,2,4488,High,Weekend_holiday,8,2,6,0,0,0,0,02:00 PM,2017-06-11,1,17,0,0,33,Mississippi River Regional Trail,Dakota County,NA,NA,NA,NA,NA
2017,19,4,4,5695,High,Weekday,5,1,4,0,0,0,0,02:00 PM,2017-06-14,1,17,0,0,67,Mississippi River Regional Trail,Dakota County,NA,NA,NA,NA,NA
2017,19,4,2,7920,Medium,Weekend_holiday,8,0,8,0,0,0,0,12:00 PM,2017-08-06,2,30,0,0,33,Mississippi River Regional Trail,Dakota County,NA,NA,NA,NA,NA
2017,19,4,5,14807,High,Weekday,13,13,0,0,0,0,0,04:00 PM,2017-09-01,2,17,0,0,67,Mississippi River Regional Trail,Dakota County,NA,NA,NA,NA,NA
2017,19,4,2,15708,High,Weekend_holiday,28,10,18,0,0,0,0,04:00 PM,2017-08-19,2,17,0,0,33,Mississippi River Regional Trail,Dakota County,NA,NA,NA,NA,NA
2017,19,4,2,15946,High,Weekday,14,6,8,0,0,0,0,06:00 PM,2017-06-15,1,17,0,0,67,Mississippi River Regional Trail,Dakota County,NA,NA,NA,NA,NA
2017,19,4,7,16750,Low,Weekday,10,6,4,0,0,0,0,12:00 PM,2017-08-11,2,25,0,0,67,Mississippi River Regional Trail,Dakota County,NA,NA,NA,NA,NA
2017,19,4,6,27720,Medium,Weekend_holiday,28,11,17,0,0,0,0,02:00 PM,2017-07-01,1,30,0,0,33,Mississippi River Regional Trail,Dakota County,NA,NA,NA,NA,NA
2017,19,4,1,40200,Medium,Weekday,20,12,8,0,0,0,0,02:00 PM,2017-07-10,1,30,0,0,67,Mississippi River Regional Trail,Dakota County,NA,NA,NA,NA,NA
2015,20,4,2,823.2,Medium,Weekend_holiday,2.94,0,0,1,0,0,0,02:00 PM,2015-09-06,2,8,2.94,60,35,Spring Lake Park Reserve,Dakota County,NA,NA,NA,NA,NA
2015,20,4,1,1088,High,Weekday,4,1,3,0,0,0,0,10:00 AM,2015-06-30,1,4,2.94,60,68,Spring Lake Park Reserve,Dakota County,NA,NA,NA,NA,NA
2015,20,4,2,1400,Medium,Weekend_holiday,5,3,2,0,0,0,0,02:00 PM,2015-07-04,1,8,2.94,60,35,Spring Lake Park Reserve,Dakota County,NA,NA,NA,NA,NA
2015,20,4,2,1646.4,Medium,Weekend_holiday,5.88,0,0,2,0,0,0,10:00 AM,2015-06-28,1,8,2.94,60,35,Spring Lake Park Reserve,Dakota County,NA,NA,NA,NA,NA
2015,20,4,2,3198.72,Medium,Weekday,5.88,0,0,2,0,0,0,10:00 AM,2015-08-19,2,8,2.94,60,68,Spring Lake Park Reserve,Dakota County,NA,NA,NA,NA,NA
2015,20,4,2,3292.8,Medium,Weekend_holiday,11.76,0,0,4,0,0,0,10:00 AM,2015-08-30,2,8,2.94,60,35,Spring Lake Park Reserve,Dakota County,NA,NA,NA,NA,NA
2015,20,4,2,4798.08,Medium,Weekday,8.82,0,0,3,0,0,0,10:00 AM,2015-06-02,1,8,2.94,60,68,Spring Lake Park Reserve,Dakota County,NA,NA,NA,NA,NA
2015,20,4,2,4798.08,Medium,Weekday,8.82,0,0,3,0,0,0,12:00 PM,2015-07-30,2,8,2.94,60,68,Spring Lake Park Reserve,Dakota County,NA,NA,NA,NA,NA
2015,20,4,2,5219.2,Medium,Weekend_holiday,18.64,1,0,6,0,0,0,12:00 PM,2015-09-07,2,8,2.94,60,35,Spring Lake Park Reserve,Dakota County,NA,NA,NA,NA,NA
2015,20,4,2,6397.44,Medium,Weekday,11.76,0,0,4,0,0,0,10:00 AM,2015-06-01,1,8,2.94,60,68,Spring Lake Park Reserve,Dakota County,NA,NA,NA,NA,NA
2015,20,4,2,6397.44,Medium,Weekday,11.76,0,0,4,0,0,0,10:00 AM,2015-06-01,1,8,2.94,60,68,Spring Lake Park Reserve,Dakota County,NA,NA,NA,NA,NA
2015,20,4,1,6528,High,Weekday,24,2,22,0,0,0,0,10:00 AM,2015-07-22,2,4,2.94,60,68,Spring Lake Park Reserve,Dakota County,NA,NA,NA,NA,NA
2015,20,4,1,7548.8,High,Weekend_holiday,53.92,1,0,18,0,0,0,10:00 AM,2015-05-23,1,4,2.94,60,35,Spring Lake Park Reserve,Dakota County,NA,NA,NA,NA,NA
2015,20,4,1,8783.6,High,Weekend_holiday,62.74,1,0,21,0,0,0,02:00 PM,2015-08-02,2,4,2.94,60,35,Spring Lake Park Reserve,Dakota County,NA,NA,NA,NA,NA
2015,20,4,1,9068.48,High,Weekday,33.34,1,0,11,0,0,0,02:00 PM,2015-07-15,2,4,2.94,60,68,Spring Lake Park Reserve,Dakota County,NA,NA,NA,NA,NA
2015,20,4,1,13171.2,High,Weekend_holiday,94.08,0,0,32,0,0,0,02:00 PM,2015-08-16,2,4,2.94,60,35,Spring Lake Park Reserve,Dakota County,NA,NA,NA,NA,NA
2015,20,4,1,16086,High,Weekend_holiday,114.9,12,0,35,0,0,0,10:00 AM,2015-06-14,1,4,2.94,60,35,Spring Lake Park Reserve,Dakota County,NA,NA,NA,NA,NA
2015,20,4,2,17592.96,Medium,Weekday,32.34,0,0,11,0,0,0,10:00 AM,2015-08-24,2,8,2.94,60,68,Spring Lake Park Reserve,Dakota County,NA,NA,NA,NA,NA
2015,20,4,1,21560,High,Weekend_holiday,154,3,4,50,0,0,0,12:00 PM,2015-06-13,1,4,2.94,60,35,Spring Lake Park Reserve,Dakota County,NA,NA,NA,NA,NA
2015,20,4,1,30436.8,High,Weekday,111.9,6,3,35,0,0,0,02:00 PM,2015-08-25,2,4,2.94,60,68,Spring Lake Park Reserve,Dakota County,NA,NA,NA,NA,NA
2016,20,4,2,1552.32,Medium,Weekend_holiday,5.88,0,0,2,0,0,0,02:00 PM,2016-07-02,1,8,2.94,60,33,Spring Lake Park Reserve,Dakota County,NA,NA,NA,NA,NA
2016,20,4,1,2592.48,High,Weekend_holiday,19.64,2,0,6,0,0,0,04:00 PM,2016-06-12,1,4,2.94,60,33,Spring Lake Park Reserve,Dakota County,NA,NA,NA,NA,NA
2016,20,4,2,3104.64,Medium,Weekend_holiday,11.76,0,0,4,0,0,0,08:00 AM,2016-08-06,2,8,2.94,60,33,Spring Lake Park Reserve,Dakota County,NA,NA,NA,NA,NA
2016,20,4,1,3151.68,Medium,Weekday,5.88,0,0,2,0,0,0,08:00 AM,2016-05-31,1,8,2.94,60,67,Spring Lake Park Reserve,Dakota County,NA,NA,NA,NA,NA
2016,20,4,2,3151.68,Medium,Weekday,5.88,0,0,2,0,0,0,10:00 AM,2016-06-07,1,8,2.94,60,67,Spring Lake Park Reserve,Dakota County,NA,NA,NA,NA,NA
2016,20,4,2,3151.68,Medium,Weekday,5.88,0,0,2,0,0,0,10:00 AM,2016-08-12,2,8,2.94,60,67,Spring Lake Park Reserve,Dakota County,NA,NA,NA,NA,NA
2016,20,4,1,3419.68,High,Weekday,12.76,1,0,4,0,0,0,04:00 PM,2016-07-26,2,4,2.94,60,67,Spring Lake Park Reserve,Dakota County,NA,NA,NA,NA,NA
2016,20,4,2,4656.96,Medium,Weekend_holiday,17.64,0,0,6,0,0,0,04:00 PM,2016-07-10,1,8,2.94,60,33,Spring Lake Park Reserve,Dakota County,NA,NA,NA,NA,NA
2016,20,4,2,5433.12,Medium,Weekend_holiday,20.58,0,0,7,0,0,0,10:00 AM,2016-07-24,2,8,2.94,60,33,Spring Lake Park Reserve,Dakota County,NA,NA,NA,NA,NA
2016,20,4,2,5464.8,Medium,Weekend_holiday,20.7,6,0,5,0,0,0,12:00 PM,2016-08-07,2,8,2.94,60,33,Spring Lake Park Reserve,Dakota County,NA,NA,NA,NA,NA
2016,20,4,1,7637.52,High,Weekend_holiday,57.86,0,2,19,0,0,0,02:00 PM,2016-06-19,1,4,2.94,60,33,Spring Lake Park Reserve,Dakota County,NA,NA,NA,NA,NA
2016,20,4,1,9445.92,High,Weekend_holiday,71.56,1,0,24,0,0,0,02:00 PM,2016-05-28,1,4,2.94,60,33,Spring Lake Park Reserve,Dakota County,NA,NA,NA,NA,NA
2016,20,4,1,10510.96,High,Weekday,39.22,1,0,13,0,0,0,02:00 PM,2016-06-21,1,4,2.94,60,67,Spring Lake Park Reserve,Dakota County,NA,NA,NA,NA,NA
2016,20,4,2,12102.88,Medium,Weekday,22.58,2,0,7,0,0,0,04:00 PM,2016-07-28,2,8,2.94,60,67,Spring Lake Park Reserve,Dakota County,NA,NA,NA,NA,NA
2016,20,4,1,13678.72,High,Weekday,51.04,2,2,16,0,0,0,02:00 PM,2016-06-09,1,4,2.94,60,67,Spring Lake Park Reserve,Dakota County,NA,NA,NA,NA,NA
2016,20,4,1,13870.56,High,Weekend_holiday,105.08,9,2,32,0,0,0,02:00 PM,2016-07-24,2,4,2.94,60,33,Spring Lake Park Reserve,Dakota County,NA,NA,NA,NA,NA
2016,20,4,1,16026.4,High,Weekday,59.8,1,0,20,0,0,0,02:00 PM,2016-06-14,1,4,2.94,60,67,Spring Lake Park Reserve,Dakota County,NA,NA,NA,NA,NA
2016,20,4,1,20188.08,High,Weekend_holiday,152.94,3,0,51,0,0,0,10:00 AM,2016-08-06,2,4,2.94,60,33,Spring Lake Park Reserve,Dakota County,NA,NA,NA,NA,NA
2016,20,4,1,24495.2,High,Weekday,91.4,2,0,10,1,0,0,12:00 PM,2016-08-22,2,4,2.94,60,67,Spring Lake Park Reserve,Dakota County,NA,NA,NA,NA,NA
2017,20,4,2,710.16,Medium,Weekend_holiday,2.69,0,0,1,0,0,0,02:00 PM,2017-06-24,1,8,2.69,60,33,Spring Lake Park Reserve,Dakota County,NA,NA,NA,NA,NA
2017,20,4,2,1441.84,Medium,Weekday,2.69,0,0,1,0,0,0,08:00 AM,2017-06-02,1,8,2.69,60,67,Spring Lake Park Reserve,Dakota County,NA,NA,NA,NA,NA
2017,20,4,1,1709.84,High,Weekday,6.38,1,0,2,0,0,0,04:00 PM,2017-06-22,1,4,2.69,60,67,Spring Lake Park Reserve,Dakota County,NA,NA,NA,NA,NA
2017,20,4,1,2972.64,High,Weekend_holiday,22.52,1,0,8,0,0,0,02:00 PM,2017-07-09,1,4,2.69,60,33,Spring Lake Park Reserve,Dakota County,NA,NA,NA,NA,NA
2017,20,4,2,4260.96,Medium,Weekend_holiday,16.14,0,0,6,0,0,0,04:00 PM,2017-08-05,2,8,2.69,60,33,Spring Lake Park Reserve,Dakota County,NA,NA,NA,NA,NA
2017,20,4,1,5016,High,Weekend_holiday,38,9,29,0,0,0,0,12:00 PM,2017-08-13,2,4,2.69,60,33,Spring Lake Park Reserve,Dakota County,NA,NA,NA,NA,NA
2017,20,4,1,5767.36,High,Weekday,21.52,0,0,8,0,0,0,12:00 PM,2017-08-18,2,4,2.69,60,67,Spring Lake Park Reserve,Dakota County,NA,NA,NA,NA,NA
2017,20,4,2,8748.96,Medium,Weekend_holiday,33.14,17,0,6,0,0,0,08:00 AM,2017-08-12,2,8,2.69,60,33,Spring Lake Park Reserve,Dakota County,NA,NA,NA,NA,NA
2017,20,4,1,9232.08,High,Weekend_holiday,69.94,0,0,26,0,0,0,02:00 PM,2017-06-03,1,4,2.69,60,33,Spring Lake Park Reserve,Dakota County,NA,NA,NA,NA,NA
2017,20,4,1,9942.24,High,Weekend_holiday,75.32,0,0,28,0,0,0,02:00 PM,2017-09-04,2,4,2.69,60,33,Spring Lake Park Reserve,Dakota County,NA,NA,NA,NA,NA
2017,20,4,1,10323.36,High,Weekday,38.52,3,14,8,0,0,0,04:00 PM,2017-08-16,2,4,2.69,60,67,Spring Lake Park Reserve,Dakota County,NA,NA,NA,NA,NA
2017,20,4,2,12782.88,Medium,Weekend_holiday,48.42,0,0,18,0,0,0,10:00 AM,2017-07-16,2,8,2.69,60,33,Spring Lake Park Reserve,Dakota County,NA,NA,NA,NA,NA
2017,20,4,1,14630.88,Medium,Weekend_holiday,55.42,7,0,18,0,0,0,06:00 PM,2017-06-04,1,8,2.69,60,33,Spring Lake Park Reserve,Dakota County,NA,NA,NA,NA,NA
2017,20,4,2,20073.2,Medium,Weekday,37.45,16,8,5,0,0,0,10:00 AM,2017-06-12,1,8,2.69,60,67,Spring Lake Park Reserve,Dakota County,NA,NA,NA,NA,NA
2017,20,4,1,22370.04,High,Weekend_holiday,169.47,0,0,63,0,0,0,12:00 PM,2017-05-27,1,4,2.69,60,33,Spring Lake Park Reserve,Dakota County,NA,NA,NA,NA,NA
2015,21,9,8,0,Low,Weekday,0,0,0,0,0,0,0,06:00 PM,2015-08-12,2,54,3.31,46,68,Baker Park Reserve,Three Rivers Park District,NA,NA,NA,NA,NA
2015,21,9,12,0,Low,Weekend_holiday,0,0,0,0,0,0,0,02:00 PM,2015-09-06,2,54,3.31,46,35,Baker Park Reserve,Three Rivers Park District,NA,NA,NA,NA,NA
2015,21,9,9,3780,Low,Weekend_holiday,2,0,2,0,0,0,0,10:00 AM,2015-06-13,1,54,3.31,46,35,Baker Park Reserve,Three Rivers Park District,NA,NA,NA,NA,NA
2015,21,9,4,12164.25,Medium,Weekend_holiday,16.55,0,0,5,0,0,0,08:00 AM,2015-07-04,1,21,3.31,46,35,Baker Park Reserve,Three Rivers Park District,NA,NA,NA,NA,NA
2015,21,9,1,15397.2,High,Weekend_holiday,146.64,1,0,44,0,0,0,10:00 AM,2015-06-20,1,3,3.31,46,35,Baker Park Reserve,Three Rivers Park District,NA,NA,NA,NA,NA
2015,21,9,1,15530.52,High,Weekday,76.13,0,0,23,0,0,0,02:00 PM,2015-08-31,2,3,3.31,46,68,Baker Park Reserve,Three Rivers Park District,NA,NA,NA,NA,NA
2015,21,9,6,23633.4,Medium,Weekday,16.55,0,0,5,0,0,0,12:00 PM,2015-08-19,2,21,3.31,46,68,Baker Park Reserve,Three Rivers Park District,NA,NA,NA,NA,NA
2015,21,9,1,28224,High,Weekend_holiday,268.8,3,1,80,0,0,0,02:00 PM,2015-08-08,2,3,3.31,46,35,Baker Park Reserve,Three Rivers Park District,NA,NA,NA,NA,NA
2015,21,9,4,33086.76,Medium,Weekday,23.17,0,0,7,0,0,0,10:00 AM,2015-06-19,1,21,3.31,46,68,Baker Park Reserve,Three Rivers Park District,NA,NA,NA,NA,NA
2015,21,9,1,33719.7,High,Weekend_holiday,321.14,9,1,94,0,0,0,10:00 AM,2015-07-11,1,3,3.31,46,35,Baker Park Reserve,Three Rivers Park District,NA,NA,NA,NA,NA
2015,21,9,1,37744.08,High,Weekday,185.02,0,0,42,1,0,0,02:00 PM,2015-07-13,1,3,3.31,46,68,Baker Park Reserve,Three Rivers Park District,NA,NA,NA,NA,NA
2015,21,9,1,38356.08,High,Weekday,188.02,2,1,42,1,0,0,12:00 PM,2015-08-12,2,3,3.31,46,68,Baker Park Reserve,Three Rivers Park District,NA,NA,NA,NA,NA
2015,21,9,1,40493.25,High,Weekend_holiday,385.65,5,0,115,0,0,0,10:00 AM,2015-07-12,1,3,3.31,46,35,Baker Park Reserve,Three Rivers Park District,NA,NA,NA,NA,NA
2015,21,9,7,43806.96,Low,Weekday,11.93,0,0,3,0,2,0,02:00 PM,2015-05-28,1,54,3.31,46,68,Baker Park Reserve,Three Rivers Park District,NA,NA,NA,NA,NA
2015,21,9,1,43821.24,High,Weekday,214.81,0,0,51,1,0,0,02:00 PM,2015-06-25,1,3,3.31,46,68,Baker Park Reserve,Three Rivers Park District,NA,NA,NA,NA,NA
2015,21,9,1,50777.64,High,Weekday,248.91,1,0,61,1,0,0,12:00 PM,2015-07-29,2,3,3.31,46,68,Baker Park Reserve,Three Rivers Park District,NA,NA,NA,NA,NA
2016,21,9,9,0,Low,Weekend_holiday,0,0,0,0,0,0,0,02:00 PM,2016-06-05,1,54,3.31,46,33,Baker Park Reserve,Three Rivers Park District,NA,NA,NA,NA,NA
