Agency_name,Park_name,Entrance,Date_year,Timeslot,Scheduled_count,Scheduled_date,Bikers,Peds_skaters,Vehicles,Buses,Horse_riders,Boaters,Start_time,Date,Half_of_summer,Date_object,Day_type,Total_days_by_type,Park_id,Agency_id,Usage_class,ppb_multiplier,ppv_multiplier,Expansion_factor,Expanded_total,Year
Dakota County,Spring Lake Park Reserve,1,August-3-2018,4:00-6:00 PM,No,8-10-18. 4-6pm,1,0,28,0,0,0,04:00 PM,2018-08-03,2,2018-08-03,Weekday,68,20,4,High,60,2.69,4,20759.039999999997,2018
Dakota County,Lake Byllesby Regional Park,2,August-2-2018,6:00-8:00 PM,No,8-9-18. 6-8pm,4,1,6,0,0,0,06:00 PM,2018-08-02,2,2018-08-02,Weekday,68,16,4,Medium,60,2.69,8,11500.16,2018
Dakota County,Miesville Ravine Park Reserve,1,August-2-2018,4:00-6:00 PM,No,8-9-18. 4-6pm,0,0,7,0,0,0,04:00 PM,2018-08-02,2,2018-08-02,Weekday,68,18,4,Medium,25,2.69,3,3841.3199999999997,2018
Dakota County,Whitetail Woods Regional Park,1,August-2-2018,12:00-2:00 PM,No,8-9-18. 12-2pm,2,0,7,0,0,0,12:00 PM,2018-08-02,2,2018-08-02,Weekday,68,118,4,High,60,2.69,5,7082.199999999999,2018
Dakota County,Lebanon Hills Regional Park,10,August-16-2018,12:00-2:00 PM,No,8-9-18. 12-2pm,0,3,0,0,0,0,12:00 PM,2018-08-16,2,2018-08-16,Weekday,68,17,4,Low,60,2.69,20,4080,2018
Dakota County,Spring Lake Park Reserve,2,August-2-2018,10:00-12:00 PM,No,8-9-18. 10-12pm,0,0,8,0,0,0,10:00 AM,2018-08-02,2,2018-08-02,Weekday,68,20,4,Medium,60,2.69,8,11706.88,2018
Dakota County,Whitetail Woods Regional Park,3,August-8-2018,2:00-4:00 PM,Yes,NA,0,3,0,0,0,0,02:00 PM,2018-08-08,2,2018-08-08,Weekday,68,118,4,Low,60,2.69,6,1224,2018
Dakota County,Whitetail Woods Regional Park,2,July-31-2018,10:00-12:00 PM,No,8-7-18. 10-12pm,0,2,1,0,0,0,10:00 AM,2018-07-31,2,2018-07-31,Weekday,68,118,4,Medium,60,2.69,7,2232.4399999999996,2018
Dakota County,Minnesota River Greenway Regional Trail,1,July-29-2018,2:00-4:00 PM,No,8-5-18. 2-4pm,29,17,0,0,0,0,02:00 PM,2018-07-29,2,2018-07-29,Weekend_holiday,33,124,4,High,0,0,5,7590,2018
Dakota County,Big Rivers Regional Trail,6,July-29-2018,10:00-12:00 PM,No,8-5-18. 10-12pm,19,3,0,0,0,0,10:00 AM,2018-07-29,2,2018-07-29,Weekend_holiday,33,15,4,Low,1,1.62,8,5808,2018
Dakota County,Miesville Ravine Park Reserve,1,August-4-2018,6:00-8:00 PM,Yes,NA,0,0,2,0,0,0,06:00 PM,2018-08-04,2,2018-08-04,Weekend_holiday,33,18,4,Medium,25,2.69,3,532.62,2018
Dakota County,Lake Byllesby Regional Park,2,August-4-2018,4:00-6:00 PM,Yes,NA,0,0,3,0,0,0,04:00 PM,2018-08-04,2,2018-08-04,Weekend_holiday,33,16,4,Medium,60,2.69,8,2130.48,2018
Dakota County,Lebanon Hills Regional Park,1,July-28-2018,12:00-2:00 PM,No,8-4-18. 12-2pm,3,0,138,0,0,0,12:00 PM,2018-07-28,2,2018-07-28,Weekend_holiday,33,17,4,High,60,2.69,8,98794.07999999999,2018
Dakota County,Spring Lake Park Reserve,2,July-28-2018,10:00-12:00 PM,No,8-4-18. 10-12pm,20,5,0,0,0,0,10:00 AM,2018-07-28,2,2018-07-28,Weekend_holiday,33,20,4,Medium,60,2.69,8,6600,2018
Dakota County,Spring Lake Park Reserve,1,July-25-2018,12:00-2:00 PM,No,8-1-18. 12-2pm,4,0,17,0,0,0,12:00 PM,2018-07-25,2,2018-07-25,Weekday,68,20,4,High,60,2.69,4,13526.56,2018
Dakota County,Lebanon Hills Regional Park,1,July-25-2018,10:00-12:00 PM,No,8-1-18. 10-12pm,0,0,34,1,0,0,10:00 AM,2018-07-25,2,2018-07-25,Weekday,68,17,4,High,60,2.69,8,82394.23999999999,2018
Dakota County,Big Rivers Regional Trail,4,July-30-2018,6:00-8:00 PM,Yes,NA,6,3,0,0,0,0,06:00 PM,2018-07-30,2,2018-07-30,Weekday,68,15,4,High,1,1.62,16,9792,2018
Dakota County,Big Rivers Regional Trail,1,July-28-2018,6:00-8:00 PM,Yes,NA,7,4,0,0,0,0,06:00 PM,2018-07-28,2,2018-07-28,Weekend_holiday,33,15,4,High,1,1.62,16,5808,2018
Dakota County,Big Rivers Regional Trail,5,July-27-2018,8:00-10:00 AM,Yes,NA,3,7,0,0,0,0,08:00 AM,2018-07-27,2,2018-07-27,Weekday,68,15,4,Low,1,1.62,8,5440,2018
Dakota County,Minnesota River Greenway Regional Trail,1,August-1-2018,12:00-2:00 PM,No,7-25-18. 12-2pm,13,1,0,0,0,0,12:00 PM,2018-08-01,2,2018-08-01,Weekday,68,124,4,High,0,0,5,4760,2018
Dakota County,River to River Greenway Regional Trail,19,July-24-2018,4:00-6:00 PM,Yes,NA,11,22,0,0,0,0,04:00 PM,2018-07-24,2,2018-07-24,Weekday,68,95,4,High,0,0,16,35904,2018
Dakota County,Mississippi River Regional Trail,11,July-24-2018,2:00-4:00 PM,Yes,NA,8,19,0,0,0,0,02:00 PM,2018-07-24,2,2018-07-24,Weekday,68,19,4,High,0,0,17,31212,2018
Dakota County,Mississippi River Regional Trail,8,July-29-2018,6:00-8:00 PM,No,7-22-18 6-8pm,4,5,0,0,0,0,06:00 PM,2018-07-29,2,2018-07-29,Weekend_holiday,33,19,4,Medium,0,0,30,8910,2018
Dakota County,Big Rivers Regional Trail,5,July-22-2018,6:00-8:00 PM,Yes,NA,6,5,0,0,0,0,06:00 PM,2018-07-22,2,2018-07-22,Weekend_holiday,33,15,4,Medium,1,1.62,11,3993,2018
Dakota County,Whitetail Woods Regional Park,1,July-22-2018,4:00-6:00 PM,Yes,NA,2,27,10,0,0,0,04:00 PM,2018-07-22,2,2018-07-22,Weekend_holiday,33,118,4,High,60,2.69,5,9223.5,2018
Dakota County,River to River Greenway Regional Trail,3,July-22-2018,10:00-12:00 PM,Yes,NA,37,14,0,0,0,0,10:00 AM,2018-07-22,2,2018-07-22,Weekend_holiday,33,95,4,Medium,0,0,31,52173,2018
Dakota County,Minnesota River Greenway Regional Trail,2,July-29-2018,8:00-10:00 AM,No,7-22-18 8-10am,9,4,0,0,0,0,08:00 AM,2018-07-29,2,2018-07-29,Weekend_holiday,33,124,4,Medium,0,0,4,1716,2018
Dakota County,Minnesota River Greenway Regional Trail,2,July-28-2018,8:00-10:00 AM,No,7-21-18. 8-10am,4,17,0,0,0,0,08:00 AM,2018-07-28,2,2018-07-28,Weekend_holiday,33,124,4,Medium,0,0,4,2772,2018
Dakota County,River to River Greenway Regional Trail,1,July-21-2018,2:00-4:00 PM,Yes,NA,6,39,0,0,0,0,02:00 PM,2018-07-21,2,2018-07-21,Weekend_holiday,33,95,4,High,0,0,16,23760,2018
Dakota County,Lebanon Hills Regional Park,1,September-3-2018,4:00-6:00 PM,Yes,NA,0,1,35,0,0,0,04:00 PM,2018-09-03,2,2018-09-03,Weekend_holiday,33,17,4,High,60,2.69,8,25119.6,2018
Dakota County,Spring Lake Park Reserve,1,September-3-2018,2:00-4:00 PM,Yes,NA,14,5,34,0,0,0,02:00 PM,2018-09-03,2,2018-09-03,Weekend_holiday,33,20,4,High,60,2.69,4,14580.72,2018
Dakota County,Whitetail Woods Regional Park,1,September-3-2018,8:00-10:00 AM,Yes,NA,0,0,11,0,0,0,08:00 AM,2018-09-03,2,2018-09-03,Weekend_holiday,33,118,4,Medium,60,2.69,7,6835.29,2018
Dakota County,Whitetail Woods Regional Park,3,September-2-2018,4:00-6:00 PM,Yes,NA,0,6,0,0,0,0,04:00 PM,2018-09-02,2,2018-09-02,Weekend_holiday,33,118,4,Low,60,2.69,6,1188,2018
Dakota County,Lebanon Hills Regional Park,1,September-1-2018,4:00-6:00 PM,Yes,NA,2,0,120,0,0,0,04:00 PM,2018-09-01,2,2018-09-01,Weekend_holiday,33,17,4,High,60,2.69,8,85747.2,2018
Dakota County,Spring Lake Park Reserve,1,September-1-2018,2:00-4:00 PM,Yes,NA,11,47,20,0,0,0,02:00 PM,2018-09-01,2,2018-09-01,Weekend_holiday,33,20,4,High,60,2.69,4,14757.6,2018
Dakota County,Mississippi River Regional Trail,12,August-31-2018,2:00-4:00 PM,Yes,NA,1,2,0,0,0,0,02:00 PM,2018-08-31,2,2018-08-31,Weekday,68,19,4,Low,0,0,25,5100,2018
Dakota County,River to River Greenway Regional Trail,5,August-31-2018,12:00-2:00 PM,Yes,NA,1,2,0,0,0,0,12:00 PM,2018-08-31,2,2018-08-31,Weekday,68,95,4,Low,0,0,79,16116,2018
Dakota County,Lake Byllesby Regional Park,1,August-31-2018,2:00-4:00 PM,Yes,NA,4,3,2,0,0,0,02:00 PM,2018-08-31,2,2018-08-31,Weekday,68,16,4,High,60,2.69,4,3367.3599999999997,2018
Dakota County,Miesville Ravine Park Reserve,1,August-31-2018,12:00-2:00 PM,Yes,NA,0,0,2,2,0,0,12:00 PM,2018-08-31,2,2018-08-31,Weekday,68,18,4,High,25,2.69,3,11297.52,2018
Dakota County,Minnesota River Greenway Regional Trail,1,August-29-2018,2:00-4:00 PM,Yes,NA,13,7,0,0,0,0,02:00 PM,2018-08-29,2,2018-08-29,Weekday,68,124,4,High,0,0,5,6800,2018
Dakota County,River to River Greenway Regional Trail,4,August-29-2018,6:00-8:00 PM,Yes,NA,6,11,0,0,0,0,06:00 PM,2018-08-29,2,2018-08-29,Weekday,68,95,4,High,0,0,16,18496,2018
Dakota County,Mississippi River Regional Trail,6,August-29-2018,4:00-6:00 PM,Yes,NA,1,8,0,0,0,0,04:00 PM,2018-08-29,2,2018-08-29,Weekday,68,19,4,High,0,0,17,10404,2018
Dakota County,Miesville Ravine Park Reserve,1,August-28-2018,2:00-4:00 PM,Yes,NA,0,0,0,0,0,0,02:00 PM,2018-08-28,2,2018-08-28,Weekday,68,18,4,High,25,2.69,3,0,2018
Dakota County,Lake Byllesby Regional Park,1,August-28-2018,12:00-2:00 PM,Yes,NA,0,0,1,0,0,0,12:00 PM,2018-08-28,2,2018-08-28,Weekday,68,16,4,High,60,2.69,4,731.68,2018
Dakota County,Big Rivers Regional Trail,2,August-29-2018,4:00-6:00 PM,No,8-27-18. 4-6pm,7,7,0,0,0,0,04:00 PM,2018-08-29,2,2018-08-29,Weekday,68,15,4,High,1,1.62,16,15232,2018
Dakota County,River to River Greenway Regional Trail,17,August-26-2018,4:00-6:00 PM,Yes,NA,5,15,0,0,0,0,04:00 PM,2018-08-26,2,2018-08-26,Weekend_holiday,33,95,4,Low,0,0,79,52140,2018
Dakota County,Mississippi River Regional Trail,9,August-26-2018,2:00-4:00 PM,Yes,NA,2,22,0,0,0,0,02:00 PM,2018-08-26,2,2018-08-26,Weekend_holiday,33,19,4,Low,0,0,25,19800,2018
Dakota County,Mississippi River Regional Trail,3,August-7-2018,12:00-2:00 PM,No,8-14-18. 12-2pm,6,4,0,0,0,0,12:00 PM,2018-08-07,2,2018-08-07,Weekday,68,19,4,Medium,0,0,30,20400,2018
Minneapolis Park and Recreation Board,Above the Falls Regional Park,11,May-30-2018,8:00-10:00 AM,Yes,NA,7,3,1,0,0,0,08:00 AM,2018-05-30,1,2018-05-30,Weekday,68,135,5,High,10,2.52,16,13621.76,2018
Minneapolis Park and Recreation Board,Mississippi Gorge Regional Park,18,May-29-2018,6:00-8:00 PM,Yes,NA,0,0,0,0,0,0,06:00 PM,2018-05-29,1,2018-05-29,Weekday,68,44,5,Low,1,2.19,64,0,2018
Minneapolis Park and Recreation Board,Central Mississippi Riverfront Regional Park,6,May-26-2018,6:00-8:00 PM,Yes,NA,18,36,13,0,0,0,06:00 PM,2018-05-26,1,2018-05-26,Weekend_holiday,33,42,5,High,68.28,2.52,35,100207.8,2018
Minneapolis Park and Recreation Board,St. Anthony Parkway Regional Trail,2,May-26-2018,4:00-6:00 PM,Yes,NA,0,3,0,0,0,0,04:00 PM,2018-05-26,1,2018-05-26,Weekend_holiday,33,90,5,High,1,2.19,16,1584,2018
Minneapolis Park and Recreation Board,Victory (Wirth) Memorial Parkway Regional Trail,1,May-26-2018,2:00-4:00 PM,Yes,NA,29,8,0,0,0,0,02:00 PM,2018-05-26,1,2018-05-26,Weekend_holiday,33,50,5,High,1,2.19,16,19536,2018
Minneapolis Park and Recreation Board,Columbia Parkway Regional Trail,5,May-26-2018,8:00-10:00 AM,Yes,NA,3,19,0,0,0,0,08:00 AM,2018-05-26,1,2018-05-26,Weekend_holiday,33,91,5,Medium,0,0,16,11616,2018
Minneapolis Park and Recreation Board,Nokomis-Hiawatha Regional Park,11,May-29-2018,4:00-6:00 PM,Yes,NA,4,7,9,0,0,0,04:00 PM,2018-05-29,1,2018-05-29,Weekday,68,48,5,High,66.26,2.52,28,64126.719999999994,2018
Minneapolis Park and Recreation Board,Northeast Diagonal Regional Trail,5,May-26-2018,6:00-8:00 PM,Yes,NA,29,6,0,0,0,0,06:00 PM,2018-05-26,1,2018-05-26,Weekend_holiday,33,100,5,High,0,0,9,10395,2018
Minneapolis Park and Recreation Board,Central Mississippi Riverfront Regional Park,23,May-26-2018,12:00-2:00 PM,Yes,NA,102,136,17,0,0,0,12:00 PM,2018-05-26,1,2018-05-26,Weekend_holiday,33,42,5,Low,68.28,2.52,29,268763.88,2018
Minneapolis Park and Recreation Board,Ridgway Parkway Regional Trail,2,May-26-2018,10:00-12:00 PM,Yes,NA,0,4,0,0,0,0,10:00 AM,2018-05-26,1,2018-05-26,Weekend_holiday,33,92,5,Medium,0,0,7,924,2018
Minneapolis Park and Recreation Board,Shingle Creek Regional Trail,5,May-26-2018,6:00-8:00 PM,Yes,NA,7,37,0,0,0,0,06:00 PM,2018-05-26,1,2018-05-26,Weekend_holiday,33,103,5,High,0,0,14,20328,2018
Minneapolis Park and Recreation Board,Theodore Wirth Regional Park,9,May-31-2018,10:00-12:00 PM,Yes,NA,22,20,0,0,0,0,10:00 AM,2018-05-31,1,2018-05-31,Weekday,68,49,5,Medium,66.26,2.52,19,54264,2018
Minneapolis Park and Recreation Board,Minnehaha Regional Park,1,May-29-2018,4:00-6:00 PM,Yes,NA,21,15,0,0,0,0,04:00 PM,2018-05-29,1,2018-05-29,Weekday,68,45,5,Low,10,2.52,22,53856,2018
Minneapolis Park and Recreation Board,Minnehaha Parkway Regional Trail,38,May-29-2018,2:00-4:00 PM,Yes,NA,2,7,0,0,0,0,02:00 PM,2018-05-29,1,2018-05-29,Weekday,68,46,5,High,0,0,38,23256,2018
Minneapolis Park and Recreation Board,Luce Line Regional Trail,6,May-27-2018,2:00-4:00 PM,Yes,NA,20,19,0,0,0,0,02:00 PM,2018-05-27,1,2018-05-27,Weekend_holiday,33,94,5,Low,0,0,28,36036,2018
Minneapolis Park and Recreation Board,Theodore Wirth Regional Park,5,May-26-2018,4:00-6:00 PM,Yes,NA,10,28,0,0,0,0,04:00 PM,2018-05-26,1,2018-05-26,Weekend_holiday,33,49,5,High,66.26,2.52,9,11286,2018
Minneapolis Park and Recreation Board,Minneapolis Chain of Lakes Regional Park,45,May-26-2018,2:00-4:00 PM,Yes,NA,0,0,0,0,0,0,02:00 PM,2018-05-26,1,2018-05-26,Weekend_holiday,33,43,5,Medium,66.26,2.52,96,0,2018
Minneapolis Park and Recreation Board,Luce Line Regional Trail,3,May-31-2018,10:00-12:00 PM,Yes,NA,0,3,0,0,0,0,10:00 AM,2018-05-31,1,2018-05-31,Weekday,68,94,5,Low,0,0,28,5712,2018
Minneapolis Park and Recreation Board,Victory (Wirth) Memorial Parkway Regional Trail,6,May-31-2018,8:00-10:00 AM,Yes,NA,1,3,1,0,0,0,08:00 AM,2018-05-31,1,2018-05-31,Weekday,68,50,5,High,1,2.19,16,6734.719999999999,2018
Minneapolis Park and Recreation Board,Minnehaha Regional Park,11,June-3-2018,6:00-8:00 PM,Yes,NA,49,19,0,0,0,0,06:00 PM,2018-06-03,1,2018-06-03,Weekend_holiday,33,45,5,Medium,10,2.52,44,98736,2018
Minneapolis Park and Recreation Board,Mississippi Gorge Regional Park,9,June-3-2018,4:00-6:00 PM,Yes,NA,8,14,2,0,0,0,04:00 PM,2018-06-03,1,2018-06-03,Weekend_holiday,33,44,5,Medium,1,2.19,37,32209.98,2018
Minneapolis Park and Recreation Board,Minneapolis Chain of Lakes Regional Park,53,June-2-2018,2:00-4:00 PM,Yes,NA,27,67,6,0,0,0,02:00 PM,2018-06-02,1,2018-06-02,Weekend_holiday,33,43,5,High,66.26,2.52,70,252067.2,2018
Minneapolis Park and Recreation Board,Central Mississippi Riverfront Regional Park,13,June-2-2018,12:00-2:00 PM,Yes,NA,14,27,0,0,0,0,12:00 PM,2018-06-02,1,2018-06-02,Weekend_holiday,33,42,5,High,68.28,2.52,35,47355,2018
Minneapolis Park and Recreation Board,Columbia Parkway Regional Trail,4,June-1-2018,6:00-8:00 PM,Yes,NA,6,19,0,0,0,0,06:00 PM,2018-06-01,1,2018-06-01,Weekday,68,91,5,High,0,0,8,13600,2018
Minneapolis Park and Recreation Board,Ridgway Parkway Regional Trail,3,June-1-2018,4:00-6:00 PM,Yes,NA,6,5,0,0,0,0,04:00 PM,2018-06-01,1,2018-06-01,Weekday,68,92,5,High,0,0,8,5984,2018
Minneapolis Park and Recreation Board,St. Anthony Parkway Regional Trail,8,June-4-2018,4:00-6:00 PM,Yes,NA,0,5,0,0,0,0,04:00 PM,2018-06-04,1,2018-06-04,Weekday,68,90,5,Low,1,2.19,38,12920,2018
Minneapolis Park and Recreation Board,Northeast Diagonal Regional Trail,9,June-4-2018,2:00-4:00 PM,Yes,NA,5,1,0,0,0,0,02:00 PM,2018-06-04,1,2018-06-04,Weekday,68,100,5,Low,0,0,17,6936,2018
Minneapolis Park and Recreation Board,Columbia Parkway Regional Trail,4,June-3-2018,6:00-8:00 PM,Yes,NA,9,12,0,0,0,0,06:00 PM,2018-06-03,1,2018-06-03,Weekend_holiday,33,91,5,High,0,0,8,5544,2018
Minneapolis Park and Recreation Board,Ridgway Parkway Regional Trail,3,June-3-2018,4:00-6:00 PM,Yes,NA,2,3,0,0,0,0,04:00 PM,2018-06-03,1,2018-06-03,Weekend_holiday,33,92,5,High,0,0,8,1320,2018
Minneapolis Park and Recreation Board,Shingle Creek Regional Trail,6,June-2-2018,6:00-8:00 PM,Yes,NA,7,3,0,0,0,0,06:00 PM,2018-06-02,1,2018-06-02,Weekend_holiday,33,103,5,Medium,0,0,23,7590,2018
Minneapolis Park and Recreation Board,North Mississippi Regional Park,9,June-2-2018,4:00-6:00 PM,Yes,NA,2,2,4,0,0,0,04:00 PM,2018-06-02,1,2018-06-02,Weekend_holiday,33,47,5,Medium,59.42,2.52,15,6969.5999999999995,2018
Minneapolis Park and Recreation Board,Luce Line Regional Trail,4,June-1-2018,4:00-6:00 PM,Yes,NA,12,1,0,0,0,0,04:00 PM,2018-06-01,1,2018-06-01,Weekday,68,94,5,High,0,0,6,5304,2018
Minneapolis Park and Recreation Board,Theodore Wirth Regional Park,8,June-6-2018,10:00-12:00 PM,Yes,NA,0,0,22,1,0,0,10:00 AM,2018-06-06,1,2018-06-06,Weekday,68,49,5,High,66.26,2.52,9,74480.40000000001,2018
Minneapolis Park and Recreation Board,Victory (Wirth) Memorial Parkway Regional Trail,24,June-6-2018,8:00-10:00 AM,Yes,NA,12,8,0,0,0,0,08:00 AM,2018-06-06,1,2018-06-06,Weekday,68,50,5,High,1,2.19,16,21760,2018
Minneapolis Park and Recreation Board,Cedar Lake Regional Trail,14,June-5-2018,10:00-12:00 PM,Yes,NA,78,27,0,0,0,0,10:00 AM,2018-06-05,1,2018-06-05,Weekday,68,41,5,High,0,0,19,135660,2018
Minneapolis Park and Recreation Board,Kenilworth Regional Trail,4,June-5-2018,8:00-10:00 AM,Yes,NA,101,20,0,0,0,0,08:00 AM,2018-06-05,1,2018-06-05,Weekday,68,93,5,High,0,0,12,98736,2018
Minneapolis Park and Recreation Board,Luce Line Regional Trail,1,June-4-2018,12:00-2:00 PM,Yes,NA,4,3,0,0,0,0,12:00 PM,2018-06-04,1,2018-06-04,Weekday,68,94,5,High,0,0,6,2856,2018
Minneapolis Park and Recreation Board,Nokomis-Hiawatha Regional Park,8,June-7-2018,12:00-2:00 PM,Yes,NA,6,32,26,0,0,0,12:00 PM,2018-06-07,1,2018-06-07,Weekday,68,48,5,High,66.26,2.52,28,197102.08,2018
Minneapolis Park and Recreation Board,Minnehaha Parkway Regional Trail,36,June-7-2018,2:00-4:00 PM,Yes,NA,0,7,0,0,0,0,02:00 PM,2018-06-07,1,2018-06-07,Weekday,68,46,5,High,0,0,38,18088,2018
Minneapolis Park and Recreation Board,Nokomis-Hiawatha Regional Park,6,June-8-2018,12:00-2:00 PM,Yes,NA,0,0,43,0,0,0,12:00 PM,2018-06-08,1,2018-06-08,Weekday,68,48,5,High,66.26,2.52,28,206317.44,2018
Minneapolis Park and Recreation Board,North Mississippi Regional Park,1,May-26-2018,4:00-6:00 PM,Yes,NA,2,0,5,0,0,0,04:00 PM,2018-05-26,1,2018-05-26,Weekend_holiday,33,47,5,High,59.42,2.52,25,12045,2018
Minneapolis Park and Recreation Board,Nokomis-Hiawatha Regional Park,21,June-10-2018,10:00-12:00 PM,Yes,NA,0,9,0,0,0,0,10:00 AM,2018-06-10,1,2018-06-10,Weekend_holiday,33,48,5,Low,66.26,2.52,65,19305,2018
Minneapolis Park and Recreation Board,Minneapolis Chain of Lakes Regional Park,30,June-9-2018,4:00-6:00 PM,No,6/16/2018,1,11,9,0,0,0,04:00 PM,2018-06-09,1,2018-06-09,Weekend_holiday,33,43,5,High,66.26,2.52,70,80110.8,2018
Minneapolis Park and Recreation Board,St. Anthony Parkway Regional Trail,2,June-9-2018,10:00-12:00 PM,Yes,NA,0,4,0,0,0,0,10:00 AM,2018-06-09,1,2018-06-09,Weekend_holiday,33,90,5,Medium,1,2.19,23,3036,2018
Minneapolis Park and Recreation Board,Northeast Diagonal Regional Trail,9,June-9-2018,8:00-10:00 AM,Yes,NA,2,3,0,0,0,0,08:00 AM,2018-06-09,1,2018-06-09,Weekend_holiday,33,100,5,Medium,0,0,26,4290,2018
Minneapolis Park and Recreation Board,Shingle Creek Regional Trail,8,June-8-2018,4:00-6:00 PM,Yes,NA,8,11,0,0,0,0,04:00 PM,2018-06-08,1,2018-06-08,Weekday,68,103,5,High,0,0,14,18088,2018
Minneapolis Park and Recreation Board,North Mississippi Regional Park,7,June-8-2018,2:00-4:00 PM,Yes,NA,0,0,12,0,0,0,02:00 PM,2018-06-08,1,2018-06-08,Weekday,68,47,5,High,59.42,2.52,25,51408.00000000001,2018
Minneapolis Park and Recreation Board,Mississippi Gorge Regional Park,1,June-7-2018,2:00-4:00 PM,Yes,NA,1,7,2,0,0,0,02:00 PM,2018-06-07,1,2018-06-07,Weekday,68,44,5,High,1,2.19,43,36199.119999999995,2018
Minneapolis Park and Recreation Board,Minnehaha Parkway Regional Trail,42,June-6-2018,10:00-12:00 PM,Yes,NA,17,23,0,0,0,0,10:00 AM,2018-06-06,1,2018-06-06,Weekday,68,46,5,Medium,0,0,67,182240,2018
Minneapolis Park and Recreation Board,Nokomis-Hiawatha Regional Park,10,June-6-2018,8:00-10:00 AM,Yes,NA,2,9,0,0,0,0,08:00 AM,2018-06-06,1,2018-06-06,Weekday,68,48,5,Low,66.26,2.52,65,48620,2018
Minneapolis Park and Recreation Board,Minneapolis Chain of Lakes Regional Park,38,June-5-2018,4:00-6:00 PM,Yes,NA,6,54,0,0,0,0,04:00 PM,2018-06-05,1,2018-06-05,Weekday,68,43,5,Medium,66.26,2.52,96,391680,2018
Minneapolis Park and Recreation Board,Minnehaha Regional Park,10,June-7-2018,8:00-10:00 AM,Yes,NA,0,0,106,5,0,0,08:00 AM,2018-06-07,1,2018-06-07,Weekday,68,45,5,High,10,2.52,36,776309.76,2018
Minneapolis Park and Recreation Board,Central Mississippi Riverfront Regional Park,25,June-11-2018,12:00-2:00 PM,Yes,NA,0,6,3,0,0,0,12:00 PM,2018-06-11,1,2018-06-11,Weekday,68,42,5,Low,68.28,2.52,29,26740.32,2018
Minneapolis Park and Recreation Board,Minnehaha Regional Park,8,June-8-2018,6:00-8:00 PM,Yes,NA,16,18,10,0,0,0,06:00 PM,2018-06-08,1,2018-06-08,Weekday,68,45,5,High,10,2.52,36,144921.6,2018
Minneapolis Park and Recreation Board,Theodore Wirth Regional Park,5,June-3-2018,6:00-8:00 PM,Yes,NA,12,9,0,0,0,0,06:00 PM,2018-06-03,1,2018-06-03,Weekend_holiday,33,49,5,High,66.26,2.52,9,6237,2018
Minneapolis Park and Recreation Board,Minneapolis Chain of Lakes Regional Park,21,June-2-2018,6:00-8:00 PM,No,"5/26, 6pm, site 4",4,11,5,0,0,0,06:00 PM,2018-06-02,1,2018-06-02,Weekend_holiday,33,43,5,High,66.26,2.52,70,63756.00000000001,2018
Minneapolis Park and Recreation Board,Victory (Wirth) Memorial Parkway Regional Trail,24,June-3-2018,4:00-6:00 PM,Yes,NA,37,69,0,0,0,0,04:00 PM,2018-06-03,1,2018-06-03,Weekend_holiday,33,50,5,High,1,2.19,16,55968,2018
Minneapolis Park and Recreation Board,Luce Line Regional Trail,5,June-5-2018,4:00-6:00 PM,Yes,NA,9,7,0,0,0,0,04:00 PM,2018-06-05,1,2018-06-05,Weekday,68,94,5,Medium,0,0,26,28288,2018
Minneapolis Park and Recreation Board,Minnehaha Parkway Regional Trail,31,June-10-2018,8:00-10:00 AM,Yes,NA,7,9,1,0,0,0,08:00 AM,2018-06-10,1,2018-06-10,Weekend_holiday,33,46,5,Medium,0,0,67,35376,2018
Minneapolis Park and Recreation Board,Columbia Parkway Regional Trail,4,June-11-2018,2:00-4:00 PM,Yes,NA,3,2,0,0,0,0,02:00 PM,2018-06-11,1,2018-06-11,Weekday,68,91,5,High,0,0,8,2720,2018
Minneapolis Park and Recreation Board,Above the Falls Regional Park,12,June-11-2018,12:00-2:00 PM,Yes,NA,5,9,0,0,0,0,12:00 PM,2018-06-11,1,2018-06-11,Weekday,68,135,5,Low,10,2.52,35,33320,2018
Minneapolis Park and Recreation Board,Luce Line Regional Trail,1,June-10-2018,10:00-12:00 PM,Yes,NA,6,2,0,0,0,0,10:00 AM,2018-06-10,1,2018-06-10,Weekend_holiday,33,94,5,High,0,0,6,1584,2018
Minneapolis Park and Recreation Board,Minneapolis Chain of Lakes Regional Park,55,June-9-2018,6:00-8:00 PM,Yes,NA,59,80,0,0,0,0,06:00 PM,2018-06-09,1,2018-06-09,Weekend_holiday,33,43,5,High,66.26,2.52,70,321090,2018
Minneapolis Park and Recreation Board,Central Mississippi Riverfront Regional Park,5,June-9-2018,4:00-6:00 PM,Yes,NA,11,15,8,0,0,0,04:00 PM,2018-06-09,1,2018-06-09,Weekend_holiday,33,42,5,High,68.28,2.52,35,53314.799999999996,2018
Minneapolis Park and Recreation Board,Mississippi Gorge Regional Park,7,June-8-2018,4:00-6:00 PM,Yes,NA,39,58,4,0,0,0,04:00 PM,2018-06-08,1,2018-06-08,Weekday,68,44,5,High,1,2.19,43,309242.24,2018
Minneapolis Park and Recreation Board,Minnehaha Parkway Regional Trail,42,June-8-2018,2:00-4:00 PM,Yes,NA,110,79,0,0,0,0,02:00 PM,2018-06-08,1,2018-06-08,Weekday,68,46,5,High,0,0,38,488376,2018
