Park_trail,Entrance,Usage_class,Start_time,Day_type
75,5,Low,800,Weekend_holiday
75,5,Low,800,Weekday
5,1,Low,800,Weekend_holiday
5,1,Low,800,Weekday
7,3,Low,1000,Weekend_holiday
7,3,Low,1000,Weekday
7,4,Low,1000,Weekend_holiday
7,4,Low,1000,Weekday
7,5,Low,1000,Weekend_holiday
7,5,Low,1000,Weekday
7,7,Low,1000,Weekend_holiday
7,7,Low,1000,Weekday
7,8,Low,1000,Weekend_holiday
7,8,Low,1000,Weekday
7,9,Low,1000,Weekend_holiday
7,9,Low,1000,Weekday
7,12,Low,1000,Weekend_holiday
7,12,Low,1000,Weekday
110,2,Low,1000,Weekend_holiday
110,2,Low,1000,Weekday
108,1,Low,1000,Weekend_holiday
108,1,Low,1000,Weekday
108,2,Low,1000,Weekend_holiday
108,2,Low,1000,Weekday
108,6,Low,1000,Weekend_holiday
108,6,Low,1000,Weekday
108,7,Low,1000,Weekend_holiday
108,7,Low,1000,Weekday
2,1,Low,1000,Weekend_holiday
2,1,Low,1000,Weekday
2,2,Low,1000,Weekend_holiday
2,2,Low,1000,Weekday
2,5,Low,1000,Weekend_holiday
2,5,Low,1000,Weekday
2,7,Low,1000,Weekend_holiday
2,7,Low,1000,Weekday
2,8,Low,1000,Weekend_holiday
2,8,Low,1000,Weekday
107,3,Low,1000,Weekend_holiday
107,3,Low,1000,Weekday
107,9,Low,1000,Weekend_holiday
107,9,Low,1000,Weekday
3,6,Low,1000,Weekend_holiday
3,6,Low,1000,Weekday
6,1,Low,1000,Weekend_holiday
6,1,Low,1000,Weekday
6,3,Low,1000,Weekend_holiday
6,3,Low,1000,Weekday
6,7,Low,1000,Weekend_holiday
6,7,Low,1000,Weekday
6,8,Low,1000,Weekend_holiday
6,8,Low,1000,Weekday
6,9,Low,1000,Weekend_holiday
6,9,Low,1000,Weekday
6,11,Low,1000,Weekend_holiday
6,11,Low,1000,Weekday
4,3,Low,1000,Weekend_holiday
4,3,Low,1000,Weekday
4,5,Low,1000,Weekend_holiday
4,5,Low,1000,Weekday
9,6,Low,1000,Weekend_holiday
9,6,Low,1000,Weekday
9,7,Low,1000,Weekend_holiday
9,7,Low,1000,Weekday
8,5,Low,1000,Weekend_holiday
8,5,Low,1000,Weekday
8,9,Low,1000,Weekend_holiday
8,9,Low,1000,Weekday
8,10,Low,1000,Weekend_holiday
8,10,Low,1000,Weekday
109,3,Low,1000,Weekend_holiday
109,3,Low,1000,Weekday
109,5,Low,1000,Weekend_holiday
109,5,Low,1000,Weekday
75,1,Low,1000,Weekend_holiday
75,1,Low,1000,Weekday
75,2,Low,1000,Weekend_holiday
75,2,Low,1000,Weekday
75,3,Low,1000,Weekend_holiday
75,3,Low,1000,Weekday
75,4,Low,1000,Weekend_holiday
75,4,Low,1000,Weekday
75,5,Low,1000,Weekend_holiday
75,5,Low,1000,Weekday
5,1,Low,1000,Weekend_holiday
5,1,Low,1000,Weekday
7,3,Low,1200,Weekend_holiday
7,3,Low,1200,Weekday
7,4,Low,1200,Weekend_holiday
7,4,Low,1200,Weekday
7,5,Low,1200,Weekend_holiday
7,5,Low,1200,Weekday
7,7,Low,1200,Weekend_holiday
7,7,Low,1200,Weekday
7,8,Low,1200,Weekend_holiday
7,8,Low,1200,Weekday
7,9,Low,1200,Weekend_holiday
7,9,Low,1200,Weekday
7,12,Low,1200,Weekend_holiday
7,12,Low,1200,Weekday
110,2,Low,1200,Weekend_holiday
110,2,Low,1200,Weekday
108,1,Low,1200,Weekend_holiday
108,1,Low,1200,Weekday
108,2,Low,1200,Weekend_holiday
108,2,Low,1200,Weekday
108,6,Low,1200,Weekend_holiday
108,6,Low,1200,Weekday
108,7,Low,1200,Weekend_holiday
108,7,Low,1200,Weekday
2,1,Low,1200,Weekend_holiday
2,1,Low,1200,Weekday
2,2,Low,1200,Weekend_holiday
2,2,Low,1200,Weekday
2,5,Low,1200,Weekend_holiday
2,5,Low,1200,Weekday
2,7,Low,1200,Weekend_holiday
2,7,Low,1200,Weekday
2,8,Low,1200,Weekend_holiday
2,8,Low,1200,Weekday
107,4,Low,1200,Weekend_holiday
107,4,Low,1200,Weekday
107,9,Low,1200,Weekend_holiday
107,9,Low,1200,Weekday
3,6,Low,1200,Weekend_holiday
3,6,Low,1200,Weekday
6,1,Low,1200,Weekend_holiday
6,1,Low,1200,Weekday
6,3,Low,1200,Weekend_holiday
6,3,Low,1200,Weekday
6,7,Low,1200,Weekend_holiday
6,7,Low,1200,Weekday
6,8,Low,1200,Weekend_holiday
6,8,Low,1200,Weekday
6,9,Low,1200,Weekend_holiday
6,9,Low,1200,Weekday
6,11,Low,1200,Weekend_holiday
6,11,Low,1200,Weekday
4,3,Low,1200,Weekend_holiday
4,3,Low,1200,Weekday
4,5,Low,1200,Weekend_holiday
4,5,Low,1200,Weekday
9,6,Low,1200,Weekend_holiday
9,6,Low,1200,Weekday
9,7,Low,1200,Weekend_holiday
9,7,Low,1200,Weekday
8,5,Low,1200,Weekend_holiday
8,5,Low,1200,Weekday
8,9,Low,1200,Weekend_holiday
8,9,Low,1200,Weekday
8,10,Low,1200,Weekend_holiday
8,10,Low,1200,Weekday
109,3,Low,1200,Weekend_holiday
109,3,Low,1200,Weekday
109,5,Low,1200,Weekend_holiday
109,5,Low,1200,Weekday
75,4,Low,1200,Weekend_holiday
75,4,Low,1200,Weekday
75,5,Low,1200,Weekend_holiday
75,5,Low,1200,Weekday
5,1,Low,1200,Weekend_holiday
5,1,Low,1200,Weekday
7,3,Low,1400,Weekend_holiday
7,3,Low,1400,Weekday
7,4,Low,1400,Weekend_holiday
7,4,Low,1400,Weekday
7,5,Low,1400,Weekend_holiday
7,5,Low,1400,Weekday
7,7,Low,1400,Weekend_holiday
7,7,Low,1400,Weekday
7,8,Low,1400,Weekend_holiday
7,8,Low,1400,Weekday
7,9,Low,1400,Weekend_holiday
7,9,Low,1400,Weekday
7,12,Low,1400,Weekend_holiday
7,12,Low,1400,Weekday
110,2,Low,1400,Weekend_holiday
110,2,Low,1400,Weekday
108,1,Low,1400,Weekend_holiday
108,1,Low,1400,Weekday
108,2,Low,1400,Weekend_holiday
108,2,Low,1400,Weekday
108,6,Low,1400,Weekend_holiday
108,6,Low,1400,Weekday
108,7,Low,1400,Weekend_holiday
108,7,Low,1400,Weekday
2,1,Low,1400,Weekend_holiday
2,1,Low,1400,Weekday
2,2,Low,1400,Weekend_holiday
2,2,Low,1400,Weekday
2,5,Low,1400,Weekend_holiday
2,5,Low,1400,Weekday
2,7,Low,1400,Weekend_holiday
2,7,Low,1400,Weekday
2,8,Low,1400,Weekend_holiday
2,8,Low,1400,Weekday
107,4,Low,1400,Weekend_holiday
107,4,Low,1400,Weekday
107,9,Low,1400,Weekend_holiday
107,9,Low,1400,Weekday
3,6,Low,1400,Weekend_holiday
3,6,Low,1400,Weekday
6,1,Low,1400,Weekend_holiday
6,1,Low,1400,Weekday
6,3,Low,1400,Weekend_holiday
6,3,Low,1400,Weekday
6,7,Low,1400,Weekend_holiday
6,7,Low,1400,Weekday
6,8,Low,1400,Weekend_holiday
6,8,Low,1400,Weekday
6,9,Low,1400,Weekend_holiday
6,9,Low,1400,Weekday
6,11,Low,1400,Weekend_holiday
6,11,Low,1400,Weekday
4,3,Low,1400,Weekend_holiday
4,3,Low,1400,Weekday
4,5,Low,1400,Weekend_holiday
4,5,Low,1400,Weekday
9,6,Low,1400,Weekend_holiday
9,6,Low,1400,Weekday
9,7,Low,1400,Weekend_holiday
9,7,Low,1400,Weekday
8,5,Low,1400,Weekend_holiday
8,5,Low,1400,Weekday
8,9,Low,1400,Weekend_holiday
8,9,Low,1400,Weekday
8,10,Low,1400,Weekend_holiday
8,10,Low,1400,Weekday
109,3,Low,1400,Weekend_holiday
109,3,Low,1400,Weekday
109,5,Low,1400,Weekend_holiday
109,5,Low,1400,Weekday
75,4,Low,1400,Weekend_holiday
75,4,Low,1400,Weekday
75,5,Low,1400,Weekend_holiday
75,5,Low,1400,Weekday
5,1,Low,1400,Weekend_holiday
5,1,Low,1400,Weekday
7,3,Low,1600,Weekend_holiday
7,3,Low,1600,Weekday
7,4,Low,1600,Weekend_holiday
7,4,Low,1600,Weekday
7,5,Low,1600,Weekend_holiday
7,5,Low,1600,Weekday
7,7,Low,1600,Weekend_holiday
7,7,Low,1600,Weekday
7,8,Low,1600,Weekend_holiday
7,8,Low,1600,Weekday
7,9,Low,1600,Weekend_holiday
7,9,Low,1600,Weekday
7,12,Low,1600,Weekend_holiday
7,12,Low,1600,Weekday
108,1,Low,1600,Weekend_holiday
108,1,Low,1600,Weekday
108,6,Low,1600,Weekend_holiday
108,6,Low,1600,Weekday
108,7,Low,1600,Weekend_holiday
108,7,Low,1600,Weekday
2,1,Low,1600,Weekend_holiday
2,1,Low,1600,Weekday
2,2,Low,1600,Weekend_holiday
2,2,Low,1600,Weekday
2,5,Low,1600,Weekend_holiday
2,5,Low,1600,Weekday
2,7,Low,1600,Weekend_holiday
2,7,Low,1600,Weekday
2,8,Low,1600,Weekend_holiday
2,8,Low,1600,Weekday
107,9,Low,1600,Weekend_holiday
107,9,Low,1600,Weekday
3,6,Low,1600,Weekend_holiday
3,6,Low,1600,Weekday
6,1,Low,1600,Weekend_holiday
6,1,Low,1600,Weekday
6,3,Low,1600,Weekend_holiday
6,3,Low,1600,Weekday
6,7,Low,1600,Weekend_holiday
6,7,Low,1600,Weekday
6,8,Low,1600,Weekend_holiday
6,8,Low,1600,Weekday
6,9,Low,1600,Weekend_holiday
6,9,Low,1600,Weekday
6,11,Low,1600,Weekend_holiday
6,11,Low,1600,Weekday
4,3,Low,1600,Weekend_holiday
4,3,Low,1600,Weekday
4,5,Low,1600,Weekend_holiday
4,5,Low,1600,Weekday
9,6,Low,1600,Weekend_holiday
9,6,Low,1600,Weekday
9,7,Low,1600,Weekend_holiday
9,7,Low,1600,Weekday
8,5,Low,1600,Weekend_holiday
8,5,Low,1600,Weekday
8,9,Low,1600,Weekend_holiday
8,9,Low,1600,Weekday
8,10,Low,1600,Weekend_holiday
8,10,Low,1600,Weekday
109,3,Low,1600,Weekend_holiday
109,3,Low,1600,Weekday
109,5,Low,1600,Weekend_holiday
109,5,Low,1600,Weekday
75,4,Low,1600,Weekend_holiday
75,4,Low,1600,Weekday
75,5,Low,1600,Weekend_holiday
75,5,Low,1600,Weekday
5,1,Low,1600,Weekend_holiday
5,1,Low,1600,Weekday
7,3,Low,1800,Weekend_holiday
7,3,Low,1800,Weekday
7,4,Low,1800,Weekend_holiday
7,4,Low,1800,Weekday
7,5,Low,1800,Weekend_holiday
7,5,Low,1800,Weekday
7,7,Low,1800,Weekend_holiday
7,7,Low,1800,Weekday
7,8,Low,1800,Weekend_holiday
7,8,Low,1800,Weekday
7,9,Low,1800,Weekend_holiday
7,9,Low,1800,Weekday
7,12,Low,1800,Weekend_holiday
7,12,Low,1800,Weekday
108,1,Low,1800,Weekend_holiday
108,1,Low,1800,Weekday
108,6,Low,1800,Weekend_holiday
108,6,Low,1800,Weekday
108,7,Low,1800,Weekend_holiday
108,7,Low,1800,Weekday
2,1,Low,1800,Weekend_holiday
2,1,Low,1800,Weekday
2,2,Low,1800,Weekend_holiday
2,2,Low,1800,Weekday
2,5,Low,1800,Weekend_holiday
2,5,Low,1800,Weekday
2,7,Low,1800,Weekend_holiday
2,7,Low,1800,Weekday
2,8,Low,1800,Weekend_holiday
2,8,Low,1800,Weekday
107,9,Low,1800,Weekend_holiday
107,9,Low,1800,Weekday
3,6,Low,1800,Weekend_holiday
3,6,Low,1800,Weekday
6,1,Low,1800,Weekend_holiday
6,1,Low,1800,Weekday
6,3,Low,1800,Weekend_holiday
6,3,Low,1800,Weekday
6,7,Low,1800,Weekend_holiday
6,7,Low,1800,Weekday
6,8,Low,1800,Weekend_holiday
6,8,Low,1800,Weekday
6,9,Low,1800,Weekend_holiday
6,9,Low,1800,Weekday
6,11,Low,1800,Weekend_holiday
6,11,Low,1800,Weekday
4,3,Low,1800,Weekend_holiday
4,3,Low,1800,Weekday
4,5,Low,1800,Weekend_holiday
4,5,Low,1800,Weekday
9,6,Low,1800,Weekend_holiday
9,6,Low,1800,Weekday
9,7,Low,1800,Weekend_holiday
9,7,Low,1800,Weekday
8,5,Low,1800,Weekend_holiday
8,5,Low,1800,Weekday
8,9,Low,1800,Weekend_holiday
8,9,Low,1800,Weekday
8,10,Low,1800,Weekend_holiday
8,10,Low,1800,Weekday
109,3,Low,1800,Weekend_holiday
109,3,Low,1800,Weekday
109,5,Low,1800,Weekend_holiday
109,5,Low,1800,Weekday
75,4,Low,1800,Weekend_holiday
75,4,Low,1800,Weekday
75,5,Low,1800,Weekend_holiday
75,5,Low,1800,Weekday
5,1,Low,1800,Weekend_holiday
5,1,Low,1800,Weekday
140,4,High,800,Weekend_holiday
140,4,High,800,Weekday
11,1,High,1000,Weekend_holiday
11,1,High,1000,Weekday
140,3,High,1000,Weekend_holiday
140,3,High,1000,Weekday
140,4,High,1000,Weekend_holiday
140,4,High,1000,Weekday
11,1,High,1200,Weekend_holiday
11,1,High,1200,Weekday
140,3,High,1200,Weekend_holiday
140,3,High,1200,Weekday
140,4,High,1200,Weekend_holiday
140,4,High,1200,Weekday
11,1,High,1400,Weekend_holiday
11,1,High,1400,Weekday
140,3,High,1400,Weekend_holiday
140,3,High,1400,Weekday
140,4,High,1400,Weekend_holiday
140,4,High,1400,Weekday
11,1,High,1600,Weekend_holiday
11,1,High,1600,Weekday
11,4,High,1600,Weekend_holiday
11,4,High,1600,Weekday
140,4,High,1600,Weekend_holiday
140,4,High,1600,Weekday
11,4,High,1800,Weekend_holiday
11,4,High,1800,Weekday
140,4,High,1800,Weekend_holiday
140,4,High,1800,Weekday
11,1,Medium,800,Weekend_holiday
11,1,Medium,800,Weekday
11,2,Medium,800,Weekend_holiday
11,2,Medium,800,Weekday
11,4,Medium,800,Weekend_holiday
11,4,Medium,800,Weekday
11,7,Medium,800,Weekend_holiday
11,7,Medium,800,Weekday
11,9,Medium,800,Weekend_holiday
11,9,Medium,800,Weekday
11,10,Medium,800,Weekend_holiday
11,10,Medium,800,Weekday
11,12,Medium,800,Weekend_holiday
11,12,Medium,800,Weekday
140,3,Medium,800,Weekend_holiday
140,3,Medium,800,Weekday
11,2,Medium,1000,Weekend_holiday
11,2,Medium,1000,Weekday
11,4,Medium,1000,Weekend_holiday
11,4,Medium,1000,Weekday
11,7,Medium,1000,Weekend_holiday
11,7,Medium,1000,Weekday
11,9,Medium,1000,Weekend_holiday
11,9,Medium,1000,Weekday
11,10,Medium,1000,Weekend_holiday
11,10,Medium,1000,Weekday
11,12,Medium,1000,Weekend_holiday
11,12,Medium,1000,Weekday
140,5,Medium,1000,Weekend_holiday
140,5,Medium,1000,Weekday
11,2,Medium,1200,Weekend_holiday
11,2,Medium,1200,Weekday
11,4,Medium,1200,Weekend_holiday
11,4,Medium,1200,Weekday
11,7,Medium,1200,Weekend_holiday
11,7,Medium,1200,Weekday
11,9,Medium,1200,Weekend_holiday
11,9,Medium,1200,Weekday
11,10,Medium,1200,Weekend_holiday
11,10,Medium,1200,Weekday
11,12,Medium,1200,Weekend_holiday
11,12,Medium,1200,Weekday
140,1,Medium,1200,Weekend_holiday
140,1,Medium,1200,Weekday
140,5,Medium,1200,Weekend_holiday
140,5,Medium,1200,Weekday
11,2,Medium,1400,Weekend_holiday
11,2,Medium,1400,Weekday
11,4,Medium,1400,Weekend_holiday
11,4,Medium,1400,Weekday
11,7,Medium,1400,Weekend_holiday
11,7,Medium,1400,Weekday
11,9,Medium,1400,Weekend_holiday
11,9,Medium,1400,Weekday
11,10,Medium,1400,Weekend_holiday
11,10,Medium,1400,Weekday
11,12,Medium,1400,Weekend_holiday
11,12,Medium,1400,Weekday
140,1,Medium,1400,Weekend_holiday
140,1,Medium,1400,Weekday
140,5,Medium,1400,Weekend_holiday
140,5,Medium,1400,Weekday
11,2,Medium,1600,Weekend_holiday
11,2,Medium,1600,Weekday
11,7,Medium,1600,Weekend_holiday
11,7,Medium,1600,Weekday
11,9,Medium,1600,Weekend_holiday
11,9,Medium,1600,Weekday
11,10,Medium,1600,Weekend_holiday
11,10,Medium,1600,Weekday
11,12,Medium,1600,Weekend_holiday
11,12,Medium,1600,Weekday
140,3,Medium,1600,Weekend_holiday
140,3,Medium,1600,Weekday
140,5,Medium,1600,Weekend_holiday
140,5,Medium,1600,Weekday
11,1,Medium,1800,Weekend_holiday
11,1,Medium,1800,Weekday
11,2,Medium,1800,Weekend_holiday
11,2,Medium,1800,Weekday
11,7,Medium,1800,Weekend_holiday
11,7,Medium,1800,Weekday
11,9,Medium,1800,Weekend_holiday
11,9,Medium,1800,Weekday
11,10,Medium,1800,Weekend_holiday
11,10,Medium,1800,Weekday
11,12,Medium,1800,Weekend_holiday
11,12,Medium,1800,Weekday
140,3,Medium,1800,Weekend_holiday
140,3,Medium,1800,Weekday
11,3,Low,800,Weekend_holiday
11,3,Low,800,Weekday
11,5,Low,800,Weekend_holiday
11,5,Low,800,Weekday
11,6,Low,800,Weekend_holiday
11,6,Low,800,Weekday
11,8,Low,800,Weekend_holiday
11,8,Low,800,Weekday
11,11,Low,800,Weekend_holiday
11,11,Low,800,Weekday
140,1,Low,800,Weekend_holiday
140,1,Low,800,Weekday
140,2,Low,800,Weekend_holiday
140,2,Low,800,Weekday
140,5,Low,800,Weekend_holiday
140,5,Low,800,Weekday
11,3,Low,1000,Weekend_holiday
11,3,Low,1000,Weekday
11,5,Low,1000,Weekend_holiday
11,5,Low,1000,Weekday
11,6,Low,1000,Weekend_holiday
11,6,Low,1000,Weekday
11,8,Low,1000,Weekend_holiday
11,8,Low,1000,Weekday
11,11,Low,1000,Weekend_holiday
11,11,Low,1000,Weekday
140,1,Low,1000,Weekend_holiday
140,1,Low,1000,Weekday
140,2,Low,1000,Weekend_holiday
140,2,Low,1000,Weekday
11,3,Low,1200,Weekend_holiday
11,3,Low,1200,Weekday
11,5,Low,1200,Weekend_holiday
11,5,Low,1200,Weekday
11,6,Low,1200,Weekend_holiday
11,6,Low,1200,Weekday
11,8,Low,1200,Weekend_holiday
11,8,Low,1200,Weekday
11,11,Low,1200,Weekend_holiday
11,11,Low,1200,Weekday
140,2,Low,1200,Weekend_holiday
140,2,Low,1200,Weekday
11,3,Low,1400,Weekend_holiday
11,3,Low,1400,Weekday
11,5,Low,1400,Weekend_holiday
11,5,Low,1400,Weekday
11,6,Low,1400,Weekend_holiday
11,6,Low,1400,Weekday
11,8,Low,1400,Weekend_holiday
11,8,Low,1400,Weekday
11,11,Low,1400,Weekend_holiday
11,11,Low,1400,Weekday
140,2,Low,1400,Weekend_holiday
140,2,Low,1400,Weekday
11,3,Low,1600,Weekend_holiday
11,3,Low,1600,Weekday
11,5,Low,1600,Weekend_holiday
11,5,Low,1600,Weekday
11,6,Low,1600,Weekend_holiday
11,6,Low,1600,Weekday
11,8,Low,1600,Weekend_holiday
11,8,Low,1600,Weekday
11,11,Low,1600,Weekend_holiday
11,11,Low,1600,Weekday
140,1,Low,1600,Weekend_holiday
140,1,Low,1600,Weekday
140,2,Low,1600,Weekend_holiday
140,2,Low,1600,Weekday
11,3,Low,1800,Weekend_holiday
11,3,Low,1800,Weekday
11,5,Low,1800,Weekend_holiday
11,5,Low,1800,Weekday
11,6,Low,1800,Weekend_holiday
11,6,Low,1800,Weekday
11,8,Low,1800,Weekend_holiday
11,8,Low,1800,Weekday
11,11,Low,1800,Weekend_holiday
11,11,Low,1800,Weekday
140,1,Low,1800,Weekend_holiday
140,1,Low,1800,Weekday
140,2,Low,1800,Weekend_holiday
140,2,Low,1800,Weekday
140,5,Low,1800,Weekend_holiday
140,5,Low,1800,Weekday
13,1,High,800,Weekend_holiday
13,1,High,800,Weekday
104,2,High,800,Weekend_holiday
104,2,High,800,Weekday
104,5,High,800,Weekend_holiday
104,5,High,800,Weekday
104,7,High,800,Weekend_holiday
104,7,High,800,Weekday
104,8,High,800,Weekend_holiday
104,8,High,800,Weekday
104,10,High,800,Weekend_holiday
104,10,High,800,Weekday
113,1,High,800,Weekend_holiday
113,1,High,800,Weekday
113,2,High,800,Weekend_holiday
113,2,High,800,Weekday
113,6,High,800,Weekend_holiday
113,6,High,800,Weekday
113,8,High,800,Weekend_holiday
113,8,High,800,Weekday
116,1,High,800,Weekend_holiday
116,1,High,800,Weekday
116,2,High,800,Weekend_holiday
116,2,High,800,Weekday
116,3,High,800,Weekend_holiday
116,3,High,800,Weekday
12,1,High,1000,Weekend_holiday
12,1,High,1000,Weekday
104,2,High,1000,Weekend_holiday
104,2,High,1000,Weekday
104,5,High,1000,Weekend_holiday
104,5,High,1000,Weekday
104,7,High,1000,Weekend_holiday
104,7,High,1000,Weekday
104,8,High,1000,Weekend_holiday
104,8,High,1000,Weekday
104,10,High,1000,Weekend_holiday
104,10,High,1000,Weekday
113,6,High,1000,Weekend_holiday
113,6,High,1000,Weekday
113,8,High,1000,Weekend_holiday
113,8,High,1000,Weekday
12,1,High,1200,Weekend_holiday
12,1,High,1200,Weekday
14,1,High,1200,Weekend_holiday
14,1,High,1200,Weekday
104,2,High,1200,Weekend_holiday
104,2,High,1200,Weekday
104,5,High,1200,Weekend_holiday
104,5,High,1200,Weekday
104,7,High,1200,Weekend_holiday
104,7,High,1200,Weekday
104,8,High,1200,Weekend_holiday
104,8,High,1200,Weekday
104,10,High,1200,Weekend_holiday
104,10,High,1200,Weekday
113,6,High,1200,Weekend_holiday
113,6,High,1200,Weekday
113,8,High,1200,Weekend_holiday
113,8,High,1200,Weekday
12,1,High,1400,Weekend_holiday
12,1,High,1400,Weekday
14,1,High,1400,Weekend_holiday
14,1,High,1400,Weekday
13,1,High,1400,Weekend_holiday
13,1,High,1400,Weekday
104,2,High,1400,Weekend_holiday
104,2,High,1400,Weekday
104,5,High,1400,Weekend_holiday
104,5,High,1400,Weekday
104,7,High,1400,Weekend_holiday
104,7,High,1400,Weekday
104,8,High,1400,Weekend_holiday
104,8,High,1400,Weekday
104,10,High,1400,Weekend_holiday
104,10,High,1400,Weekday
113,6,High,1400,Weekend_holiday
113,6,High,1400,Weekday
113,8,High,1400,Weekend_holiday
113,8,High,1400,Weekday
12,1,High,1600,Weekend_holiday
12,1,High,1600,Weekday
14,1,High,1600,Weekend_holiday
14,1,High,1600,Weekday
13,1,High,1600,Weekend_holiday
13,1,High,1600,Weekday
104,2,High,1600,Weekend_holiday
104,2,High,1600,Weekday
104,5,High,1600,Weekend_holiday
104,5,High,1600,Weekday
104,7,High,1600,Weekend_holiday
104,7,High,1600,Weekday
104,8,High,1600,Weekend_holiday
104,8,High,1600,Weekday
104,10,High,1600,Weekend_holiday
104,10,High,1600,Weekday
113,1,High,1600,Weekend_holiday
113,1,High,1600,Weekday
113,2,High,1600,Weekend_holiday
113,2,High,1600,Weekday
113,6,High,1600,Weekend_holiday
113,6,High,1600,Weekday
113,8,High,1600,Weekend_holiday
113,8,High,1600,Weekday
116,1,High,1600,Weekend_holiday
116,1,High,1600,Weekday
116,2,High,1600,Weekend_holiday
116,2,High,1600,Weekday
116,3,High,1600,Weekend_holiday
116,3,High,1600,Weekday
14,1,High,1800,Weekend_holiday
14,1,High,1800,Weekday
13,1,High,1800,Weekend_holiday
13,1,High,1800,Weekday
104,2,High,1800,Weekend_holiday
104,2,High,1800,Weekday
104,5,High,1800,Weekend_holiday
104,5,High,1800,Weekday
104,7,High,1800,Weekend_holiday
104,7,High,1800,Weekday
104,8,High,1800,Weekend_holiday
104,8,High,1800,Weekday
104,10,High,1800,Weekend_holiday
104,10,High,1800,Weekday
113,1,High,1800,Weekend_holiday
113,1,High,1800,Weekday
113,2,High,1800,Weekend_holiday
113,2,High,1800,Weekday
113,6,High,1800,Weekend_holiday
113,6,High,1800,Weekday
113,8,High,1800,Weekend_holiday
113,8,High,1800,Weekday
116,1,High,1800,Weekend_holiday
116,1,High,1800,Weekday
116,2,High,1800,Weekend_holiday
116,2,High,1800,Weekday
116,3,High,1800,Weekend_holiday
116,3,High,1800,Weekday
12,1,Medium,800,Weekend_holiday
12,1,Medium,800,Weekday
14,1,Medium,800,Weekend_holiday
14,1,Medium,800,Weekday
14,2,Medium,800,Weekend_holiday
14,2,Medium,800,Weekday
104,1,Medium,800,Weekend_holiday
104,1,Medium,800,Weekday
104,6,Medium,800,Weekend_holiday
104,6,Medium,800,Weekday
104,9,Medium,800,Weekend_holiday
104,9,Medium,800,Weekday
104,12,Medium,800,Weekend_holiday
104,12,Medium,800,Weekday
113,3,Medium,800,Weekend_holiday
113,3,Medium,800,Weekday
14,1,Medium,1000,Weekend_holiday
14,1,Medium,1000,Weekday
14,2,Medium,1000,Weekend_holiday
14,2,Medium,1000,Weekday
13,1,Medium,1000,Weekend_holiday
13,1,Medium,1000,Weekday
104,1,Medium,1000,Weekend_holiday
104,1,Medium,1000,Weekday
104,6,Medium,1000,Weekend_holiday
104,6,Medium,1000,Weekday
104,9,Medium,1000,Weekend_holiday
104,9,Medium,1000,Weekday
104,12,Medium,1000,Weekend_holiday
104,12,Medium,1000,Weekday
113,1,Medium,1000,Weekend_holiday
113,1,Medium,1000,Weekday
113,2,Medium,1000,Weekend_holiday
113,2,Medium,1000,Weekday
113,3,Medium,1000,Weekend_holiday
113,3,Medium,1000,Weekday
14,2,Medium,1200,Weekend_holiday
14,2,Medium,1200,Weekday
13,1,Medium,1200,Weekend_holiday
13,1,Medium,1200,Weekday
104,1,Medium,1200,Weekend_holiday
104,1,Medium,1200,Weekday
104,6,Medium,1200,Weekend_holiday
104,6,Medium,1200,Weekday
104,9,Medium,1200,Weekend_holiday
104,9,Medium,1200,Weekday
104,12,Medium,1200,Weekend_holiday
104,12,Medium,1200,Weekday
113,1,Medium,1200,Weekend_holiday
113,1,Medium,1200,Weekday
113,2,Medium,1200,Weekend_holiday
113,2,Medium,1200,Weekday
113,3,Medium,1200,Weekend_holiday
113,3,Medium,1200,Weekday
14,2,Medium,1400,Weekend_holiday
14,2,Medium,1400,Weekday
104,1,Medium,1400,Weekend_holiday
104,1,Medium,1400,Weekday
104,6,Medium,1400,Weekend_holiday
104,6,Medium,1400,Weekday
104,9,Medium,1400,Weekend_holiday
104,9,Medium,1400,Weekday
104,12,Medium,1400,Weekend_holiday
104,12,Medium,1400,Weekday
113,1,Medium,1400,Weekend_holiday
113,1,Medium,1400,Weekday
113,2,Medium,1400,Weekend_holiday
113,2,Medium,1400,Weekday
113,3,Medium,1400,Weekend_holiday
113,3,Medium,1400,Weekday
14,2,Medium,1600,Weekend_holiday
14,2,Medium,1600,Weekday
104,1,Medium,1600,Weekend_holiday
104,1,Medium,1600,Weekday
104,6,Medium,1600,Weekend_holiday
104,6,Medium,1600,Weekday
104,9,Medium,1600,Weekend_holiday
104,9,Medium,1600,Weekday
104,12,Medium,1600,Weekend_holiday
104,12,Medium,1600,Weekday
113,3,Medium,1600,Weekend_holiday
113,3,Medium,1600,Weekday
12,1,Medium,1800,Weekend_holiday
12,1,Medium,1800,Weekday
14,2,Medium,1800,Weekend_holiday
14,2,Medium,1800,Weekday
104,1,Medium,1800,Weekend_holiday
104,1,Medium,1800,Weekday
104,6,Medium,1800,Weekend_holiday
104,6,Medium,1800,Weekday
104,9,Medium,1800,Weekend_holiday
104,9,Medium,1800,Weekday
104,12,Medium,1800,Weekend_holiday
104,12,Medium,1800,Weekday
113,3,Medium,1800,Weekend_holiday
113,3,Medium,1800,Weekday
14,3,Low,800,Weekend_holiday
14,3,Low,800,Weekday
13,2,Low,800,Weekend_holiday
13,2,Low,800,Weekday
13,3,Low,800,Weekend_holiday
13,3,Low,800,Weekday
104,3,Low,800,Weekend_holiday
104,3,Low,800,Weekday
104,4,Low,800,Weekend_holiday
104,4,Low,800,Weekday
