Agency_name,Agency_id,Park_name,Park_trail_id,Entrance_id,Start_time,Day_type,Usage_class
Scott County,8,Scott County Regional Trail,38,3,2:00 PM,Weekday,Low
Scott County,8,Scott County Regional Trail,38,3,4:00 PM,Weekend_holiday,Low
Scott County,8,Scott County Regional Trail,38,3,4:00 PM,Weekday,Low
Scott County,8,Scott County Regional Trail,38,3,6:00 PM,Weekend_holiday,Low
Scott County,8,Scott County Regional Trail,38,3,6:00 PM,Weekday,Low
Scott County,8,Scott County Regional Trail,38,4,8:00 AM,Weekend_holiday,Medium
Scott County,8,Scott County Regional Trail,38,4,8:00 AM,Weekday,Medium
Scott County,8,Scott County Regional Trail,38,4,10:00 AM,Weekend_holiday,Medium
Scott County,8,Scott County Regional Trail,38,4,10:00 AM,Weekday,Medium
Scott County,8,Scott County Regional Trail,38,4,12:00 PM,Weekend_holiday,Medium
Scott County,8,Scott County Regional Trail,38,4,12:00 PM,Weekday,Medium
Scott County,8,Scott County Regional Trail,38,4,2:00 PM,Weekend_holiday,Medium
Scott County,8,Scott County Regional Trail,38,4,2:00 PM,Weekday,Medium
Scott County,8,Scott County Regional Trail,38,4,4:00 PM,Weekend_holiday,Medium
Scott County,8,Scott County Regional Trail,38,4,4:00 PM,Weekday,Medium
Scott County,8,Scott County Regional Trail,38,4,6:00 PM,Weekend_holiday,Medium
Scott County,8,Scott County Regional Trail,38,4,6:00 PM,Weekday,Medium
Scott County,8,Scott County Regional Trail,38,5,8:00 AM,Weekend_holiday,Medium
Scott County,8,Scott County Regional Trail,38,5,8:00 AM,Weekday,Medium
Scott County,8,Scott County Regional Trail,38,5,10:00 AM,Weekend_holiday,Medium
Scott County,8,Scott County Regional Trail,38,5,10:00 AM,Weekday,Medium
Scott County,8,Scott County Regional Trail,38,5,12:00 PM,Weekend_holiday,Medium
Scott County,8,Scott County Regional Trail,38,5,12:00 PM,Weekday,Medium
Scott County,8,Scott County Regional Trail,38,5,2:00 PM,Weekend_holiday,Medium
Scott County,8,Scott County Regional Trail,38,5,2:00 PM,Weekday,Medium
Scott County,8,Scott County Regional Trail,38,5,4:00 PM,Weekend_holiday,Medium
Scott County,8,Scott County Regional Trail,38,5,4:00 PM,Weekday,Medium
Scott County,8,Scott County Regional Trail,38,5,6:00 PM,Weekend_holiday,Medium
Scott County,8,Scott County Regional Trail,38,5,6:00 PM,Weekday,Medium
Scott County,8,Scott County Regional Trail,38,6,8:00 AM,Weekend_holiday,Medium
Scott County,8,Scott County Regional Trail,38,6,8:00 AM,Weekday,Medium
Scott County,8,Scott County Regional Trail,38,6,10:00 AM,Weekend_holiday,Medium
Scott County,8,Scott County Regional Trail,38,6,10:00 AM,Weekday,Medium
Scott County,8,Scott County Regional Trail,38,6,12:00 PM,Weekend_holiday,Medium
Scott County,8,Scott County Regional Trail,38,6,12:00 PM,Weekday,Medium
Scott County,8,Scott County Regional Trail,38,6,2:00 PM,Weekend_holiday,Medium
Scott County,8,Scott County Regional Trail,38,6,2:00 PM,Weekday,Medium
Scott County,8,Scott County Regional Trail,38,6,4:00 PM,Weekend_holiday,Medium
Scott County,8,Scott County Regional Trail,38,6,4:00 PM,Weekday,Medium
Scott County,8,Scott County Regional Trail,38,6,6:00 PM,Weekend_holiday,Medium
Scott County,8,Scott County Regional Trail,38,6,6:00 PM,Weekday,Medium
Scott County,8,Scott County Regional Trail,38,7,8:00 AM,Weekend_holiday,Medium
Scott County,8,Scott County Regional Trail,38,7,8:00 AM,Weekday,Medium
Scott County,8,Scott County Regional Trail,38,7,10:00 AM,Weekend_holiday,Medium
Scott County,8,Scott County Regional Trail,38,7,10:00 AM,Weekday,Medium
Scott County,8,Scott County Regional Trail,38,7,12:00 PM,Weekend_holiday,Medium
Scott County,8,Scott County Regional Trail,38,7,12:00 PM,Weekday,Medium
Scott County,8,Scott County Regional Trail,38,7,2:00 PM,Weekend_holiday,Medium
Scott County,8,Scott County Regional Trail,38,7,2:00 PM,Weekday,Medium
Scott County,8,Scott County Regional Trail,38,7,4:00 PM,Weekend_holiday,Medium
Scott County,8,Scott County Regional Trail,38,7,4:00 PM,Weekday,Medium
Scott County,8,Scott County Regional Trail,38,7,6:00 PM,Weekend_holiday,Medium
Scott County,8,Scott County Regional Trail,38,7,6:00 PM,Weekday,Medium
Scott County,8,Scott County Regional Trail,38,8,8:00 AM,Weekend_holiday,High
Scott County,8,Scott County Regional Trail,38,8,8:00 AM,Weekday,High
Scott County,8,Scott County Regional Trail,38,8,10:00 AM,Weekend_holiday,High
Scott County,8,Scott County Regional Trail,38,8,10:00 AM,Weekday,High
Scott County,8,Scott County Regional Trail,38,8,12:00 PM,Weekend_holiday,High
Scott County,8,Scott County Regional Trail,38,8,12:00 PM,Weekday,High
Scott County,8,Scott County Regional Trail,38,8,2:00 PM,Weekend_holiday,High
Scott County,8,Scott County Regional Trail,38,8,2:00 PM,Weekday,High
Scott County,8,Scott County Regional Trail,38,8,4:00 PM,Weekend_holiday,High
Scott County,8,Scott County Regional Trail,38,8,4:00 PM,Weekday,High
Scott County,8,Scott County Regional Trail,38,8,6:00 PM,Weekend_holiday,High
Scott County,8,Scott County Regional Trail,38,8,6:00 PM,Weekday,High
Scott County,8,Scott County Regional Trail,38,9,8:00 AM,Weekend_holiday,High
Scott County,8,Scott County Regional Trail,38,9,8:00 AM,Weekday,High
Scott County,8,Scott County Regional Trail,38,9,10:00 AM,Weekend_holiday,High
Scott County,8,Scott County Regional Trail,38,9,10:00 AM,Weekday,High
Scott County,8,Scott County Regional Trail,38,9,12:00 PM,Weekend_holiday,High
Scott County,8,Scott County Regional Trail,38,9,12:00 PM,Weekday,High
Scott County,8,Scott County Regional Trail,38,9,2:00 PM,Weekend_holiday,High
Scott County,8,Scott County Regional Trail,38,9,2:00 PM,Weekday,High
Scott County,8,Scott County Regional Trail,38,9,4:00 PM,Weekend_holiday,High
Scott County,8,Scott County Regional Trail,38,9,4:00 PM,Weekday,High
Scott County,8,Scott County Regional Trail,38,9,6:00 PM,Weekend_holiday,High
Scott County,8,Scott County Regional Trail,38,9,6:00 PM,Weekday,High
Scott County,8,Scott County Regional Trail,38,10,8:00 AM,Weekend_holiday,Low
Scott County,8,Scott County Regional Trail,38,10,8:00 AM,Weekday,Low
Scott County,8,Scott County Regional Trail,38,10,10:00 AM,Weekend_holiday,Low
Scott County,8,Scott County Regional Trail,38,10,10:00 AM,Weekday,Low
Scott County,8,Scott County Regional Trail,38,10,12:00 PM,Weekend_holiday,Low
Scott County,8,Scott County Regional Trail,38,10,12:00 PM,Weekday,Low
Scott County,8,Scott County Regional Trail,38,10,2:00 PM,Weekend_holiday,Low
Scott County,8,Scott County Regional Trail,38,10,2:00 PM,Weekday,Low
Scott County,8,Scott County Regional Trail,38,10,4:00 PM,Weekend_holiday,Low
Scott County,8,Scott County Regional Trail,38,10,4:00 PM,Weekday,Low
Scott County,8,Scott County Regional Trail,38,10,6:00 PM,Weekend_holiday,Low
Scott County,8,Scott County Regional Trail,38,10,6:00 PM,Weekday,Low
Scott County,8,Scott County Regional Trail,38,11,8:00 AM,Weekend_holiday,Medium
Scott County,8,Scott County Regional Trail,38,11,8:00 AM,Weekday,Medium
Scott County,8,Scott County Regional Trail,38,11,10:00 AM,Weekend_holiday,Medium
Scott County,8,Scott County Regional Trail,38,11,10:00 AM,Weekday,Medium
Scott County,8,Scott County Regional Trail,38,11,12:00 PM,Weekend_holiday,Medium
Scott County,8,Scott County Regional Trail,38,11,12:00 PM,Weekday,Medium
Scott County,8,Scott County Regional Trail,38,11,2:00 PM,Weekend_holiday,Medium
Scott County,8,Scott County Regional Trail,38,11,2:00 PM,Weekday,Medium
Scott County,8,Scott County Regional Trail,38,11,4:00 PM,Weekend_holiday,Medium
Scott County,8,Scott County Regional Trail,38,11,4:00 PM,Weekday,Medium
Scott County,8,Scott County Regional Trail,38,11,6:00 PM,Weekend_holiday,Medium
Scott County,8,Scott County Regional Trail,38,11,6:00 PM,Weekday,Medium
Scott County,8,Scott County Regional Trail,38,12,8:00 AM,Weekend_holiday,Low
Scott County,8,Scott County Regional Trail,38,12,8:00 AM,Weekday,Low
Scott County,8,Scott County Regional Trail,38,12,10:00 AM,Weekend_holiday,Low
Scott County,8,Scott County Regional Trail,38,12,10:00 AM,Weekday,Low
Scott County,8,Scott County Regional Trail,38,12,12:00 PM,Weekend_holiday,Low
Scott County,8,Scott County Regional Trail,38,12,12:00 PM,Weekday,Low
Scott County,8,Scott County Regional Trail,38,12,2:00 PM,Weekend_holiday,Low
Scott County,8,Scott County Regional Trail,38,12,2:00 PM,Weekday,Low
Scott County,8,Scott County Regional Trail,38,12,4:00 PM,Weekend_holiday,Low
Scott County,8,Scott County Regional Trail,38,12,4:00 PM,Weekday,Low
Scott County,8,Scott County Regional Trail,38,12,6:00 PM,Weekend_holiday,Low
Scott County,8,Scott County Regional Trail,38,12,6:00 PM,Weekday,Low
Scott County,8,Scott County Regional Trail,38,13,8:00 AM,Weekend_holiday,Low
Scott County,8,Scott County Regional Trail,38,13,8:00 AM,Weekday,Low
Scott County,8,Scott County Regional Trail,38,13,10:00 AM,Weekend_holiday,Low
Scott County,8,Scott County Regional Trail,38,13,10:00 AM,Weekday,Low
Scott County,8,Scott County Regional Trail,38,13,12:00 PM,Weekend_holiday,Low
Scott County,8,Scott County Regional Trail,38,13,12:00 PM,Weekday,Low
Scott County,8,Scott County Regional Trail,38,13,2:00 PM,Weekend_holiday,Low
Scott County,8,Scott County Regional Trail,38,13,2:00 PM,Weekday,Low
Scott County,8,Scott County Regional Trail,38,13,4:00 PM,Weekend_holiday,Low
Scott County,8,Scott County Regional Trail,38,13,4:00 PM,Weekday,Low
Scott County,8,Scott County Regional Trail,38,13,6:00 PM,Weekend_holiday,Low
Scott County,8,Scott County Regional Trail,38,13,6:00 PM,Weekday,Low
Scott County,8,Scott County Regional Trail,38,14,8:00 AM,Weekend_holiday,Low
Scott County,8,Scott County Regional Trail,38,14,8:00 AM,Weekday,Low
Scott County,8,Scott County Regional Trail,38,14,10:00 AM,Weekend_holiday,Low
Scott County,8,Scott County Regional Trail,38,14,10:00 AM,Weekday,Low
Scott County,8,Scott County Regional Trail,38,14,12:00 PM,Weekend_holiday,Low
Scott County,8,Scott County Regional Trail,38,14,12:00 PM,Weekday,Low
Scott County,8,Scott County Regional Trail,38,14,2:00 PM,Weekend_holiday,Low
Scott County,8,Scott County Regional Trail,38,14,2:00 PM,Weekday,Low
Scott County,8,Scott County Regional Trail,38,14,4:00 PM,Weekend_holiday,Low
Scott County,8,Scott County Regional Trail,38,14,4:00 PM,Weekday,Low
Scott County,8,Scott County Regional Trail,38,14,6:00 PM,Weekend_holiday,Low
Scott County,8,Scott County Regional Trail,38,14,6:00 PM,Weekday,Low
Scott County,8,Scott County Regional Trail,38,15,8:00 AM,Weekend_holiday,Medium
Scott County,8,Scott County Regional Trail,38,15,8:00 AM,Weekday,Medium
Scott County,8,Scott County Regional Trail,38,15,10:00 AM,Weekend_holiday,Medium
Scott County,8,Scott County Regional Trail,38,15,10:00 AM,Weekday,Medium
Scott County,8,Scott County Regional Trail,38,15,12:00 PM,Weekend_holiday,Medium
Scott County,8,Scott County Regional Trail,38,15,12:00 PM,Weekday,Medium
Scott County,8,Scott County Regional Trail,38,15,2:00 PM,Weekend_holiday,Medium
Scott County,8,Scott County Regional Trail,38,15,2:00 PM,Weekday,Medium
Scott County,8,Scott County Regional Trail,38,15,4:00 PM,Weekend_holiday,Medium
Scott County,8,Scott County Regional Trail,38,15,4:00 PM,Weekday,Medium
Scott County,8,Scott County Regional Trail,38,15,6:00 PM,Weekend_holiday,Medium
Scott County,8,Scott County Regional Trail,38,15,6:00 PM,Weekday,Medium
Scott County,8,Scott County Regional Trail,38,16,8:00 AM,Weekend_holiday,Low
Scott County,8,Scott County Regional Trail,38,16,8:00 AM,Weekday,Low
Scott County,8,Scott County Regional Trail,38,16,10:00 AM,Weekend_holiday,Low
Scott County,8,Scott County Regional Trail,38,16,10:00 AM,Weekday,Low
Scott County,8,Scott County Regional Trail,38,16,12:00 PM,Weekend_holiday,Low
Scott County,8,Scott County Regional Trail,38,16,12:00 PM,Weekday,Low
Scott County,8,Scott County Regional Trail,38,16,2:00 PM,Weekend_holiday,Low
Scott County,8,Scott County Regional Trail,38,16,2:00 PM,Weekday,Low
Scott County,8,Scott County Regional Trail,38,16,4:00 PM,Weekend_holiday,Low
Scott County,8,Scott County Regional Trail,38,16,4:00 PM,Weekday,Low
Scott County,8,Scott County Regional Trail,38,16,6:00 PM,Weekend_holiday,Low
Scott County,8,Scott County Regional Trail,38,16,6:00 PM,Weekday,Low
Scott County,8,Scott County Regional Trail,38,17,8:00 AM,Weekend_holiday,Low
Scott County,8,Scott County Regional Trail,38,17,8:00 AM,Weekday,Low
Scott County,8,Scott County Regional Trail,38,17,10:00 AM,Weekend_holiday,Low
Scott County,8,Scott County Regional Trail,38,17,10:00 AM,Weekday,Low
Scott County,8,Scott County Regional Trail,38,17,12:00 PM,Weekend_holiday,Low
Scott County,8,Scott County Regional Trail,38,17,12:00 PM,Weekday,Low
Scott County,8,Scott County Regional Trail,38,17,2:00 PM,Weekend_holiday,Low
Scott County,8,Scott County Regional Trail,38,17,2:00 PM,Weekday,Low
Scott County,8,Scott County Regional Trail,38,17,4:00 PM,Weekend_holiday,Low
Scott County,8,Scott County Regional Trail,38,17,4:00 PM,Weekday,Low
Scott County,8,Scott County Regional Trail,38,17,6:00 PM,Weekend_holiday,Low
Scott County,8,Scott County Regional Trail,38,17,6:00 PM,Weekday,Low
Scott County,8,Scott County Regional Trail,38,18,8:00 AM,Weekend_holiday,Medium
Scott County,8,Scott County Regional Trail,38,18,8:00 AM,Weekday,Medium
Scott County,8,Scott County Regional Trail,38,18,10:00 AM,Weekend_holiday,Medium
Scott County,8,Scott County Regional Trail,38,18,10:00 AM,Weekday,Medium
Scott County,8,Scott County Regional Trail,38,18,12:00 PM,Weekend_holiday,Medium
Scott County,8,Scott County Regional Trail,38,18,12:00 PM,Weekday,Medium
Scott County,8,Scott County Regional Trail,38,18,2:00 PM,Weekend_holiday,Medium
Scott County,8,Scott County Regional Trail,38,18,2:00 PM,Weekday,Medium
Scott County,8,Scott County Regional Trail,38,18,4:00 PM,Weekend_holiday,Medium
Scott County,8,Scott County Regional Trail,38,18,4:00 PM,Weekday,Medium
Scott County,8,Scott County Regional Trail,38,18,6:00 PM,Weekend_holiday,Medium
Scott County,8,Scott County Regional Trail,38,18,6:00 PM,Weekday,Medium
Scott County,8,Scott County Regional Trail,38,19,8:00 AM,Weekend_holiday,Medium
Scott County,8,Scott County Regional Trail,38,19,8:00 AM,Weekday,Medium
Scott County,8,Scott County Regional Trail,38,19,10:00 AM,Weekend_holiday,Medium
Scott County,8,Scott County Regional Trail,38,19,10:00 AM,Weekday,Medium
Scott County,8,Scott County Regional Trail,38,19,12:00 PM,Weekend_holiday,Medium
Scott County,8,Scott County Regional Trail,38,19,12:00 PM,Weekday,Medium
Scott County,8,Scott County Regional Trail,38,19,2:00 PM,Weekend_holiday,Medium
Scott County,8,Scott County Regional Trail,38,19,2:00 PM,Weekday,Medium
Scott County,8,Scott County Regional Trail,38,19,4:00 PM,Weekend_holiday,Medium
Scott County,8,Scott County Regional Trail,38,19,4:00 PM,Weekday,Medium
Scott County,8,Scott County Regional Trail,38,19,6:00 PM,Weekend_holiday,Medium
Scott County,8,Scott County Regional Trail,38,19,6:00 PM,Weekday,Medium
Scott County,8,Scott County Regional Trail,38,20,8:00 AM,Weekend_holiday,Low
Scott County,8,Scott County Regional Trail,38,20,8:00 AM,Weekday,Low
Scott County,8,Scott County Regional Trail,38,20,10:00 AM,Weekend_holiday,Low
Scott County,8,Scott County Regional Trail,38,20,10:00 AM,Weekday,Low
Scott County,8,Scott County Regional Trail,38,20,12:00 PM,Weekend_holiday,Low
Scott County,8,Scott County Regional Trail,38,20,12:00 PM,Weekday,Low
Scott County,8,Scott County Regional Trail,38,20,2:00 PM,Weekend_holiday,Low
Scott County,8,Scott County Regional Trail,38,20,2:00 PM,Weekday,Low
Scott County,8,Scott County Regional Trail,38,20,4:00 PM,Weekend_holiday,Low
Scott County,8,Scott County Regional Trail,38,20,4:00 PM,Weekday,Low
Scott County,8,Scott County Regional Trail,38,20,6:00 PM,Weekend_holiday,Low
Scott County,8,Scott County Regional Trail,38,20,6:00 PM,Weekday,Low
Scott County,8,Scott County Regional Trail,38,21,8:00 AM,Weekend_holiday,Low
Scott County,8,Scott County Regional Trail,38,21,8:00 AM,Weekday,Low
Scott County,8,Scott County Regional Trail,38,21,10:00 AM,Weekend_holiday,Low
Scott County,8,Scott County Regional Trail,38,21,10:00 AM,Weekday,Low
Scott County,8,Scott County Regional Trail,38,21,12:00 PM,Weekend_holiday,Low
Scott County,8,Scott County Regional Trail,38,21,12:00 PM,Weekday,Low
Scott County,8,Scott County Regional Trail,38,21,2:00 PM,Weekend_holiday,Low
Scott County,8,Scott County Regional Trail,38,21,2:00 PM,Weekday,Low
Scott County,8,Scott County Regional Trail,38,21,4:00 PM,Weekend_holiday,Low
Scott County,8,Scott County Regional Trail,38,21,4:00 PM,Weekday,Low
Scott County,8,Scott County Regional Trail,38,21,6:00 PM,Weekend_holiday,Low
Scott County,8,Scott County Regional Trail,38,21,6:00 PM,Weekday,Low
Scott County,8,Scott County Regional Trail,38,22,8:00 AM,Weekend_holiday,Low
Scott County,8,Scott County Regional Trail,38,22,8:00 AM,Weekday,Low
Scott County,8,Scott County Regional Trail,38,22,10:00 AM,Weekend_holiday,Low
Scott County,8,Scott County Regional Trail,38,22,10:00 AM,Weekday,Low
Scott County,8,Scott County Regional Trail,38,22,12:00 PM,Weekend_holiday,Low
Scott County,8,Scott County Regional Trail,38,22,12:00 PM,Weekday,Low
Scott County,8,Scott County Regional Trail,38,22,2:00 PM,Weekend_holiday,Low
Scott County,8,Scott County Regional Trail,38,22,2:00 PM,Weekday,Low
Scott County,8,Scott County Regional Trail,38,22,4:00 PM,Weekend_holiday,Low
Scott County,8,Scott County Regional Trail,38,22,4:00 PM,Weekday,Low
Scott County,8,Scott County Regional Trail,38,22,6:00 PM,Weekend_holiday,Low
Scott County,8,Scott County Regional Trail,38,22,6:00 PM,Weekday,Low
Scott County,8,Scott County Regional Trail,38,23,8:00 AM,Weekend_holiday,Low
Scott County,8,Scott County Regional Trail,38,23,8:00 AM,Weekday,Low
Scott County,8,Scott County Regional Trail,38,23,10:00 AM,Weekend_holiday,Low
Scott County,8,Scott County Regional Trail,38,23,10:00 AM,Weekday,Low
Scott County,8,Scott County Regional Trail,38,23,12:00 PM,Weekend_holiday,Low
Scott County,8,Scott County Regional Trail,38,23,12:00 PM,Weekday,Low
Scott County,8,Scott County Regional Trail,38,23,2:00 PM,Weekend_holiday,Low
Scott County,8,Scott County Regional Trail,38,23,2:00 PM,Weekday,Low
Scott County,8,Scott County Regional Trail,38,23,4:00 PM,Weekend_holiday,Low
Scott County,8,Scott County Regional Trail,38,23,4:00 PM,Weekday,Low
Scott County,8,Scott County Regional Trail,38,23,6:00 PM,Weekend_holiday,Low
Scott County,8,Scott County Regional Trail,38,23,6:00 PM,Weekday,Low
Scott County,8,Scott County Regional Trail,38,24,8:00 AM,Weekend_holiday,Low
Scott County,8,Scott County Regional Trail,38,24,8:00 AM,Weekday,Low
Scott County,8,Scott County Regional Trail,38,24,10:00 AM,Weekend_holiday,Low
Scott County,8,Scott County Regional Trail,38,24,10:00 AM,Weekday,Low
Scott County,8,Scott County Regional Trail,38,24,12:00 PM,Weekend_holiday,Low
Scott County,8,Scott County Regional Trail,38,24,12:00 PM,Weekday,Low
Scott County,8,Scott County Regional Trail,38,24,2:00 PM,Weekend_holiday,Low
Scott County,8,Scott County Regional Trail,38,24,2:00 PM,Weekday,Low
Scott County,8,Scott County Regional Trail,38,24,4:00 PM,Weekend_holiday,Low
Scott County,8,Scott County Regional Trail,38,24,4:00 PM,Weekday,Low
Scott County,8,Scott County Regional Trail,38,24,6:00 PM,Weekend_holiday,Low
Scott County,8,Scott County Regional Trail,38,24,6:00 PM,Weekday,Low
Scott County,8,Scott County Regional Trail,38,25,8:00 AM,Weekend_holiday,Medium
Scott County,8,Scott County Regional Trail,38,25,8:00 AM,Weekday,Medium
Scott County,8,Scott County Regional Trail,38,25,10:00 AM,Weekend_holiday,Medium
Scott County,8,Scott County Regional Trail,38,25,10:00 AM,Weekday,Medium
Scott County,8,Scott County Regional Trail,38,25,12:00 PM,Weekend_holiday,Medium
Scott County,8,Scott County Regional Trail,38,25,12:00 PM,Weekday,Medium
Scott County,8,Scott County Regional Trail,38,25,2:00 PM,Weekend_holiday,Medium
Scott County,8,Scott County Regional Trail,38,25,2:00 PM,Weekday,Medium
Scott County,8,Scott County Regional Trail,38,25,4:00 PM,Weekend_holiday,Medium
Scott County,8,Scott County Regional Trail,38,25,4:00 PM,Weekday,Medium
Scott County,8,Scott County Regional Trail,38,25,6:00 PM,Weekend_holiday,Medium
Scott County,8,Scott County Regional Trail,38,25,6:00 PM,Weekday,Medium
Scott County,8,Cedar Lake Farm Regional Park,102,1,8:00 AM,Weekend_holiday,High
Scott County,8,Cedar Lake Farm Regional Park,102,1,8:00 AM,Weekday,High
Scott County,8,Cedar Lake Farm Regional Park,102,1,10:00 AM,Weekend_holiday,High
Scott County,8,Cedar Lake Farm Regional Park,102,1,10:00 AM,Weekday,High
Scott County,8,Cedar Lake Farm Regional Park,102,1,12:00 PM,Weekend_holiday,High
Scott County,8,Cedar Lake Farm Regional Park,102,1,12:00 PM,Weekday,High
Scott County,8,Cedar Lake Farm Regional Park,102,1,2:00 PM,Weekend_holiday,High
Scott County,8,Cedar Lake Farm Regional Park,102,1,2:00 PM,Weekday,High
Scott County,8,Cedar Lake Farm Regional Park,102,1,4:00 PM,Weekend_holiday,High
Scott County,8,Cedar Lake Farm Regional Park,102,1,4:00 PM,Weekday,High
Scott County,8,Cedar Lake Farm Regional Park,102,1,6:00 PM,Weekend_holiday,High
Scott County,8,Cedar Lake Farm Regional Park,102,1,6:00 PM,Weekday,High
Scott County,8,Cedar Lake Farm Regional Park,102,2,8:00 AM,Weekend_holiday,Low
Scott County,8,Cedar Lake Farm Regional Park,102,2,8:00 AM,Weekday,Low
Scott County,8,Cedar Lake Farm Regional Park,102,2,10:00 AM,Weekend_holiday,Low
Scott County,8,Cedar Lake Farm Regional Park,102,2,10:00 AM,Weekday,Low
Scott County,8,Cedar Lake Farm Regional Park,102,2,12:00 PM,Weekend_holiday,Low
Scott County,8,Cedar Lake Farm Regional Park,102,2,12:00 PM,Weekday,Low
Scott County,8,Cedar Lake Farm Regional Park,102,2,2:00 PM,Weekend_holiday,Low
Scott County,8,Cedar Lake Farm Regional Park,102,2,2:00 PM,Weekday,Low
Scott County,8,Cedar Lake Farm Regional Park,102,2,4:00 PM,Weekend_holiday,Low
Scott County,8,Cedar Lake Farm Regional Park,102,2,4:00 PM,Weekday,Low
Scott County,8,Cedar Lake Farm Regional Park,102,2,6:00 PM,Weekend_holiday,Low
Scott County,8,Cedar Lake Farm Regional Park,102,2,6:00 PM,Weekday,Low
Scott County,8,Spring Lake Regional Park,114,6,8:00 AM,Weekend_holiday,Medium
Scott County,8,Spring Lake Regional Park,114,6,8:00 AM,Weekday,Medium
Scott County,8,Spring Lake Regional Park,114,6,10:00 AM,Weekend_holiday,Medium
Scott County,8,Spring Lake Regional Park,114,6,10:00 AM,Weekday,Medium
Scott County,8,Spring Lake Regional Park,114,6,12:00 PM,Weekend_holiday,Medium
Scott County,8,Spring Lake Regional Park,114,6,12:00 PM,Weekday,Medium
Scott County,8,Spring Lake Regional Park,114,6,2:00 PM,Weekend_holiday,Medium
Scott County,8,Spring Lake Regional Park,114,6,2:00 PM,Weekday,Medium
Scott County,8,Spring Lake Regional Park,114,6,4:00 PM,Weekend_holiday,Medium
Scott County,8,Spring Lake Regional Park,114,6,4:00 PM,Weekday,Medium
Scott County,8,Spring Lake Regional Park,114,6,6:00 PM,Weekend_holiday,Medium
Scott County,8,Spring Lake Regional Park,114,6,6:00 PM,Weekday,Medium
Scott County,8,Spring Lake Regional Park,114,8,8:00 AM,Weekend_holiday,Low
Scott County,8,Spring Lake Regional Park,114,8,8:00 AM,Weekday,Low
Scott County,8,Spring Lake Regional Park,114,8,10:00 AM,Weekend_holiday,Low
Scott County,8,Spring Lake Regional Park,114,8,10:00 AM,Weekday,Low
Scott County,8,Spring Lake Regional Park,114,8,12:00 PM,Weekend_holiday,Low
Scott County,8,Spring Lake Regional Park,114,8,12:00 PM,Weekday,Low
Scott County,8,Spring Lake Regional Park,114,8,2:00 PM,Weekend_holiday,Low
Scott County,8,Spring Lake Regional Park,114,8,2:00 PM,Weekday,Low
Scott County,8,Spring Lake Regional Park,114,8,4:00 PM,Weekend_holiday,Low
Scott County,8,Spring Lake Regional Park,114,8,4:00 PM,Weekday,Low
Scott County,8,Spring Lake Regional Park,114,8,6:00 PM,Weekend_holiday,Low
Scott County,8,Spring Lake Regional Park,114,8,6:00 PM,Weekday,Low
Three Rivers Park District,9,Baker Park Reserve,21,1,8:00 AM,Weekend_holiday,High
Three Rivers Park District,9,Baker Park Reserve,21,1,8:00 AM,Weekday,High
Three Rivers Park District,9,Baker Park Reserve,21,1,10:00 AM,Weekend_holiday,High
Three Rivers Park District,9,Baker Park Reserve,21,1,10:00 AM,Weekday,High
Three Rivers Park District,9,Baker Park Reserve,21,1,12:00 PM,Weekend_holiday,High
Three Rivers Park District,9,Baker Park Reserve,21,1,12:00 PM,Weekday,High
Three Rivers Park District,9,Baker Park Reserve,21,1,2:00 PM,Weekend_holiday,High
Three Rivers Park District,9,Baker Park Reserve,21,1,2:00 PM,Weekday,High
Three Rivers Park District,9,Baker Park Reserve,21,1,4:00 PM,Weekend_holiday,High
Three Rivers Park District,9,Baker Park Reserve,21,1,4:00 PM,Weekday,High
Three Rivers Park District,9,Baker Park Reserve,21,1,6:00 PM,Weekend_holiday,High
Three Rivers Park District,9,Baker Park Reserve,21,1,6:00 PM,Weekday,High
Three Rivers Park District,9,Baker Park Reserve,21,2,8:00 AM,Weekend_holiday,Low
Three Rivers Park District,9,Baker Park Reserve,21,2,8:00 AM,Weekday,Low
Three Rivers Park District,9,Baker Park Reserve,21,2,10:00 AM,Weekend_holiday,Low
Three Rivers Park District,9,Baker Park Reserve,21,2,10:00 AM,Weekday,Low
Three Rivers Park District,9,Baker Park Reserve,21,2,12:00 PM,Weekend_holiday,Low
Three Rivers Park District,9,Baker Park Reserve,21,2,12:00 PM,Weekday,Low
Three Rivers Park District,9,Baker Park Reserve,21,2,2:00 PM,Weekend_holiday,Low
Three Rivers Park District,9,Baker Park Reserve,21,2,2:00 PM,Weekday,Low
Three Rivers Park District,9,Baker Park Reserve,21,2,4:00 PM,Weekend_holiday,Low
Three Rivers Park District,9,Baker Park Reserve,21,2,4:00 PM,Weekday,Low
Three Rivers Park District,9,Baker Park Reserve,21,2,6:00 PM,Weekend_holiday,Low
Three Rivers Park District,9,Baker Park Reserve,21,2,6:00 PM,Weekday,Low
Three Rivers Park District,9,Baker Park Reserve,21,3,8:00 AM,Weekend_holiday,Low
Three Rivers Park District,9,Baker Park Reserve,21,3,8:00 AM,Weekday,Low
Three Rivers Park District,9,Baker Park Reserve,21,3,10:00 AM,Weekend_holiday,Low
Three Rivers Park District,9,Baker Park Reserve,21,3,10:00 AM,Weekday,Low
Three Rivers Park District,9,Baker Park Reserve,21,3,12:00 PM,Weekend_holiday,Low
Three Rivers Park District,9,Baker Park Reserve,21,3,12:00 PM,Weekday,Low
Three Rivers Park District,9,Baker Park Reserve,21,3,2:00 PM,Weekend_holiday,Low
