Year,Park,agency,Entrance,totalsum,samclass,daytype,totalall,Biker,Pedskat,Vehicle,Bus,Horse,Boat,orgstart,gooddate,half,expfact,new2008ppv,newppb,day#s,carpeop,buspeop
2015,100,5,7,18360,2,2,9,6,3,0,0,0,0,800,605,1,30,0,0,68,0,0
2015,100,5,2,28560,2,2,14,2,12,0,0,0,0,1000,722,2,30,0,0,68,0,0
2015,100,5,4,32640,2,2,16,13,3,0,0,0,0,1000,818,2,30,0,0,68,0,0
2015,100,5,1,48144,1,2,59,47,12,0,0,0,0,1800,617,1,12,0,0,68,0,0
2016,100,5,8,792,3,1,2,0,2,0,0,0,0,1600,820,2,12,0,0,33,0,0
2016,100,5,5,804,1,2,1,0,1,0,0,0,0,1000,720,2,12,0,0,67,0,0
2016,100,5,8,1188,3,1,3,3,0,0,0,0,0,1000,709,1,12,0,0,33,0,0
2016,100,5,5,2376,1,1,6,5,1,0,0,0,0,1600,530,1,12,0,0,33,0,0
2016,100,5,6,2970,2,1,3,2,1,0,0,0,0,1200,703,1,30,0,0,33,0,0
2016,100,5,5,3216,1,2,4,3,1,0,0,0,0,1600,816,2,12,0,0,67,0,0
2016,100,5,1,3960,1,1,10,7,3,0,0,0,0,1000,828,2,12,0,0,33,0,0
2016,100,5,5,4020,1,2,5,2,3,0,0,0,0,1600,603,1,12,0,0,67,0,0
2016,100,5,1,4752,1,1,12,12,0,0,0,0,0,1600,827,2,12,0,0,33,0,0
2016,100,5,1,6336,1,1,16,16,0,0,0,0,0,1400,612,1,12,0,0,33,0,0
2016,100,5,3,7236,3,2,9,6,3,0,0,0,0,800,808,2,12,0,0,67,0,0
2016,100,5,4,7920,2,1,8,2,6,0,0,0,0,1000,724,2,30,0,0,33,0,0
2016,100,5,5,8316,1,1,21,14,7,0,0,0,0,1600,807,2,12,0,0,33,0,0
2016,100,5,5,8844,1,2,11,2,9,0,0,0,0,1000,615,1,12,0,0,67,0,0
2016,100,5,5,9648,1,2,12,8,4,0,0,0,0,1600,608,1,12,0,0,67,0,0
2016,100,5,9,10050,2,2,5,5,0,0,0,0,0,1200,721,2,30,0,0,67,0,0
2016,100,5,5,10692,1,1,27,19,8,0,0,0,0,1400,605,1,12,0,0,33,0,0
2016,100,5,3,11256,3,2,14,6,8,0,0,0,0,1400,617,1,12,0,0,67,0,0
2016,100,5,5,11256,1,2,14,5,9,0,0,0,0,1400,803,2,12,0,0,67,0,0
2016,100,5,2,24120,2,2,12,5,7,0,0,0,0,1800,701,1,30,0,0,67,0,0
2017,100,5,5,297,1,1,1,1,0,0,0,0,0,1600,528,1,9,0,0,33,0,0
2017,100,5,8,561,3,1,1,0,1,0,0,0,0,1200,611,1,17,0,0,33,0,0
2017,100,5,8,1122,3,1,2,2,0,0,0,0,0,1600,806,2,17,0,0,33,0,0
2017,100,5,5,1782,1,1,6,3,3,0,0,0,0,800,702,1,9,0,0,33,0,0
2017,100,5,2,2814,2,2,7,4,3,0,0,0,0,1600,717,2,6,0,0,67,0,0
2017,100,5,5,4620,2,1,5,4,1,0,0,0,0,1200,715,2,28,0,0,33,0,0
2017,100,5,3,5695,3,2,5,3,2,0,0,0,0,1400,825,2,17,0,0,67,0,0
2017,100,5,1,6831,1,1,23,22,1,0,0,0,0,1400,812,2,9,0,0,33,0,0
2017,100,5,1,7425,1,1,25,23,2,0,0,0,0,1400,709,1,9,0,0,33,0,0
2017,100,5,1,7425,1,1,25,22,3,0,0,0,0,1600,730,2,9,0,0,33,0,0
2017,100,5,1,7839,1,2,13,9,4,0,0,0,0,1400,817,2,9,0,0,67,0,0
2017,100,5,8,9112,3,2,8,3,5,0,0,0,0,1600,614,1,17,0,0,67,0,0
2017,100,5,4,11088,2,1,12,4,8,0,0,0,0,1000,819,2,28,0,0,33,0,0
2017,100,5,1,12060,1,2,20,16,4,0,0,0,0,1400,630,1,9,0,0,67,0,0
2017,100,5,1,14472,1,2,24,19,5,0,0,0,0,1200,728,2,9,0,0,67,0,0
2017,100,5,2,15008,2,2,8,1,7,0,0,0,0,800,731,2,28,0,0,67,0,0
2017,100,5,5,18090,1,2,30,23,7,0,0,0,0,1600,627,1,9,0,0,67,0,0
2017,100,5,1,29547,1,2,49,46,3,0,0,0,0,1600,607,1,9,0,0,67,0,0
2017,100,5,7,35644,2,2,19,3,16,0,0,0,0,1000,605,1,28,0,0,67,0,0
2017,100,5,5,45024,2,2,24,23,1,0,0,0,0,1200,621,1,28,0,0,67,0,0
2014,101,9,2,198,3,1,3,1,2,0,0,0,0,1200,607,1,2,0,0,33,0,0
2014,101,9,2,1188,3,1,18,18,0,0,0,0,0,1200,720,2,2,0,0,33,0,0
2014,101,9,2,1188,1,1,6,2,4,0,0,0,0,1600,727,2,6,0,0,33,0,0
2014,101,9,2,1452,2,1,11,8,3,0,0,0,0,1400,831,2,4,0,0,33,0,0
2014,101,9,2,1768,3,2,13,1,12,0,0,0,0,1200,812,2,2,0,0,68,0,0
2014,101,9,2,2178,1,1,11,4,7,0,0,0,0,800,809,2,6,0,0,33,0,0
2014,101,9,1,2244,2,1,17,7,10,0,0,0,0,1400,704,1,4,0,0,33,0,0
2014,101,9,1,3168,1,1,16,8,8,0,0,0,0,1600,622,1,6,0,0,33,0,0
2014,101,9,2,3168,1,1,16,9,7,0,0,0,0,1600,706,1,6,0,0,33,0,0
2014,101,9,2,3264,2,2,12,4,8,0,0,0,0,1000,814,2,4,0,0,68,0,0
2014,101,9,1,3808,3,2,28,6,22,0,0,0,0,1200,602,1,2,0,0,68,0,0
2014,101,9,1,4356,1,1,22,21,1,0,0,0,0,1800,705,1,6,0,0,33,0,0
2014,101,9,1,5304,1,2,13,7,6,0,0,0,0,800,723,2,6,0,0,68,0,0
2014,101,9,2,6800,2,2,25,7,18,0,0,0,0,1000,707,1,4,0,0,68,0,0
2014,101,9,1,8976,1,2,22,16,6,0,0,0,0,1600,820,2,6,0,0,68,0,0
2014,101,9,1,13464,1,2,33,23,10,0,0,0,0,1800,611,1,6,0,0,68,0,0
2014,101,9,2,13464,1,2,33,25,8,0,0,0,0,1600,605,1,6,0,0,68,0,0
2015,101,9,2,630,1,1,3,3,0,0,0,0,0,1600,808,2,6,0,0,35,0,0
2015,101,9,1,770,3,1,11,5,6,0,0,0,0,1200,830,2,2,0,0,35,0,0
2015,101,9,2,1120,2,1,8,4,4,0,0,0,0,1000,620,1,4,0,0,35,0,0
2015,101,9,1,1190,3,1,17,16,1,0,0,0,0,1200,725,2,2,0,0,35,0,0
2015,101,9,2,1224,3,2,9,2,7,0,0,0,0,1200,630,1,2,0,0,68,0,0
2015,101,9,2,1680,1,1,8,7,1,0,0,0,0,1800,621,1,6,0,0,35,0,0
2015,101,9,2,1904,2,2,7,2,5,0,0,0,0,1000,727,2,4,0,0,68,0,0
2015,101,9,1,2856,1,2,7,5,2,0,0,0,0,800,603,1,6,0,0,68,0,0
2015,101,9,2,2940,1,1,14,11,3,0,0,0,0,1800,627,1,6,0,0,35,0,0
2015,101,9,2,2992,2,2,11,2,9,0,0,0,0,1000,903,2,4,0,0,68,0,0
2015,101,9,2,3264,1,2,8,5,3,0,0,0,0,800,626,1,6,0,0,68,0,0
2015,101,9,2,4200,1,1,20,16,4,0,0,0,0,1600,830,2,6,0,0,35,0,0
2015,101,9,2,4352,2,2,16,13,3,0,0,0,0,1400,623,1,4,0,0,68,0,0
2015,101,9,2,4896,1,2,12,4,8,0,0,0,0,800,904,2,6,0,0,68,0,0
2015,101,9,1,5670,1,1,27,11,16,0,0,0,0,800,613,1,6,0,0,35,0,0
2015,101,9,2,5712,2,2,21,2,19,0,0,0,0,1000,810,2,4,0,0,68,0,0
2015,101,9,2,6936,1,2,17,9,8,0,0,0,0,800,709,1,6,0,0,68,0,0
2015,101,9,2,12648,1,2,31,27,4,0,0,0,0,1600,811,2,6,0,0,68,0,0
2016,101,9,2,2412,1,2,3,1,2,0,0,0,0,1400,802,2,12,0,0,67,0,0
2016,101,9,2,2412,1,2,3,1,2,0,0,0,0,800,804,2,12,0,0,67,0,0
2016,101,9,2,3168,1,1,8,7,1,0,0,0,0,1800,731,2,12,0,0,33,0,0
2016,101,9,2,3564,1,1,9,5,4,0,0,0,0,1200,618,1,12,0,0,33,0,0
2016,101,9,2,4020,1,2,5,4,1,0,0,0,0,800,602,1,12,0,0,67,0,0
2016,101,9,2,5148,1,1,13,7,6,0,0,0,0,800,723,2,12,0,0,33,0,0
2016,101,9,1,5940,1,1,15,12,3,0,0,0,0,1400,702,1,12,0,0,33,0,0
2016,101,9,2,7128,1,1,18,12,6,0,0,0,0,1400,626,1,12,0,0,33,0,0
2016,101,9,1,8040,1,2,10,6,4,0,0,0,0,1000,811,2,12,0,0,67,0,0
2016,101,9,1,8712,1,1,22,17,5,0,0,0,0,1600,702,1,12,0,0,33,0,0
2016,101,9,2,8844,1,2,11,1,10,0,0,0,0,1200,615,1,12,0,0,67,0,0
2016,101,9,1,9648,1,2,12,4,8,0,0,0,0,800,822,2,12,0,0,67,0,0
2016,101,9,1,14256,1,1,36,34,2,0,0,0,0,1200,709,1,12,0,0,33,0,0
2016,101,9,2,15276,1,2,19,16,3,0,0,0,0,1600,701,1,12,0,0,67,0,0
2017,101,9,2,0,1,2,0,0,0,0,0,0,0,1000,803,2,12,0,0,67,0,0
2017,101,9,2,804,1,2,1,0,1,0,0,0,0,1000,622,1,12,0,0,67,0,0
2017,101,9,1,1584,1,1,4,2,2,0,0,0,0,1800,806,2,12,0,0,33,0,0
2017,101,9,2,3564,1,1,9,7,2,0,0,0,0,1600,610,1,12,0,0,33,0,0
2017,101,9,1,5148,1,1,13,9,4,0,0,0,0,1200,618,1,12,0,0,33,0,0
2017,101,9,2,5628,1,2,7,3,4,0,0,0,0,1400,804,2,12,0,0,67,0,0
2017,101,9,2,5940,1,1,15,15,0,0,0,0,0,1400,729,2,12,0,0,33,0,0
2017,101,9,1,6432,1,2,8,6,2,0,0,0,0,1400,628,1,12,0,0,67,0,0
2017,101,9,2,7128,1,1,18,11,7,0,0,0,0,800,812,2,12,0,0,33,0,0
2017,101,9,1,7524,1,1,19,16,3,0,0,0,0,1400,704,1,12,0,0,33,0,0
2017,101,9,2,8316,1,1,21,14,7,0,0,0,0,800,723,2,12,0,0,33,0,0
2017,101,9,1,8712,1,1,22,14,8,0,0,0,0,1800,528,1,12,0,0,33,0,0
2017,101,9,2,8712,1,1,22,17,5,0,0,0,0,1000,610,1,12,0,0,33,0,0
2017,101,9,1,9648,1,2,12,8,4,0,0,0,0,1000,623,1,12,0,0,67,0,0
2017,101,9,2,14472,1,2,18,7,11,0,0,0,0,1000,811,2,12,0,0,67,0,0
2017,101,9,1,15276,1,2,19,7,12,0,0,0,0,1000,616,1,12,0,0,67,0,0
2017,101,9,2,18492,1,2,23,22,1,0,0,0,0,1600,613,1,12,0,0,67,0,0
2014,102,8,1,0,1,1,0,0,0,0,0,0,0,1600,615,1,4,2.52,39.73,33,0,0
2014,102,8,1,0,2,2,0,0,0,0,0,0,0,800,630,1,2,2.52,39.73,68,0,0
2014,102,8,2,0,2,2,0,0,0,0,0,0,0,1200,611,1,2,2.52,39.73,68,0,0
2014,102,8,1,166.32,2,1,2.52,0,0,1,0,0,0,800,727,2,2,2.52,39.73,33,2.52,0
2014,102,8,1,332.64,2,1,5.04,0,0,2,0,0,0,800,601,1,2,2.52,39.73,33,5.04,0
2014,102,8,1,342.72,2,2,2.52,0,0,1,0,0,0,800,827,2,2,2.52,39.73,68,2.52,0
2014,102,8,2,396,3,1,2,0,2,0,0,0,0,800,622,1,6,2.52,39.73,33,0,0
2014,102,8,2,396,3,1,2,0,2,0,0,0,0,800,622,1,6,2.52,39.73,33,0,0
2014,102,8,2,816,3,2,2,0,2,0,0,0,0,1800,723,2,6,2.52,39.73,68,0,0
2014,102,8,2,924,2,1,14,0,14,0,0,0,0,1600,823,2,2,2.52,39.73,33,0,0
2014,102,8,2,1496,2,2,11,0,11,0,0,0,0,1400,818,2,2,2.52,39.73,68,0,0
2014,102,8,1,1713.6,2,2,12.6,0,0,5,0,0,0,1800,625,1,2,2.52,39.73,68,12.6,0
2014,102,8,1,1995.84,2,1,30.24,0,0,12,0,0,0,1800,607,1,2,2.52,39.73,33,30.24,0
2014,102,8,1,3427.2,1,2,12.6,0,0,5,0,0,0,1000,627,1,4,2.52,39.73,68,12.6,0
2014,102,8,1,3991.68,1,1,30.24,0,0,12,0,0,0,1200,816,2,4,2.52,39.73,33,30.24,0
2014,102,8,1,4324.32,1,1,32.76,0,0,13,0,0,0,1600,901,2,4,2.52,39.73,33,32.76,0
2014,102,8,1,5322.24,1,1,40.32,0,0,16,0,0,0,1400,713,1,4,2.52,39.73,33,40.32,0
2014,102,8,1,10281.6,1,2,37.8,0,0,15,0,0,0,1600,716,1,4,2.52,39.73,68,37.8,0
2015,102,8,2,0,3,2,0,0,0,0,0,0,0,800,708,1,6,2.52,39.73,68,0,0
2015,102,8,2,0,2,2,0,0,0,0,0,0,0,1600,727,2,2,2.52,39.73,68,0,0
2015,102,8,1,685.44,1,2,2.52,0,0,1,0,0,0,1000,706,1,4,2.52,39.73,68,2.52,0
2015,102,8,2,700,2,1,10,0,0,0,0,0,10,1600,809,2,2,2.52,39.73,35,0,0
2015,102,8,1,882,2,1,12.6,0,0,5,0,0,0,800,725,2,2,2.52,39.73,35,12.6,0
2015,102,8,1,1713.6,2,2,12.6,0,0,5,0,0,0,1800,721,2,2,2.52,39.73,68,12.6,0
2015,102,8,1,1713.6,2,2,12.6,0,0,5,0,0,0,1800,728,2,2,2.52,39.73,68,12.6,0
2015,102,8,1,1764,1,1,12.6,0,0,5,0,0,0,1000,628,1,4,2.52,39.73,35,12.6,0
2015,102,8,1,1985.6,2,2,14.6,0,2,5,0,0,0,1800,708,1,2,2.52,39.73,68,12.6,0
2015,102,8,1,2741.76,1,2,10.08,0,0,4,0,0,0,1000,605,1,4,2.52,39.73,68,10.08,0
2015,102,8,1,3699.2,1,2,13.6,1,0,5,0,0,0,1600,727,2,4,2.52,39.73,68,12.6,0
2015,102,8,1,3971.2,1,2,14.6,0,2,5,0,0,0,1600,807,2,4,2.52,39.73,68,12.6,0
2015,102,8,1,4586.4,1,1,32.76,0,0,13,0,0,0,1000,726,2,4,2.52,39.73,35,32.76,0
2015,102,8,1,16290.08,1,2,59.89,0,0,8,1,0,0,1000,602,1,4,2.52,39.73,68,20.16,39.73
2015,102,8,1,17780,1,1,127,1,0,50,0,0,0,1400,712,1,4,2.52,39.73,35,126,0
2016,102,8,1,0,1,1,0,0,0,0,0,0,0,800,528,1,6,2.52,39.73,33,0,0
2016,102,8,1,0,1,2,0,0,0,0,0,0,0,1800,614,1,6,2.52,39.73,67,0,0
2016,102,8,2,0,2,2,0,0,0,0,0,0,0,1000,617,1,6,2.52,39.73,67,0,0
2016,102,8,2,0,2,2,0,0,0,0,0,0,0,1400,804,2,6,2.52,39.73,67,0,0
2016,102,8,2,1608,2,2,4,0,0,0,0,0,4,1200,616,1,6,2.52,39.73,67,0,0
2016,102,8,1,2890.8,1,1,14.6,0,2,5,0,0,0,800,528,1,6,2.52,39.73,33,12.6,0
2016,102,8,1,3492.72,1,1,17.64,0,0,7,0,0,0,1000,604,1,6,2.52,39.73,33,17.64,0
2016,102,8,1,4454.16,1,2,11.08,0,1,4,0,0,0,800,719,2,6,2.52,39.73,67,10.08,0
2016,102,8,2,8910,2,1,45,0,0,0,0,0,45,1400,730,2,6,2.52,39.73,33,0,0
2016,102,8,1,17221.68,1,2,42.84,0,0,17,0,0,0,1000,622,1,6,2.52,39.73,67,42.84,0
2017,102,8,2,3168,3,1,16,0,0,0,0,0,16,1400,528,1,6,2.22,39.73,33,0,0
2017,102,8,1,3516.48,1,1,17.76,0,0,8,0,0,0,800,529,1,6,2.22,39.73,33,17.76,0
2017,102,8,1,3569.76,1,2,8.88,0,0,4,0,0,0,1400,731,2,6,2.22,39.73,67,8.88,0
2017,102,8,1,3956.04,1,1,19.98,0,0,9,0,0,0,800,708,1,6,2.22,39.73,33,19.98,0
2017,102,8,1,5274.72,1,1,26.64,0,0,12,0,0,0,1400,812,2,6,2.22,39.73,33,26.64,0
2017,102,8,1,5714.28,1,1,28.86,0,0,13,0,0,0,1400,701,1,6,2.22,39.73,33,28.86,0
2017,102,8,1,6153.84,1,1,31.08,0,0,14,0,0,0,1000,709,1,6,2.22,39.73,33,31.08,0
2017,102,8,1,7139.52,1,2,17.76,0,0,8,0,0,0,800,707,1,6,2.22,39.73,67,17.76,0
2017,102,8,1,14279.04,1,2,35.52,0,0,16,0,0,0,1800,712,1,6,2.22,39.73,67,35.52,0
2017,102,8,1,16063.92,1,2,39.96,0,0,18,0,0,0,1200,616,1,6,2.22,39.73,67,39.96,0
2014,103,5,4,528,2,1,1,1,0,0,0,0,0,1400,830,2,16,0,0,33,0,0
2014,103,5,5,1056,2,1,2,0,2,0,0,0,0,1200,713,1,16,0,0,33,0,0
2014,103,5,4,1360,3,2,2,0,2,0,0,0,0,1000,527,1,10,0,0,68,0,0
2014,103,5,8,2772,1,1,6,1,5,0,0,0,0,1800,614,1,14,0,0,33,0,0
2014,103,5,3,2970,3,1,9,4,5,0,0,0,0,1000,525,1,10,0,0,33,0,0
2014,103,5,8,4158,1,1,9,2,7,0,0,0,0,1600,802,2,14,0,0,33,0,0
2014,103,5,3,4620,3,1,14,5,9,0,0,0,0,800,727,2,10,0,0,33,0,0
2014,103,5,2,5808,2,1,11,6,5,0,0,0,0,1800,531,1,16,0,0,33,0,0
2014,103,5,8,6006,1,1,13,0,13,0,0,0,0,800,817,2,14,0,0,33,0,0
2014,103,5,4,6800,3,2,10,1,9,0,0,0,0,800,807,2,10,0,0,68,0,0
2014,103,5,3,7392,2,1,14,3,11,1,0,0,0,1200,526,1,16,0,0,33,0,0
2014,103,5,6,9792,2,2,9,5,4,0,0,0,0,1400,605,1,16,0,0,68,0,0
2014,103,5,7,10560,2,1,20,7,13,0,0,0,0,1800,720,2,16,0,0,33,0,0
2014,103,5,6,14144,2,2,13,7,6,0,0,0,0,1200,723,2,16,0,0,68,0,0
2014,103,5,8,15232,1,2,16,4,12,1,0,0,0,1000,602,1,14,0,0,68,0,0
2014,103,5,2,16320,2,2,15,4,11,0,0,0,0,1800,806,2,16,0,0,68,0,0
2014,103,5,2,17408,2,2,16,5,11,0,0,0,0,1200,606,1,16,0,0,68,0,0
2014,103,5,8,19040,1,2,20,5,15,1,0,0,0,1200,619,1,14,0,0,68,0,0
2014,103,5,6,22848,2,2,21,19,2,0,0,0,0,1400,724,2,16,0,0,68,0,0
2015,103,5,8,1904,1,2,2,0,2,0,0,0,0,800,720,2,14,0,0,68,0,0
2015,103,5,8,3808,1,2,4,0,4,0,0,0,0,1600,902,2,14,0,0,68,0,0
2015,103,5,2,3920,2,1,7,3,4,0,0,0,0,1600,524,1,16,0,0,35,0,0
2015,103,5,6,4080,3,2,6,5,1,0,0,0,0,800,707,1,10,0,0,68,0,0
2015,103,5,3,4352,2,2,4,2,2,0,0,0,0,1400,803,2,16,0,0,68,0,0
2015,103,5,8,6664,1,2,7,4,3,0,0,0,0,1400,824,2,14,0,0,68,0,0
2015,103,5,4,9792,2,2,9,5,4,0,0,0,0,1800,716,2,16,0,0,68,0,0
2015,103,5,5,9792,2,2,9,5,4,0,0,0,0,1400,807,2,16,0,0,68,0,0
2015,103,5,8,10780,1,1,22,1,21,0,0,0,0,800,525,1,14,0,0,35,0,0
2015,103,5,7,10850,3,1,31,18,13,0,0,0,0,1000,613,1,10,0,0,35,0,0
2015,103,5,3,11560,3,2,17,7,10,0,0,0,0,800,803,2,10,0,0,68,0,0
2015,103,5,8,12740,1,1,26,13,13,0,0,0,0,1200,606,1,14,0,0,35,0,0
2015,103,5,8,13328,1,2,14,2,12,0,0,0,0,800,702,1,14,0,0,68,0,0
2015,103,5,5,13440,2,1,24,10,14,0,0,0,0,1800,802,2,16,0,0,35,0,0
2015,103,5,3,17408,2,2,16,3,13,0,0,0,0,1400,817,2,16,0,0,68,0,0
2015,103,5,4,20160,2,1,36,14,22,0,0,0,0,1200,607,1,16,0,0,35,0,0
2015,103,5,4,45696,2,2,42,17,25,0,0,0,0,1400,706,1,16,0,0,68,0,0
2016,103,5,2,1056,2,1,2,1,1,0,0,0,0,1200,625,1,16,0,0,33,0,0
2016,103,5,2,2144,2,2,2,1,1,0,0,0,0,1200,727,2,16,0,0,67,0,0
2016,103,5,2,3696,2,1,7,2,5,0,0,0,0,1600,702,1,16,0,0,33,0,0
2016,103,5,4,3960,3,1,12,2,10,0,0,0,0,800,730,2,10,0,0,33,0,0
2016,103,5,6,4950,3,1,15,8,7,0,0,0,0,1000,528,1,10,0,0,33,0,0
2016,103,5,7,5280,2,1,10,4,6,0,0,0,0,1200,717,2,16,0,0,33,0,0
2016,103,5,2,5360,2,2,5,1,4,0,0,0,0,1200,613,1,16,0,0,67,0,0
2016,103,5,8,5628,1,2,6,2,4,0,0,0,0,1200,715,2,14,0,0,67,0,0
2016,103,5,5,5808,2,1,11,7,4,0,0,0,0,1200,813,2,16,0,0,33,0,0
2016,103,5,5,5808,2,1,11,3,8,0,0,0,0,1600,820,2,16,0,0,33,0,0
2016,103,5,2,7920,2,1,15,9,6,0,0,0,0,1200,605,1,16,0,0,33,0,0
2016,103,5,3,8576,2,2,8,4,4,0,0,0,0,1600,810,2,16,0,0,67,0,0
2016,103,5,5,9648,2,2,9,1,8,0,0,0,0,1600,830,2,16,0,0,67,0,0
2016,103,5,4,10050,3,2,15,8,7,0,0,0,0,800,607,1,10,0,0,67,0,0
2016,103,5,7,11088,2,1,21,4,17,0,0,0,0,1200,807,2,16,0,0,33,0,0
2016,103,5,8,12474,1,1,27,13,14,0,0,0,0,1200,618,1,14,0,0,33,0,0
2016,103,5,7,16080,2,2,15,2,13,0,0,0,0,1600,624,1,16,0,0,67,0,0
2016,103,5,2,20368,2,2,19,5,14,0,0,0,0,1600,810,2,16,0,0,67,0,0
2016,103,5,5,21440,2,2,20,8,12,0,0,0,0,1600,608,1,16,0,0,67,0,0
2016,103,5,4,24656,2,2,23,12,11,0,0,0,0,1200,801,2,16,0,0,67,0,0
2017,103,5,4,0,2,1,0,0,0,0,0,0,0,1200,813,2,23,0,0,33,0,0
2017,103,5,4,1474,3,2,2,0,2,0,0,0,0,1000,816,2,11,0,0,67,0,0
2017,103,5,3,2772,1,1,6,4,2,0,0,0,0,1800,730,2,14,0,0,33,0,0
2017,103,5,3,2904,3,1,8,5,3,0,0,0,0,800,610,1,11,0,0,33,0,0
2017,103,5,1,3267,3,1,9,5,4,0,0,0,0,1200,716,2,11,0,0,33,0,0
2017,103,5,2,3752,1,2,4,3,1,0,0,0,0,1200,707,1,14,0,0,67,0,0
2017,103,5,8,4158,1,1,9,2,7,0,0,0,0,1200,729,2,14,0,0,33,0,0
2017,103,5,8,4690,1,2,5,0,5,0,0,0,0,1400,605,1,14,0,0,67,0,0
2017,103,5,5,5082,1,1,11,2,9,0,0,0,0,1600,702,1,14,0,0,33,0,0
2017,103,5,8,5544,1,1,12,4,8,0,0,0,0,1200,617,1,14,0,0,33,0,0
2017,103,5,6,6072,2,1,8,3,5,0,0,0,0,1200,806,2,23,0,0,33,0,0
2017,103,5,2,6164,2,2,4,2,2,0,0,0,0,1000,719,2,23,0,0,67,0,0
2017,103,5,5,6566,1,2,7,0,7,0,0,0,0,1200,703,1,14,0,0,67,0,0
2017,103,5,2,16884,1,2,18,10,8,0,0,0,0,1600,810,2,14,0,0,67,0,0
2017,103,5,5,17822,1,2,19,9,10,0,0,0,0,1600,712,1,14,0,0,67,0,0
2017,103,5,8,25326,1,2,27,7,20,0,0,0,0,1200,802,2,14,0,0,67,0,0
2017,103,5,1,32361,2,2,21,13,8,0,0,0,0,1600,807,2,23,0,0,67,0,0
2017,103,5,7,32637,2,1,43,24,19,0,0,0,0,1400,701,1,23,0,0,33,0,0
2014,104,3,3,0,3,2,0,0,0,0,0,0,0,1400,613,1,24,0,0,68,0,0
2014,104,3,5,0,3,2,0,0,0,0,0,0,0,800,822,2,24,0,0,68,0,0
2014,104,3,5,0,3,1,0,0,0,0,0,0,0,1000,823,2,24,0,0,33,0,0
2014,104,3,9,0,2,2,0,0,0,0,0,0,0,1400,807,2,30,0,0,68,0,0
2014,104,3,11,0,3,1,0,0,0,0,0,0,0,1200,712,1,24,0,0,33,0,0
2014,104,3,12,0,2,1,0,0,0,0,0,0,0,800,704,1,30,0,0,33,0,0
2014,104,3,12,0,2,1,0,0,0,0,0,0,0,1000,810,2,30,0,0,33,0,0
2014,104,3,8,2448,1,2,2,2,0,0,0,0,0,800,807,2,18,0,0,68,0,0
2014,104,3,9,4080,2,2,2,1,1,0,0,0,0,1200,710,1,30,0,0,68,0,0
2014,104,3,8,14256,1,1,24,19,5,0,0,0,0,1400,622,1,18,0,0,33,0,0
2014,104,3,2,17820,1,1,30,26,4,0,0,0,0,1200,621,1,18,0,0,33,0,0
2014,104,3,2,22032,1,2,18,8,10,0,0,0,0,1000,717,1,18,0,0,68,0,0
2014,104,3,8,22032,1,2,18,10,8,0,0,0,0,800,820,2,18,0,0,68,0,0
2014,104,3,2,28152,1,2,23,21,2,0,0,0,0,1000,605,1,18,0,0,68,0,0
2014,104,3,8,29106,1,1,49,46,3,0,0,0,0,1400,831,2,18,0,0,33,0,0
2014,104,3,2,36828,1,1,62,57,5,0,0,0,0,1000,525,1,18,0,0,33,0,0
2014,104,3,8,58752,1,2,48,44,4,0,0,0,0,1400,703,1,18,0,0,68,0,0
2015,104,3,12,0,2,1,0,0,0,0,0,0,0,1800,703,1,30,0,0,35,0,0
2015,104,3,8,1260,1,1,2,1,1,0,0,0,0,1800,524,1,18,0,0,35,0,0
2015,104,3,10,1890,1,1,3,3,0,0,0,0,0,1800,607,1,18,0,0,35,0,0
2015,104,3,10,3672,1,2,3,2,1,0,0,0,0,800,601,1,18,0,0,68,0,0
2015,104,3,5,6720,3,1,8,3,5,0,0,0,0,1200,614,1,24,0,0,35,0,0
2015,104,3,11,8160,3,2,5,5,0,0,0,0,0,1600,723,2,24,0,0,68,0,0
2015,104,3,10,12240,1,2,10,9,1,0,0,0,0,1400,825,2,18,0,0,68,0,0
2015,104,3,10,13860,1,1,22,10,12,0,0,0,0,1600,809,2,18,0,0,35,0,0
2015,104,3,2,14490,1,1,23,20,3,0,0,0,0,800,530,1,18,0,0,35,0,0
2015,104,3,1,15750,2,1,15,8,7,0,0,0,0,1000,830,2,30,0,0,35,0,0
2015,104,3,5,16320,3,2,10,6,4,0,0,0,0,1600,831,2,24,0,0,68,0,0
2015,104,3,8,18360,1,2,15,13,2,0,0,0,0,1000,817,2,18,0,0,68,0,0
2015,104,3,8,25704,1,2,21,17,4,0,0,0,0,1800,604,1,18,0,0,68,0,0
2015,104,3,8,36720,1,2,30,26,4,0,0,0,0,1000,527,1,18,0,0,68,0,0
2015,104,3,7,44064,3,2,27,20,7,0,0,0,0,1600,730,2,24,0,0,68,0,0
2016,104,3,3,0,3,1,0,0,0,0,0,0,0,1600,619,1,18,0,0,33,0,0
2016,104,3,4,0,3,2,0,0,0,0,0,0,0,1400,607,1,18,0,0,67,0,0
2016,104,3,11,0,3,2,0,0,0,0,0,0,0,800,719,2,18,0,0,67,0,0
2016,104,3,11,594,3,1,1,1,0,0,0,0,0,1000,828,2,18,0,0,33,0,0
2016,104,3,1,792,1,1,1,0,1,0,0,0,0,1000,723,2,24,0,0,33,0,0
2016,104,3,5,792,1,1,1,1,0,0,0,0,0,1800,530,1,24,0,0,33,0,0
2016,104,3,8,1584,1,1,2,2,0,0,0,0,0,1400,723,2,24,0,0,33,0,0
2016,104,3,2,2010,2,2,1,1,0,0,0,0,0,1400,721,2,30,0,0,67,0,0
